"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","LINK","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","SECTION_NAME","DEPARTMENT","origin"
"00461","USC-300","LASO","717","4.0","4.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","3","","","","3","Block enrollment course for registration purposes only.","","USC","20211"
"00900","USC-100","RNR","001","1.0","16.0","TEMPORARY ENROLLMENT/FILL COURSE","C","","Y","TBA","TBA","","0","","Chang, Frank","OFFICE","0","The registration for this course should only be temporary. There is no instruction in this course. (Used for special purposes by Registration.)","","USC","20211"
"00901","USC-099","BUAD","193","1.0","18.0","WBB Semester At Large","C","","Y","TBA","TBA","","60","","","OFFICE","60","This is a zero unit, zero cost class to maintain USC student status for WBB students while they are away studying at KHUST and Bocconi.  Enrollment in this class will grant full time student status at USC with access to student services.","","USC","20211"
"00903","USC-099","BUAD","828","1.0","16.0","WBB Semester At Large","C","","Y","TBA","TBA","","59","","","OFFICE","59","This is a zero unit, zero cost class to maintain USC student status for WBB students while they are away studying at KHUST and Bocconi.  Enrollment in this class will grant full time student status at USC with access to student services.","","USC","20211"
"00941","RNR-050","RNR","808","0.0","0.0","International Academy Holding Course","C","","Y","TBA","TBA","","171","","","OFFICE","171","Course created per request from the International Academy to create a zero unit, zero charge course for the purpose of enabling services for the student  population.  Tuition is paid directly to the Academy.","","RNR","20211"
"01075","TEST-100","RNR","001","4.0","4.0","Test Course","C","","N","","","","0","","","","0","Course created for testing purposes which could not be replicated on the test machine.","","TEST","20211"
"02607","LAW-300","LAW","060","4.0","4.0","Concepts in American Law","C","","Y","14:00","15:50","MW","63","A","Jimenez, Felipe","ONLINE","63","The main concepts and topics in American law, in the historical, economic and cultural contexts in which they have developed.","","LAW","20211"
"02613","LAW-210","LAW","060","4.0","4.0","Fundamentals of the U.S. Legal System","C","","Y","12:00","13:40","MW","70","A","Scotten, Donald","ONLINE","70","Introduces the U.S. legal system and its relationship to basic principles of the rule of law. Examines the criminal and the civil law systems, focusing on Supreme Court decisions involving the separation of powers, federalism and contemporary legal issues.","","LAW","20211"
"02614","LAW-205","LAW","060","4.0","4.0","Introduction to Criminal Law","C","","Y","12:00","13:40","TH","22","A","Johnson, Peter","ONLINE","22","Provides a comprehensive analysis of the criminal justice system and an overview of the fundamentals of substantive criminal law.","","LAW","20211"
"02620","LAW-403","LAW","060","4.0","4.0","Mental Health Law","C","","Y","15:30","18:50","T","42","A","Pleasants, Gregory","ONLINE","42","Issues at the intersection of law and psychology, both civil--e.g. civil commitment--and criminal-e.g. the insanity defense. Emphasis on ethical issues.","","LAW","20211"
"02625","LAW-250","LAW","060","4.0","4.0","Children and the Law","C","","Y","15:30","18:50","W","22","A","Henderson, Hayden","ONLINE","22","Examines topics such as children's suggestibility, decision-making, and risk and resiliency all as they apply to legal settings.","","LAW","20211"
"02629","LAW-275","LAW","060","4.0","4.0","The Origin and Evolution of American Civil Rights Law","C","","Y","14:00","15:50","TH","18","A","Rich, Stephen, M.","ONLINE","18","Traces the development of U.S. constitutional and statutory mechanisms designed to fulfill the promise of equality under the law.","","LAW","20211"
"02632","LAW-350","LAW","001","4.0","4.0","Law and Entrepreneurship","C","","Y","10:00","11:50","TH","15","A","Chasalow, Michael","ONLINE","15","Examines areas of the law that impact entrepreneurs, starting, operating and financing businesses. Topics include: selection of business entities; securities laws and issues that arise in fundraising; employment law; contracts; torts; intellectual property; global expansion; mergers and acquisitions ; and IPOs.","","LAW","20211"
"02633","LAW-490","LAW","060","2.0","2.0","Directed Research","C","","N","TBA","TBA","","0","A","","ONLINE","0","Individual research and readings.","","LAW","20211"
"02634","LAW-490","LAW","060","1.0","1.0","Directed Research","C","","Y","TBA","TBA","","0","A","","ONLINE","0","Individual research and readings.","","LAW","20211"
"02635","LAW-310","LAW","060","4.0","4.0","Global Justice for Mass Atrocities and Genocide","C","","Y","14:00","15:50","TH","30","A","Garry, Hannah","ONLINE","30","Learn about international law and courts trying these cases, while also reflecting on whether criminal trials are the best response to bringing healing and reconciliation to affected societies.","","LAW","20211"
"02662","LAW-101","LAW","060","0.0","0.0","Law and the U.S. Constitution in Global History","D","","N","10:00","10:50","W","0","A","Erman, Samuel","ONLINE","0","By examining key constitutional moments involving race, rights, and revolutions, students will explore how legal meaning changes over time.","","LAW","20211"
"02663","LAW-101","LAW","060","0.0","0.0","Law and the U.S. Constitution in Global History","D","","Y","13:00","13:50","W","26","A","Erman, Samuel;Slocum, Marian, L.","ONLINE","26","By examining key constitutional moments involving race, rights, and revolutions, students will explore how legal meaning changes over time.","","LAW","20211"
"02664","LAW-101","LAW","060","0.0","0.0","Law and the U.S. Constitution in Global History","D","","N","13:00","13:50","W","0","A","Erman, Samuel","ONLINE","0","By examining key constitutional moments involving race, rights, and revolutions, students will explore how legal meaning changes over time.","","LAW","20211"
"02665","LAW-101","LAW","060","0.0","0.0","Law and the U.S. Constitution in Global History","D","","N","13:00","13:50","W","0","A","","ONLINE","0","By examining key constitutional moments involving race, rights, and revolutions, students will explore how legal meaning changes over time.","","LAW","20211"
"02680","LAW-101","LAW","060","4.0","4.0","Law and the U.S. Constitution in Global History","C","","Y","11:00","11:50","MW","139","A","Erman, Samuel","ONLINE","139","By examining key constitutional moments involving race, rights, and revolutions, students will explore how legal meaning changes over time.","","LAW","20211"
"02681","LAW-101","LAW","060","0.0","0.0","Law and the U.S. Constitution in Global History","D","","Y","10:00","10:50","M","27","A","Erman, Samuel;Ong, Michelle, M.","ONLINE","27","By examining key constitutional moments involving race, rights, and revolutions, students will explore how legal meaning changes over time.","","LAW","20211"
"02682","LAW-101","LAW","060","0.0","0.0","Law and the U.S. Constitution in Global History","D","","N","10:00","10:50","M","0","A","","ONLINE","0","By examining key constitutional moments involving race, rights, and revolutions, students will explore how legal meaning changes over time.","","LAW","20211"
"02683","LAW-101","LAW","060","0.0","0.0","Law and the U.S. Constitution in Global History","D","","Y","10:00","10:50","M","22","A","Erman, Samuel;Ibekwe, Afam","ONLINE","22","By examining key constitutional moments involving race, rights, and revolutions, students will explore how legal meaning changes over time.","","LAW","20211"
"02684","LAW-101","LAW","060","0.0","0.0","Law and the U.S. Constitution in Global History","D","","Y","13:00","13:50","M","25","A","Erman, Samuel;Ong, Michelle, M.","ONLINE","25","By examining key constitutional moments involving race, rights, and revolutions, students will explore how legal meaning changes over time.","","LAW","20211"
"02685","LAW-101","LAW","060","0.0","0.0","Law and the U.S. Constitution in Global History","D","","N","13:00","13:50","M","0","A","","ONLINE","0","By examining key constitutional moments involving race, rights, and revolutions, students will explore how legal meaning changes over time.","","LAW","20211"
"02686","LAW-101","LAW","060","0.0","0.0","Law and the U.S. Constitution in Global History","D","","Y","13:00","13:50","M","13","A","Erman, Samuel;Slocum, Marian, L.","ONLINE","13","By examining key constitutional moments involving race, rights, and revolutions, students will explore how legal meaning changes over time.","","LAW","20211"
"02687","LAW-101","LAW","060","0.0","0.0","Law and the U.S. Constitution in Global History","D","","Y","10:00","10:50","W","26","A","Erman, Samuel;Ibekwe, Afam","ONLINE","26","By examining key constitutional moments involving race, rights, and revolutions, students will explore how legal meaning changes over time.","","LAW","20211"
"03030","LAW-504","LAW","991","3.0","3.0","Criminal Law","C","","Y","09:00","10:15","MW","60","A","Prieto Rudolphy, Marcela","ONLINE","60","The crime problem and the legislative response to it through substantive criminal law; administration of criminal justice through police, prosecutorial, sentencing, and penological discretion.","","LAW","20211"
"03034","LAW-504","LAW","991","3.0","3.0","Criminal Law","C","","Y","17:00","18:15","TH","61","A","Ryo, Emily","ONLINE","61","The crime problem and the legislative response to it through substantive criminal law; administration of criminal justice through police, prosecutorial, sentencing, and penological discretion.","","LAW","20211"
"03039","LAW-504","LAW","991","3.0","3.0","Criminal Law","C","","Y","13:30","14:45","TH","60","A","Armour, Jody, David","ONLINE","60","The crime problem and the legislative response to it through substantive criminal law; administration of criminal justice through police, prosecutorial, sentencing, and penological discretion.","","LAW","20211"
"03040","LAW-505","LAW","991","3.0","3.0","Legal Profession","C","","Y","10:30","11:45","MW","83","A","Keating, Greg","ONLINE","83","Functions of the lawyer in modern society; history and organization of the legal profession; the adversary system; equal access to justice; other problems of ethics and professional responsibility.","","LAW","20211"
"03044","LAW-505","LAW","991","3.0","3.0","Legal Profession","C","","Y","10:30","11:45","MW","65","A","Cadambi, Anitha","ONLINE","65","Functions of the lawyer in modern society; history and organization of the legal profession; the adversary system; equal access to justice; other problems of ethics and professional responsibility.","","LAW","20211"
"03054","LAW-507","LAW","991","4.0","4.0","Property","C","","Y","13:45","15:30","TH","61","A","Mc Caffery, Ed","ONLINE","61","The idea of property as understood through economic and philosophical concepts. Rights in land, water and other natural resources. Forms of shared ownership (e.g., landlord and tenant), and a survey of mechanisms for controlling land use.","","LAW","20211"
"03059","LAW-507","LAW","991","4.0","4.0","Property","C","","Y","13:40","15:30","MW","60","A","Klerman, Dan","ONLINE","60","The idea of property as understood through economic and philosophical concepts. Rights in land, water and other natural resources. Forms of shared ownership (e.g., landlord and tenant), and a survey of mechanisms for controlling land use.","","LAW","20211"
"03060","LAW-508","LAW","991","3.0","3.0","Constitutional Law: Structure","C","","Y","10:45","12:00","TH","63","A","Brown, Rebecca, L.","ONLINE","63","Considers the delineation of spheres of responsibility between the judiciary and legislature, the nation and the state, and the government and the individual.","","LAW","20211"
"03064","LAW-508","LAW","991","3.0","3.0","Constitutional Law: Structure","C","","Y","08:30","09:45","MW","64","A","Erman, Samuel","ONLINE","64","Considers the delineation of spheres of responsibility between the judiciary and legislature, the nation and the state, and the government and the individual.","","LAW","20211"
"03069","LAW-508","LAW","991","3.0","3.0","Constitutional Law: Structure","C","","Y","08:30","09:45","TH","62","A","Cruz, David, B.","ONLINE","62","Considers the delineation of spheres of responsibility between the judiciary and legislature, the nation and the state, and the government and the individual.","","LAW","20211"
"03070","LAW-509","LAW","991","4.0","4.0","Torts I","C","","Y","13:30","15:15","TH","60","A","Scotten, Donald","ONLINE","60","Individual's obligation not to harm others; bases for compensating persons who are harmed, either by holding responsible whoever is at fault or by invoking other principles of liability, including the efficiency of resource allocation and the spreading of losses.","","LAW","20211"
"03151","LAW-516","LAW","991","2.0","2.0","Legal Research, Writing, and Advocacy II","C","","Y","08:00","08:50","TH","11","A","Moulton, Michael;Carroll, Elizabeth;Raphael, Brian, M.","ONLINE","11","Continuation of LAW 515.  Development of legal research, writing, and advocacy skills.  Emphasis on persuasive legal writing, including appellate briefs, and researching statutory and administrative law.  Participation in a moot court program. Registration restricted to Law students.","","LAW","20211"
"03152","LAW-516","LAW","991","2.0","2.0","Legal Research, Writing, and Advocacy II","C","","Y","08:00","08:50","TH","12","A","Lane, Rikesha;Carroll, Elizabeth;Raphael, Brian, M.","ONLINE","12","Continuation of LAW 515.  Development of legal research, writing, and advocacy skills.  Emphasis on persuasive legal writing, including appellate briefs, and researching statutory and administrative law.  Participation in a moot court program. Registration restricted to Law students.","","LAW","20211"
"03153","LAW-516","LAW","991","2.0","2.0","Legal Research, Writing, and Advocacy II","C","","Y","08:00","08:50","TH","13","A","Kouyoumdjian, Natalie;Carroll, Elizabeth;Raphael, Brian, M.","ONLINE","13","Continuation of LAW 515.  Development of legal research, writing, and advocacy skills.  Emphasis on persuasive legal writing, including appellate briefs, and researching statutory and administrative law.  Participation in a moot court program. Registration restricted to Law students.","","LAW","20211"
"03154","LAW-516","LAW","991","2.0","2.0","Legal Research, Writing, and Advocacy II","C","","Y","08:00","08:50","TH","12","A","Canter, Nancy;Carroll, Elizabeth;Raphael, Brian, M.","ONLINE","12","Continuation of LAW 515.  Development of legal research, writing, and advocacy skills.  Emphasis on persuasive legal writing, including appellate briefs, and researching statutory and administrative law.  Participation in a moot court program. Registration restricted to Law students.","","LAW","20211"
"03155","LAW-516","LAW","991","2.0","2.0","Legal Research, Writing, and Advocacy II","C","","Y","08:00","08:50","TH","12","A","Lonergan, Rebecca, S.;Carroll, Elizabeth;Raphael, Brian, M.","ONLINE","12","Continuation of LAW 515.  Development of legal research, writing, and advocacy skills.  Emphasis on persuasive legal writing, including appellate briefs, and researching statutory and administrative law.  Participation in a moot court program. Registration restricted to Law students.","","LAW","20211"
"03156","LAW-516","LAW","991","2.0","2.0","Legal Research, Writing, and Advocacy II","C","","Y","11:00","11:50","TH","11","A","Kouyoumdjian, Natalie;Carroll, Elizabeth;Raphael, Brian, M.","ONLINE","11","Continuation of LAW 515.  Development of legal research, writing, and advocacy skills.  Emphasis on persuasive legal writing, including appellate briefs, and researching statutory and administrative law.  Participation in a moot court program. Registration restricted to Law students.","","LAW","20211"
"03157","LAW-516","LAW","991","2.0","2.0","Legal Research, Writing, and Advocacy II","C","","Y","11:00","11:50","TH","13","A","Heindel, Caroline, S.;Carroll, Elizabeth;Raphael, Brian, M.","ONLINE","13","Continuation of LAW 515.  Development of legal research, writing, and advocacy skills.  Emphasis on persuasive legal writing, including appellate briefs, and researching statutory and administrative law.  Participation in a moot court program. Registration restricted to Law students.","","LAW","20211"
"03158","LAW-516","LAW","991","2.0","2.0","Legal Research, Writing, and Advocacy II","C","","Y","11:00","11:50","TH","12","A","Ephraim, Karen;Carroll, Elizabeth;Raphael, Brian, M.","ONLINE","12","Continuation of LAW 515.  Development of legal research, writing, and advocacy skills.  Emphasis on persuasive legal writing, including appellate briefs, and researching statutory and administrative law.  Participation in a moot court program. Registration restricted to Law students.","","LAW","20211"
"03159","LAW-516","LAW","991","2.0","2.0","Legal Research, Writing, and Advocacy II","C","","Y","11:00","11:50","TH","12","A","Isken, Jonathan;Carroll, Elizabeth;Raphael, Brian, M.","ONLINE","12","Continuation of LAW 515.  Development of legal research, writing, and advocacy skills.  Emphasis on persuasive legal writing, including appellate briefs, and researching statutory and administrative law.  Participation in a moot court program. Registration restricted to Law students.","","LAW","20211"
"03160","LAW-516","LAW","991","2.0","2.0","Legal Research, Writing, and Advocacy II","C","","Y","11:00","11:50","TH","13","A","Wiener, Monika;Carroll, Elizabeth;Raphael, Brian, M.","ONLINE","13","Continuation of LAW 515.  Development of legal research, writing, and advocacy skills.  Emphasis on persuasive legal writing, including appellate briefs, and researching statutory and administrative law.  Participation in a moot court program. Registration restricted to Law students.","","LAW","20211"
"03161","LAW-516","LAW","991","2.0","2.0","Legal Research, Writing, and Advocacy II","C","","Y","16:00","16:50","TH","12","A","Lee, John;Carroll, Elizabeth;Raphael, Brian, M.","ONLINE","12","Continuation of LAW 515.  Development of legal research, writing, and advocacy skills.  Emphasis on persuasive legal writing, including appellate briefs, and researching statutory and administrative law.  Participation in a moot court program. Registration restricted to Law students.","","LAW","20211"
"03162","LAW-516","LAW","991","2.0","2.0","Legal Research, Writing, and Advocacy II","C","","Y","16:00","16:50","TH","12","A","Degtyareva, Victoria;Carroll, Elizabeth;Raphael, Brian, M.","ONLINE","12","Continuation of LAW 515.  Development of legal research, writing, and advocacy skills.  Emphasis on persuasive legal writing, including appellate briefs, and researching statutory and administrative law.  Participation in a moot court program. Registration restricted to Law students.","","LAW","20211"
"03163","LAW-516","LAW","991","2.0","2.0","Legal Research, Writing, and Advocacy II","C","","Y","16:00","16:50","TH","11","A","Biche, Timothy;Carroll, Elizabeth;Raphael, Brian, M.","ONLINE","11","Continuation of LAW 515.  Development of legal research, writing, and advocacy skills.  Emphasis on persuasive legal writing, including appellate briefs, and researching statutory and administrative law.  Participation in a moot court program. Registration restricted to Law students.","","LAW","20211"
"03164","LAW-516","LAW","991","2.0","2.0","Legal Research, Writing, and Advocacy II","C","","Y","16:00","16:50","TH","13","A","Carroll, Elizabeth;Raphael, Brian, M.","ONLINE","13","Continuation of LAW 515.  Development of legal research, writing, and advocacy skills.  Emphasis on persuasive legal writing, including appellate briefs, and researching statutory and administrative law.  Participation in a moot court program. Registration restricted to Law students.","","LAW","20211"
"03165","LAW-516","LAW","991","2.0","2.0","Legal Research, Writing, and Advocacy II","C","","Y","16:00","16:50","TH","12","A","Zhong, Elaine;Carroll, Elizabeth;Raphael, Brian, M.","ONLINE","12","Continuation of LAW 515.  Development of legal research, writing, and advocacy skills.  Emphasis on persuasive legal writing, including appellate briefs, and researching statutory and administrative law.  Participation in a moot court program. Registration restricted to Law students.","","LAW","20211"
"03170","LAW-531","LAW","991","3.0","3.0","Ethical Issues for Public Interest, Government and Criminal Lawyers","C","","Y","10:30","11:45","MW","45","A","Pastore, Clare","ONLINE","45","Covers legal ethics issues with an emphasis on access to justice, nonprofit practice settings, and duties of prosecutors and defense attorneys. Fulfills Legal Profession requirement.","","LAW","20211"
"03172","LAW-532","LAW","941","3.0","3.0","Constitutional Law: Rights","C","","Y","08:30","09:45","MW","37","A","Gross, Ariela","ONLINE","37","Examines constitutional rights particularly ones protected under the Equal Protection/Due Process Clauses and related questions of judicial role and theories of interpretation.","","LAW","20211"
"03173","LAW-532","LAW","941","3.0","3.0","Constitutional Law: Rights","C","","Y","13:30","14:45","TH","76","A","Roithmayr, Daria","ONLINE","76","Examines constitutional rights particularly ones protected under the Equal Protection/Due Process Clauses and related questions of judicial role and theories of interpretation.","","LAW","20211"
"03174","LAW-540","LAW","941","1.0","1.0","Topics in Legal Analysis","C","","Y","16:10","17:10","T","11","A","Heilman, John, William","ONLINE","11","An analysis of legal writing and problem solving of a variety of 1L subjects designed to enhance legal skills through frequent simulations and individualized feedback.","","LAW","20211"
"03175","LAW-540","LAW","941","1.0","1.0","Topics in Legal Analysis","C","","Y","16:10","17:10","W","10","A","Heilman, John, William","ONLINE","10","An analysis of legal writing and problem solving of a variety of 1L subjects designed to enhance legal skills through frequent simulations and individualized feedback.","","LAW","20211"
"03176","LAW-540","LAW","941","1.0","1.0","Topics in Legal Analysis","C","","Y","10:30","11:30","H","9","A","Heilman, John, William","ONLINE","9","An analysis of legal writing and problem solving of a variety of 1L subjects designed to enhance legal skills through frequent simulations and individualized feedback.","","LAW","20211"
"03180","LAW-579","LAW","941","2.0","2.0","Global Regulatory Compliance","C","","Y","13:30","15:20","T","14","A","Peck, Brian","ONLINE","14","Introduction to regimes that regulate business practices on a global level and compliance of such regimes, such as Foreign Corrupt Practices Act, OECD Anti-Bribery Convention, and other regulations.","","LAW","20211"
"03190","LAW-550","LAW","941","1.0","1.0","Law for Business","C","","Y","TBA","TBA","","7","A","Malzahn, Scott","ONLINE","7","A student-run periodical that publishes student-written and peer-edited  articles relevant to the intersection between law and business.","","LAW","20211"
"03221","LAW-600","LAW","941","4.0","4.0","Taxation","C","","Y","10:00","11:40","MW","38","A","Sliskovich, Joseph","ONLINE","38","Federal tax statutes, technical issues and social problems involved in tax planning, tax litigation, and reform of the tax laws.","","LAW","20211"
"03222","LAW-602","LAW","941","3.0","3.0","Criminal Procedure","C","","N","18:00","20:50","M","5","B","Goswami, Rupa","","5","Criminal procedure in the courts, and the regulation of lawenforcement by the courts through rules of evidence andinterpretation of the Bill of Rights.","","LAW","20211"
"03223","LAW-666B","LAW","941","2.0","2.0","Trademark Moot Court","C","","Y","15:00","15:50","TH","8","A","Yanni, Rami;Pearlman, Jeffrey, T.","ONLINE","8","An intensive, two-semester course preparing students interested in U.S. trademark and unfair competition law for participation in the annual Saul Lefkowitz Moot Court Competition.","","LAW","20211"
"03224","LAW-603","LAW","941","4.0","4.0","Business Organizations","C","","Y","10:00","11:50","TH","27","A","Simkovic, Michael","ONLINE","27","Organization of economic activity especially the modern corporation as institutions of social power. The roles of managers, owners, and regulatory agencies in shaping processes ofdecision making.","","LAW","20211"
"03226","LAW-603","LAW","941","4.0","4.0","Business Organizations","C","","N","18:30","20:10","MW","2","A","Webster, Robert","ONLINE","2","Organization of economic activity especially the modern corporation as institutions of social power. The roles of managers, owners, and regulatory agencies in shaping processes ofdecision making.","","LAW","20211"
"03227","LAW-661","LAW","941","3.0","3.0","National Security Law","C","","Y","10:00","11:15","TH","7","A","Lonergan, Rebecca, S.","ONLINE","7","Examination of the nature of the United States' national security law, focusing on how it is created, violated and enforced.","","LAW","20211"
"03228","LAW-634","LAW","941","2.0","2.0","Legal Analysis of Evidence","C","","Y","13:30","14:45","TH","17","A","Wright, Sue;Riley, Laura","ONLINE","17","Legal analysis of the rules of Evidence using problems designed to improve analytic skills and problem-solving. Taken in conjunction with Evidence.","","LAW","20211"
"03237","LAW-607","LAW","941","3.0","3.0","Gifts, Wills, and Trusts","C","","Y","10:15","11:30","MW","39","A","Prouty, Erin","ONLINE","39","Gratuitous transfer of wealth, especially the transmission of wealth from one generation to the next as a settlement of family affairs. Comparative analysis of the legal mechanisms of gifts, wills, and trusts. Introduction to problems of fiduciary administration.","","LAW","20211"
"03240","LAW-608","LAW","941","4.0","4.0","Evidence","C","","Y","16:30","18:10","TH","122","A","Lyon, Tom","ONLINE","122","The purpose and character of trial. Problems of adversary presentation and the nature of proof. The basis for admission and exclusion of evidence in judicial proceedings.","","LAW","20211"
"03248","LAW-612","LAW","941","3.0","3.0","California Civil Procedure","C","","Y","18:30","19:45","MW","29","A","Buckley, Daniel","ONLINE","29","Examines the California rules of civil procedure. Emphasizes California law, with some discussion of the differences between state and federal procedure.","","LAW","20211"
"03251","LAW-788","LAW","941","2.0","2.0","Racial Ambiguity Blues","C","","Y","10:00","11:40","T","12","A","Gear Rich, Camille","ONLINE","12","Examines the three prevailing concepts of race currently used in the American legal system: biological race, performed race and physical race.","","LAW","20211"
"03263","LAW-623","LAW","941","3.0","3.0","Family Law","C","","Y","10:00","11:15","MW","50","A","Altman, Scott, A","ONLINE","50","Creating, regulating and dissolving family relationships. Explore moral and power relations among men, women, children, and the State. Develop skills to help clients in families.","","LAW","20211"
"03267","LAW-626","LAW","502","1.0","1.0","International Investment Law and Arbitration","C","","Y","09:00","11:30","F","7","A","Yannaca, Ekaterini","ONLINE","7","Provides students with understanding of protection offered to foreign investment and investors through bilateral investment treaties and multilateral and regional investment and free trade agreements.","","LAW","20211"
"03268","LAW-628","LAW","941","1.0","1.0","Real Estate Joint Ventures Between Capital Sources and Devel","C","","Y","10:00","11:50","W","12","B","Guggenheim, Daniel","","12","Explores real estate joint ventures, formed by institutional capital sources and local developers or operators, through review and discussion of hypothetical fact patterns and contract provisions. Various issues attached to real estate transactions are also explored, including topics such as: financ e, development, zoning and purchase agreements for commercial property.","","LAW","20211"
"03270","LAW-629","LAW","941","2.0","2.0","Real Estate Development, Entitlements and Zoning","C","","Y","13:30","15:10","F","19","A","Sandoval, Oscar","ONLINE","19","An end-to-end look at the various facets of the complex real estate development process, from land acquisition, to the sale and marketing of completed projects.  Topics include: the relationship between developers and architects; zoning and land use controls; the subdivision and entitlements process ; environmental issues related to development; the interplay between public entities and private developers; constitutional limits on governmental fees; construction contracts and lending; and real estate investment deal structures","","LAW","20211"
"03272","LAW-631","LAW","941","4.0","4.0","Mediation Clinic II","C","","Y","17:20","19:20","T","7","A","Klerman, Lisa","ONLINE","7","Continuation of LAW-630","","LAW","20211"
"03278","LAW-635","LAW","941","3.0","3.0","Employment Discrimination Law","C","","Y","13:30","14:45","MW","27","A","Rich, Stephen, M.","ONLINE","27","Examines the regulation of employment discrimination under federal law. Pays primary attention to issues of race, sex, age and disability discrimination.","","LAW","20211"
"03281","LAW-636","LAW","941","3.0","3.0","Labor Law","C","","Y","17:00","18:15","TH","16","A","Latham, Joseph, Al","ONLINE","16","The interrelation of labor, business, and government in collective bargaining, federal regulation of union and management practices and pressures, especially through the Taft-Hartley Act.","","LAW","20211"
"03282","LAW-637","LAW","941","2.0","2.0","International Trade Policy","C","","Y","13:30","15:20","H","10","A","Peck, Brian","ONLINE","10","Examination of the institutions and laws that regulate international economic relations. Students will be introduced to the major international agreements and national laws that regulate international trade goods, services and capital.","","LAW","20211"
"03285","LAW-101","LAW","060","0.0","0.0","Law and the U.S. Constitution in Global History","D","","N","10:00","10:50","W","0","A","","ONLINE","0","By examining key constitutional moments involving race, rights, and revolutions, students will explore how legal meaning changes over time.","","LAW","20211"
"03306","LAW-648","LAW","941","1.0","1.0","Topics in Entertainment Law","C","","Y","TBA","TBA","","10","A","Malzahn, Scott","ONLINE","10","Contemporary topics in the field of entertainment law.","Spotlight","LAW","20211"
"03315","LAW-652","LAW","941","2.0","2.0","Computer Crime Law","C","","Y","17:00","18:40","T","14","A","Decker, Eileen","ONLINE","14","Examines the legal and policy issues involved with the emergence of cyber crimes and cyber security issues, including government access and privacy issues.","","LAW","20211"
"03316","LAW-653","LAW","941","2.0","2.0","Music Law in Practice","C","","Y","08:00","09:50","H","17","A","Colitre, William","ONLINE","17","Focus on contract drafting and negotiation issues relevant to an artist's pursuit of a career in the music business.","","LAW","20211"
"03318","LAW-655","LAW","941","3.0","3.0","Environmental Law","C","","Y","08:30","09:45","TH","9","A","Craig, Robin","ONLINE","9","Focus on environmental law policy and practice. This course is a combination of regulatory and private law, with a special emphasis on disputes and regulations involving contamination in soil, water and air.","","LAW","20211"
"03322","LAW-658","LAW","941","3.0","3.0","Mergers and Acquisitions","C","","Y","16:15","17:30","MW","62","A","Easton, Mark","ONLINE","62","Problems of integrating the corporate, securities, tax, business, antitrust, accounting and contractual aspects of corporate mergers and aquisitions.","","LAW","20211"
