"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","Link","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","DEPTOWNERNAME","DEPARTMENT","origin"
"10173","ALI-275","LASH",50,2,2,"Writing for Publication and Dissertations","C","","Y","15:00","18:50","TH",9,"A","Levin, Tracy, Frances","ONLINE",9,"Elective course for international graduate students focusing on conventions of advanced academic writing and problems in syntax, vocabulary, and register for writing and/or publishing dissertations. Graded CR/NC.","LAS- Humanities","ALI","20222"
"10174","ALI-276","LAS",50,2,2,"Workshop for International Teaching Assistants","C","","Y","10:00","11:50","MTWH",8,"","Aarsen, Lucienne, Louise","CPA204",8,"Language assistance and individualized instruction to help International Teaching Assistants develop the skills and language proficiency necessary to perform their classroom duties.  Graded CR/NC.","Dana and David Dornsife College of Letters, Arts and Sciences","ALI","20222"
"10175","ALI-276","LAS",50,2,2,"Workshop for International Teaching Assistants","C","","N","10:00","11:50","MTWH",0,"","","THH219",0,"Language assistance and individualized instruction to help International Teaching Assistants develop the skills and language proficiency necessary to perform their classroom duties.  Graded CR/NC.","Dana and David Dornsife College of Letters, Arts and Sciences","ALI","20222"
"10229","ACAD-419","ACAD",59,2,2,"Professional Internship","C","","Y","TBA","TBA","",0,"","Dent, Patrick, H","OFFICE",0,"An experiential/academic opportunity in an arts, technology and business related facility. Written analysis, evaluation, and working internship.","Jimmy Iovine and Andre Young Academy","ACAD","20222"
"10248","ACAD-590","ACAD",59,1,3,"Directed Research","C","","Y","TBA","TBA","",0,"","Crowley, Michael, Gregory","OFFICE",0,"Research leading to graduate degree. Maximum units which may be applied to degree determined by department.","Jimmy Iovine and Andre Young Academy","ACAD","20222"
"10249","ACAD-590","ACAD",59,1,3,"Directed Research","C","","Y","TBA","TBA","",0,"","Crowley, Michael, Gregory","OFFICE",0,"Research leading to graduate degree. Maximum units which may be applied to degree determined by department.","Jimmy Iovine and Andre Young Academy","ACAD","20222"
"10320","AMST-135","LAS",50,4,4,"Peoples and Cultures of the Americas","CD","","Y","12:30","15:20","TWH",25,"","Chavez, Alicia, L.","ONLINE",25,"An introduction to cultures and people in the Americas; the social, historical, economic and cultural formations that together make up the Latino/a American imaginary.","Dana and David Dornsife College of Letters, Arts and Sciences","AMST","20222"
"10347","AMST-200","LAS",50,4,4,"Introduction to American Studies and Ethnicity","CD","","Y","9:00","11:50","TWH",25,"","Chavez, Alicia, L.","ONLINE",25,"Introduction to American studies and ethnic studies. Provides an overview of major theories, concepts, and issues.","Dana and David Dornsife College of Letters, Arts and Sciences","AMST","20222"
"10421","AMST-342","LASS",52,4,4,"Law and Identities","C","","Y","14:00","16:50","TWH",2,"","De Leon, Adrian","OFFICE",2,"Examines the complex and contested interaction between the law and racial, gender, religious, ethnic, and sexual identities using historical and contemporary cases.","LAS- Social Science & Communications","AMST","20222"
"10441","AMST-490","LASS",59,2,8,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Individual research and readings. Not available for graduate credit.","LAS- Social Science & Communications","AMST","20222"
"10478","AMST-590","LASS",59,1,12,"Directed Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the master's degree.  Maximum units which may be applied to the degree to be determined by the program.  Graded CR/NC.","LAS- Social Science & Communications","AMST","20222"
"10492","AMST-790","LASS",59,1,12,"Research","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Research leading to the doctorate.  Maximum units which may be applied to the degree to be determined by the department.  Graded CR/NC.","LAS- Social Science & Communications","AMST","20222"
"10495","AMST-794A","LASS",59,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Credit on acceptance of dissertation.  Graded IP/CR/NC.","LAS- Social Science & Communications","AMST","20222"
"10496","AMST-794B","LASS",59,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Credit on acceptance of dissertation.  Graded IP/CR/NC.","LAS- Social Science & Communications","AMST","20222"
"10497","AMST-794C","LASS",59,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Credit on acceptance of dissertation.  Graded IP/CR/NC.","LAS- Social Science & Communications","AMST","20222"
"10498","AMST-794D","LASS",59,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Credit on acceptance of dissertation.  Graded IP/CR/NC.","LAS- Social Science & Communications","AMST","20222"
"10499","AMST-794Z","LASS",59,0,0,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Credit on acceptance of dissertation.  Graded IP/CR/NC.","LAS- Social Science & Communications","AMST","20222"
"10608","ANTH-263","LAS",52,4,4,"Exploring Culture through Film","C","A","Y","9:30","12:40","MTWH",17,"","Jacobs, Lanita","ONLINE",17,"Concepts of social anthropology, using filmic representations of societies throughout the world. Gateway course for the Anthropology major.","Dana and David Dornsife College of Letters, Arts and Sciences","ANTH","20222"
"10609","ANTH-263","LAS",52,0,0,"Exploring Culture through Film","D","A","Y","8:00","8:50","MTWH",17,"","","ONLINE",17,"Concepts of social anthropology, using filmic representations of societies throughout the world. Gateway course for the Anthropology major.","Dana and David Dornsife College of Letters, Arts and Sciences","ANTH","20222"
"10620","ANTH-263","LAS",52,4,4,"Exploring Culture through Film","C","B","Y","13:00","16:10","MTWH",22,"","Jacobs, Lanita","ONLINE",22,"Concepts of social anthropology, using filmic representations of societies throughout the world. Gateway course for the Anthropology major.","Dana and David Dornsife College of Letters, Arts and Sciences","ANTH","20222"
"10621","ANTH-263","LAS",52,0,0,"Exploring Culture through Film","D","B","Y","17:00","17:50","MTWH",22,"","","ONLINE",22,"Concepts of social anthropology, using filmic representations of societies throughout the world. Gateway course for the Anthropology major.","Dana and David Dornsife College of Letters, Arts and Sciences","ANTH","20222"
"10628","ANTH-338","LAS",51,4,4,"Food in Culture and Society","C","","Y","9:00","11:05","MTWH",9,"","Ruiz, Xochitl","THH205",9,"An introduction to the field of food studies, as a historical and cross-disciplinary study of the place of food in culture and society.","Dana and David Dornsife College of Letters, Arts and Sciences","ANTH","20222"
"10750","ANTH-596","LAS",51,1,1,"Internship for Curricular Practical Training","C","","Y","TBA","TBA","MW",1,"","Zeamer, Emily","OFFICE",1,"Part-time or full-time practical work experience in the student's field of study. The internship must be located at an off-campus facility. Students are individually supervised by faculty. May not be taken until the student has completed at least one semester of enrollment in the graduate program.","Dana and David Dornsife College of Letters, Arts and Sciences","ANTH","20222"
"11204","ARCH-105","ARCH",51,2,2,"Fundamentals of Design Communication","CL","","Y","12:00","16:50","TH",2,"","Olvera, Lee, Schuyler","",2,"Visual communication techniques applicable to the design of the built environment; drawing, photography, modeling.","School of Architecture","ARCH","20222"
"11205","ARCH-102A","ARCH",51,4,4,"Architectural Design I","CL","","Y","12:00","17:50","MWF",2,"","Zhu, Jia zhou","",2,"Introduction to principles and processes; sequence of exercises emphasizing development of basic skills, ideas, and techniques used in the design of simplified architectural projects.","School of Architecture","ARCH","20222"
"11206","ARCH-102B","ARCH",51,4,4,"Architectural Design I","CL","","Y","12:00","17:50","MWF",2,"","Zhu, Jia zhou","OFFICE",2,"Introduction to principles and processes; sequence of exercises emphasizing development of basic skills, ideas, and techniques used in the design of simplified architectural projects.","School of Architecture","ARCH","20222"
"11212","ARCH-705","ARCH",661,6,6,"Advanced Graduate Architecture Design- Topics","CL","","Y","TBA","TBA","",8,"C","Haas, Eric;Touraine, Olivier","OFFICE",8,"Advanced topical investigations emphasizing diverse areas of specialization. Projects will be faculty-led research investigations that concentrate on diverse areas of vital concern. Prerequisite: ARCH 605bL or ARCH 702L. Open only to Architecture majors.","School of Architecture","ARCH","20222"
"11220","ARCH-642","ARCH",661,6,6,"Landscape Architecture Design","CL","","Y","TBA","TBA","",2,"C","Haas, Eric;Touraine, Olivier","OFFICE",2,"Fully integrated landscape place design; reclamation sites at significant urban or natural locations.","School of Architecture","ARCH","20222"
"11231","ARCH-580","ARCH",263,4,4,"Field Studies","CL","","Y","TBA","TBA","",4,"C","Haas, Eric;Touraine, Olivier","OFFICE",4,"Off-campus field studies using direct observation, site recordings/documentation, analysis and evaluation supplemented by discussions and readings.","School of Architecture","ARCH","20222"
"11232","ARCH-580","ARCH",623,4,4,"Field Studies","CL","","Y","TBA","TBA","",10,"C","Robinson, Alexander","OFFICE",10,"Off-campus field studies using direct observation, site recordings/documentation, analysis and evaluation supplemented by discussions and readings.","School of Architecture","ARCH","20222"
"11239","ARCH-590","ARCH",51,1,1,"Directed Research","C","","Y","TBA","TBA","",1,"","Drake Reitan, Meredith","OFFICE",1,"Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","School of Architecture","ARCH","20222"
"11258","ARCH-524","ARCH",59,1,1,"Professional Practicum","C","","Y","TBA","TBA","",36,"","Noble, Douglas","OFFICE",36,"Comparative studies of professional practice between U.S. firms and firms in other countries. Open to international upper-division undergraduate and graduate architecture students only. Graded CR/NC.","School of Architecture","ARCH","20222"
"11260","ARCH-524","ARCH",51,1,1,"Professional Practicum","C","","Y","TBA","TBA","",3,"","Noble, Douglas","ONLINE",3,"Comparative studies of professional practice between U.S. firms and firms in other countries. Open to international upper-division undergraduate and graduate architecture students only. Graded CR/NC.","School of Architecture","ARCH","20222"
"11266","ARCH-549","ARCH",258,3,3,"Fundamentals of Heritage Conservation","C","","Y","9:00","16:00","MTWHF",6,"","Sandmeier, Trudi, G.","ONLINE",6,"Concepts and strategies for conservation of significant elements of the built environment: buildings, sites and communities as revealed by readings, site visits, and case studies.","School of Architecture","ARCH","20222"
"11267","ARCH-691B","ARCH",59,4,4,"Heritage Conservation Thesis Preparation and Thesis","C","","N","TBA","TBA","",0,"","","OFFICE",0,"Introduction to, and exploration of, topics leading to the development of a thesis prospectus and directed research towards the completion of the master's thesis in heritage conservation.","School of Architecture","ARCH","20222"
"11268","ARCH-691Z","ARCH",59,0,0,"Heritage Conservation Thesis Preparation and Thesis","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Introduction to, and exploration of, topics leading to the development of a thesis prospectus and directed research towards the completion of the master's thesis in heritage conservation. Credit on acceptance of thesis. Registration restricted to Master of Heritage Conservation and Historic Preserva tion students who have satisfactorily completed 12 hours of graduate course work and have permission of the Program Director. Graded IP/CR/NC.","School of Architecture","ARCH","20222"
"11968","AHIS-370","LASH",51,4,4,"Modern Art III: 1940 to the Present","CD","","Y","11:00","15:15","TH",16,"A","Hudson, Suzanne, Perling","ONLINE",16,"Questions of social engagement and political structure address this examination of major international movements in art since 1940.","LAS- Humanities","AHIS","20222"
"11988","AHIS-400","LASH",54,2,2,"Undergraduate Apprenticeship","C","","Y","TBA","TBA","",0,"","Reyes, Hector","OFFICE",0,"Independent work in art museums, galleries or art history related institutes supervised by on-site professionals and USC faculty. Not available for credit for AHIS majors. CR/NC","LAS- Humanities","AHIS","20222"
"12041","AHIS-490","LAS",54,1,8,"Directed Research","C","","Y","TBA","TBA","",0,"","Reyes, Hector","OFFICE",0,"Individual research and readings. Not available for graduate credit.","Dana and David Dornsife College of Letters, Arts and Sciences","AHIS","20222"
"12047","AHIS-495B","LASH",54,2,2,"Undergraduate Honors Thesis","C","","Y","TBA","TBA","",0,"","Reyes, Hector","OFFICE",0,"Research and writing of original thesis under guidance of faculty member. Prereq: Consent of instructor.","LAS- Humanities","AHIS","20222"
"12101","AHIS-590","LASH",54,1,12,"Directed Research","C","","Y","TBA","TBA","",0,"","Ogata, Amy","OFFICE",0,"Research leading to graduate degree. Maximum units which may be applied to degree determined by department.  Graded CR/NC.","LAS- Humanities","AHIS","20222"
"12180","AHIS-790","LASH",54,1,12,"Research","C","","Y","TBA","TBA","",0,"","Ogata, Amy","OFFICE",0,"Research leading to the Doctorate. Maximum units which may be applied to the degree to be determined by the department.","LAS- Humanities","AHIS","20222"
"12194","AHIS-794Z","LASH",54,0,0,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","Ogata, Amy","OFFICE",0,"Credit on acceptance of Dissertation. Graded CR/NC.","LAS- Humanities","AHIS","20222"
"12254","VISS-599","LAS",690,4,4,"Special Topics","C","","Y","13:00","17:00","MWH",3,"","Luke, Megan, R.;Mitchell, William, J. T.","",3,"Special Topics in Visual Studies.","Dana and David Dornsife College of Letters, Arts and Sciences","VISS","20222"
"12406","BKN-559","DHRP",46,1,4,"Readings in Biokinesiology","C","","Y","TBA","TBA","",4,"","Gordon, Jim","OFFICE",4,"Independent review and synthesis of papers appearing in the current literature.","Independent Health Professions","BKN","20222"
"12407","BKN-600","DENT",46,2,4,"Sports Science Internship","C","","Y","TBA","TBA","",1,"","Sigward, Susan","OFFICE",1,"A combination of observation, participation (testing/assessments, training) and analysis and interpretation of data. Supervision and guidance from the internship mentor will vary depending on the setting and credit hours. Allows students a progressively increasing amount of responsibility with respe ct to athlete/subject and/or data involvement.","Ostrow School of Dentistry","BKN","20222"
"12408","BKN-599","DHRP",46,3,3,"Special Topics","C","","Y","14:00","17:00","MH",5,"B","Dusing, Stacey, C","",5,"Studies of scientific theory in physical therapy.","Independent Health Professions","BKN","20222"
"12420","BKN-630","DENT",46,2,2,"Resistance Training Techniques for High Performance Athletes","C","","Y","13:00","15:00","TH",7,"","Waterbury, Chad, Eric;Stevenson, Janet, Lin","OFFICE",7,"Introduction to training methods and techniques as they pertain to high performance athletes with a focus on advanced resistance training programs and periodization schemes.","Ostrow School of Dentistry","BKN","20222"
"12421","BKN-573A","DHRP",46,2,2,"Advanced Dissection Anatomy","C","","Y","TBA","TBA","",2,"","Sigward, Susan","OFFICE",2,"Advanced analysis of systems or structures with dissection. Emphasis on correlations with function.","Independent Health Professions","BKN","20222"
"12432","BKN-590","DHRP",46,1,12,"Directed Research","C","","Y","TBA","TBA","",3,"","Gordon, Jim","OFFICE",3,"Research leading to the master's degree. Maximum units which may be applied to the degree to be determnined by the department.  Graded CR/NC.","Independent Health Professions","BKN","20222"
"12433","BKN-672","DHRP",46,1,4,"Advanced Independent Study in Biokinesiology","C","","Y","TBA","TBA","",5,"","Gordon, Jim","OFFICE",5,"Examination of selected mechanisms underlying normal movement and pathological movement.  Study of methods used to investigate these mechanisms.  Doctoral students only.","Independent Health Professions","BKN","20222"
"12456","BKN-790","DHRP",46,1,12,"Research","C","","Y","TBA","TBA","",4,"","Gordon, Jim","OFFICE",4,"Research leading to doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Independent Health Professions","BKN","20222"
"12460","BKN-794A","DHRP",59,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Credit on acceptance of dissertation.","Independent Health Professions","BKN","20222"
"12462","BKN-794B","DHRP",59,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",1,"","","OFFICE",1,"Credit on acceptance of dissertation.","Independent Health Professions","BKN","20222"
"12464","BKN-794C","DHRP",59,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Credit on acceptance of dissertation.","Independent Health Professions","BKN","20222"
"12466","BKN-794D","DHRP",59,2,2,"Doctoral Dissertation","C","","Y","TBA","TBA","",0,"","","OFFICE",0,"Credit on acceptance of dissertation.","Independent Health Professions","BKN","20222"
"12468","BKN-794Z","DHRP",59,0,0,"Doctoral Dissertation","C","","Y","TBA","TBA","",1,"","","OFFICE",1,"","Independent Health Professions","BKN","20222"
"12500","PT-561E","DHRP",969,2,2,"Evidence for Physical Therapist Practice","C","","Y","TBA","TBA","",12,"A","Spina, April, Joy;Matharu, Yogi, S.;Sum, Jonathan, Chen","OFFICE",12,"Analysis of the integration of physical therapist practice into the national health care system; administration, budgeting and reimbursement for physical therapist services.","Independent Health Professions","PT","20222"
"12501","PT-561E","DHRP",969,2,2,"Evidence for Physical Therapist Practice","C","","Y","TBA","TBA","",12,"A","Godges, Joseph;Matharu, Yogi, S.;Sum, Jonathan, Chen;Spina, April, Joy","OFFICE",12,"Analysis of the integration of physical therapist practice into the national health care system; administration, budgeting and reimbursement for physical therapist services.","Independent Health Professions","PT","20222"
"12502","PT-561E","DHRP",969,2,2,"Evidence for Physical Therapist Practice","C","","Y","TBA","TBA","",13,"A","Spina, April, Joy;Sum, Jonathan, Chen;Matharu, Yogi, S.","OFFICE",13,"Analysis of the integration of physical therapist practice into the national health care system; administration, budgeting and reimbursement for physical therapist services.","Independent Health Professions","PT","20222"
"12503","PT-561E","DHRP",969,2,2,"Evidence for Physical Therapist Practice","C","","Y","TBA","TBA","",12,"A","Godges, Joseph;Matharu, Yogi, S.;Spina, April, Joy;Sum, Jonathan, Chen","OFFICE",12,"Analysis of the integration of physical therapist practice into the national health care system; administration, budgeting and reimbursement for physical therapist services.","Independent Health Professions","PT","20222"
"12504","PT-650","DENT",969,2,2,"Differential Diagnosis in Physical Therapy","C","","Y","TBA","TBA","",12,"A","Lochala, Carly;Yamaguchi, Noriko","OFFICE",12,"Consideration of principle of differential diagnosis with emphasis on mastering this skill.","Ostrow School of Dentistry","PT","20222"
"12505","PT-650","DENT",969,2,2,"Differential Diagnosis in Physical Therapy","C","","Y","TBA","TBA","",13,"A","Yamaguchi, Noriko","OFFICE",13,"Consideration of principle of differential diagnosis with emphasis on mastering this skill.","Ostrow School of Dentistry","PT","20222"
"12506","PT-650","DENT",969,2,2,"Differential Diagnosis in Physical Therapy","C","","Y","TBA","TBA","",12,"A","Fitzgerald, Erin;Yamaguchi, Noriko","OFFICE",12,"Consideration of principle of differential diagnosis with emphasis on mastering this skill.","Ostrow School of Dentistry","PT","20222"
"12507","PT-650","DENT",969,2,2,"Differential Diagnosis in Physical Therapy","C","","Y","TBA","TBA","",12,"A","Fitzgerald, Erin;Yamaguchi, Noriko","OFFICE",12,"Consideration of principle of differential diagnosis with emphasis on mastering this skill.","Ostrow School of Dentistry","PT","20222"
"12508","PT-625","DENT",969,3,3,"Emerging Topics in Physical Therapy","C","","Y","TBA","TBA","",49,"A","Mesches, Laura;Mikkelsen, Pamela","OFFICE",49,"Familiarize the developing PT with emerging research, technology and skills that show promise in preparation for advances in patient management.","Ostrow School of Dentistry","PT","20222"
"12509","PT-625","DENT",969,3,3,"Emerging Topics in Physical Therapy","C","","Y","TBA","TBA","",0,"A","","OFFICE",0,"Familiarize the developing PT with emerging research, technology and skills that show promise in preparation for advances in patient management.","Ostrow School of Dentistry","PT","20222"
"12510","PT-625","DENT",969,3,3,"Emerging Topics in Physical Therapy","C","","Y","TBA","TBA","",0,"A","","OFFICE",0,"Familiarize the developing PT with emerging research, technology and skills that show promise in preparation for advances in patient management.","Ostrow School of Dentistry","PT","20222"
"12511","PT-625","DENT",969,3,3,"Emerging Topics in Physical Therapy","C","","Y","TBA","TBA","",0,"A","","OFFICE",0,"Familiarize the developing PT with emerging research, technology and skills that show promise in preparation for advances in patient management.","Ostrow School of Dentistry","PT","20222"
"12512","PT-600D","DENT",986,4,4,"Clinical Clerkship","C","","Y","TBA","TBA","",49,"A","Teglia, Valerie","ONLINE",49,"Practical experience in eight week physical therapy psychomotor skills, decision making and professional behaviors.","Ostrow School of Dentistry","PT","20222"
"12527","PT-551","DENT",985,3,3,"Therapeutic Application of Physical Agents","CL","","Y","TBA","TBA","",97,"","Pomrantz, Amy;Monroy, Edwin;Venegas, Jennifer;Baker, Lucinda, L;Chen, Alan","OFFICE",97,"Physiologic responses to the application of thermal, mechanical, electromagnetic and hydrodynamic therapeutic procedures. Evaluation procedures and intervention planning.","Ostrow School of Dentistry","PT","20222"
"12528","PT-551","DENT",957,3,3,"Therapeutic Application of Physical Agents","CL","","Y","8:30","10:00","WF",12,"A","Rancour, Jessica;Pomrantz, Amy","OFFICE",12,"Physiologic responses to the application of thermal, mechanical, electromagnetic and hydrodynamic therapeutic procedures. Evaluation procedures and intervention planning.","Ostrow School of Dentistry","PT","20222"
"12529","PT-551","DENT",957,3,3,"Therapeutic Application of Physical Agents","CL","","Y","8:30","10:00","WF",12,"A","Rancour, Jessica;Pomrantz, Amy","OFFICE",12,"Physiologic responses to the application of thermal, mechanical, electromagnetic and hydrodynamic therapeutic procedures. Evaluation procedures and intervention planning.","Ostrow School of Dentistry","PT","20222"
"12530","PT-551","DENT",957,3,3,"Therapeutic Application of Physical Agents","CL","","Y","10:30","12:00","WF",12,"A","Yamada, Kimiko;Rancour, Jessica;Pomrantz, Amy","ONLINE",12,"Physiologic responses to the application of thermal, mechanical, electromagnetic and hydrodynamic therapeutic procedures. Evaluation procedures and intervention planning.","Ostrow School of Dentistry","PT","20222"
"12531","PT-551","DENT",957,3,3,"Therapeutic Application of Physical Agents","CL","","Y","10:30","12:00","WF",13,"A","Yamada, Kimiko;Rancour, Jessica;Pomrantz, Amy","ONLINE",13,"Physiologic responses to the application of thermal, mechanical, electromagnetic and hydrodynamic therapeutic procedures. Evaluation procedures and intervention planning.","Ostrow School of Dentistry","PT","20222"
"12539","PT-516","DENT",985,1,1,"Principles of Disease","C","","Y","TBA","TBA","",97,"","Nelsen, Monica, Andrea;Simpson, Michael, S;King, Sarah","OFFICE",97,"Principles and mechanisms of genetics, immunology, infection, wound healing and oncology.","Ostrow School of Dentistry","PT","20222"
"12540","PT-516","DENT",957,1,1,"Principles of Disease","C","Y","Y","12:30","14:00","TH",24,"A","Nelsen, Monica, Andrea;Decker, Lauren","",24,"Principles and mechanisms of genetics, immunology, infection, wound healing and oncology.","Ostrow School of Dentistry","PT","20222"
"12541","PT-516","DENT",957,1,1,"Principles of Disease","C","Y","Y","13:00","14:30","TH",25,"A","Decker, Lauren;Nelsen, Monica, Andrea","OFFICE",25,"Principles and mechanisms of genetics, immunology, infection, wound healing and oncology.","Ostrow School of Dentistry","PT","20222"
"12544","PT-625","DENT",964,3,3,"Emerging Topics in Physical Therapy","C","","Y","TBA","TBA","",103,"","Mikkelsen, Pamela;Buxton, Rubi, S;Brown, Hilary;Landel, Rob;Gryder, Alexandra","OFFICE",103,"Familiarize the developing PT with emerging research, technology and skills that show promise in preparation for advances in patient management.","Ostrow School of Dentistry","PT","20222"
"12548","PT-600B","DENT",987,3,3,"Clinical Experience","C","","Y","TBA","TBA","",97,"","Teglia, Valerie","OFFICE",97,"Practical experience in six-week physical therapy manual skills, decision making, and professional behaviors.","Ostrow School of Dentistry","PT","20222"
"12549","PT-600B","DENT",756,3,3,"Clinical Experience","C","","Y","TBA","TBA","",49,"A","Teglia, Valerie","ONLINE",49,"Practical experience in six-week physical therapy manual skills, decision making, and professional behaviors.","Ostrow School of Dentistry","PT","20222"
"12550","PT-561A","DHRP",795,2,2,"Evidence for Physical Therapist Practice","C","Y","Y","8:00","9:30","T",12,"A","Gallardo, Oscar, G.;Resnik, Cheryl, D.","",12,"Introduction to a patient-centered Evidence Based Practice model with emphasis on professional communication skills, ethics, professional guidelines, laws and regulations.","Independent Health Professions","PT","20222"
"12551","PT-561A","DHRP",795,2,2,"Evidence for Physical Therapist Practice","C","Y","Y","9:30","11:00","T",12,"A","Resnik, Cheryl, D.","ONLINE",12,"Introduction to a patient-centered Evidence Based Practice model with emphasis on professional communication skills, ethics, professional guidelines, laws and regulations.","Independent Health Professions","PT","20222"
"12552","PT-561A","DHRP",795,2,2,"Evidence for Physical Therapist Practice","C","Y","Y","10:00","11:30","T",13,"A","Teglia, Valerie;Resnik, Cheryl, D.","ONLINE",13,"Introduction to a patient-centered Evidence Based Practice model with emphasis on professional communication skills, ethics, professional guidelines, laws and regulations.","Independent Health Professions","PT","20222"
"12553","PT-561A","DHRP",795,2,2,"Evidence for Physical Therapist Practice","C","Y","Y","13:00","14:30","T",12,"A","Teglia, Valerie;Resnik, Cheryl, D.","ONLINE",12,"Introduction to a patient-centered Evidence Based Practice model with emphasis on professional communication skills, ethics, professional guidelines, laws and regulations.","Independent Health Professions","PT","20222"
"12554","PT-600D","DENT",963,4,4,"Clinical Clerkship","C","","Y","TBA","TBA","",105,"","Teglia, Valerie","OFFICE",105,"Practical experience in eight week physical therapy psychomotor skills, decision making and professional behaviors.","Ostrow School of Dentistry","PT","20222"
"12566","PT-509","DHRP",795,3,3,"Cellular and Systems Physiology","C","Y","Y","9:00","10:30","M",13,"A","Hassett, Erin;Erceg, David","",13,"Selected subjects in cellular and systems physiology.  Emphasis on molecular and cellular aspects of neuromuscular function; also hepatic; renal and endocrine physiology.","Independent Health Professions","PT","20222"
