"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","LINK","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","SECTION_NAME","DEPARTMENT","origin"
"00942","RNR-050","RNR","810","0.0","0.0","International Academy Holding Course","C","","Y","TBA","TBA","","21","","","OFFICE","21","Course created per request from the International Academy to create a zero unit, zero charge course for the purpose of enabling services for the student  population.  Tuition is paid directly to the Academy.","","RNR","20232"
"00943","RNR-050","RNR","617","0.0","0.0","International Academy Holding Course","C","","Y","TBA","TBA","","21","","","OFFICE","21","Course created per request from the International Academy to create a zero unit, zero charge course for the purpose of enabling services for the student  population.  Tuition is paid directly to the Academy.","","RNR","20232"
"00944","RNR-050","RNR","678","0.0","0.0","International Academy Holding Course","C","","Y","TBA","TBA","","23","","","OFFICE","23","Course created per request from the International Academy to create a zero unit, zero charge course for the purpose of enabling services for the student  population.  Tuition is paid directly to the Academy.","","RNR","20232"
"00945","RNR-051","RNR","199","0.0","0.0","International Academy Holding Course (Part II)","C","","Y","TBA","TBA","","1","","","OFFICE","1","Course created per request from the International Academy to create a zero unit, zero charge course for the purpose of enabling services for the student population. This course serves the popuation that has successfully completed RNR-050.  Tuition is paid directly to the Academy.","","RNR","20232"
"03650","LAW-781","LAW","503","4.0","4.0","Externship I","C","","Y","TBA","TBA","","30","","Kanesaka, Sheri;Spencer, Kenneth","OFFICE","30","An externship allows a student to gain hands-on legal experience in legal settings. Students will be assigned to a legal services program, government agency, or state or federal judge under faculty supervision. All externships include a classroom component.","","LAW","20232"
"03651","LAW-781","LAW","503","2.0","2.0","Externship I","C","","Y","TBA","TBA","","4","","Kanesaka, Sheri;Spencer, Kenneth","OFFICE","4","An externship allows a student to gain hands-on legal experience in legal settings. Students will be assigned to a legal services program, government agency, or state or federal judge under faculty supervision. All externships include a classroom component.","","LAW","20232"
"03900","LAW-890","LAW","331","1.0","1.0","Directed Research","C","","Y","TBA","TBA","","1","","Fairbank, Robert, H.","OFFICE","1","One CR/D/F unit for a research proposal approved by a full- or part-time faculty supervisor; up to four graded units with academic deans approval of proposal by LLM or third-year JD student to produce a publishable paper under full-time professor.","","LAW","20232"
"03901","LAW-890","LAW","331","2.0","2.0","Directed Research","C","","Y","TBA","TBA","","1","","Mc Caffery, Ed","OFFICE","1","One CR/D/F unit for a research proposal approved by a full- or part-time faculty supervisor; up to four graded units with academic deans approval of proposal by LLM or third-year JD student to produce a publishable paper under full-time professor.","","LAW","20232"
"03915","LAW-596","LAW","503","1.0","1.0","Internship for Curricular Practical Training","C","","Y","TBA","TBA","","11","","Weiss, Deborah","OFFICE","11","Part-time or full-time, practical work experience in the student's field of study. The internship must be located at an off-campus facility. Students are individually supervised by faculty. May not be taken until the student has completed at least one semester of enrollment in the graduate program w ith a cumulative 3.0 GPA.","","LAW","20232"
"04001","LAW-890","LAW","529","1.0","1.0","Directed Research","C","","Y","TBA","TBA","","1","","Chung, Timothy","OFFICE","1","One CR/D/F unit for a research proposal approved by a full- or part-time faculty supervisor; up to four graded units with academic deans approval of proposal by LLM or third-year JD student to produce a publishable paper under full-time professor.","","LAW","20232"
"04002","LAW-890","LAW","529","2.0","2.0","Directed Research","C","","Y","TBA","TBA","","0","","Chung, Timothy","OFFICE","0","One CR/D/F unit for a research proposal approved by a full- or part-time faculty supervisor; up to four graded units with academic deans approval of proposal by LLM or third-year JD student to produce a publishable paper under full-time professor.","","LAW","20232"
"04003","LAW-890","LAW","529","3.0","3.0","Directed Research","C","","Y","TBA","TBA","","0","","Chung, Timothy","OFFICE","0","One CR/D/F unit for a research proposal approved by a full- or part-time faculty supervisor; up to four graded units with academic deans approval of proposal by LLM or third-year JD student to produce a publishable paper under full-time professor.","","LAW","20232"
"04004","LAW-890","LAW","529","4.0","4.0","Directed Research","C","","Y","TBA","TBA","","1","","Chung, Timothy","OFFICE","1","One CR/D/F unit for a research proposal approved by a full- or part-time faculty supervisor; up to four graded units with academic deans approval of proposal by LLM or third-year JD student to produce a publishable paper under full-time professor.","","LAW","20232"
"04005","LAW-511A","LAW","503","2.0","2.0","Legal Writing","C","","Y","09:00","11:10","T","9","","Lapinig, Christopher","DMC208","9","Two-semester course focusing on developing analytic and communication skills. Lawyers will analyze legal principles and incisively apply them to facts. Graded CR/D/F.","","LAW","20232"
"04006","LAW-572","LAW","529","3.0","3.0","Practical Mediation Skills Clinic","C","","Y","18:00","21:10","T","8","","Karagozian, Michael;Peterson, Richard","DMC254","8","Students learn basic and advanced mediation skills, practice their skills in simulated mediations, and upon certification by the instructor, mediate in the Los Angeles County courts.","","LAW","20232"
"04007","LAW-822","LAW","529","1.0","1.0","Alternative Dispute Resolution Clause Drafting","C","","Y","09:00","13:00","S","6","","Galliher, Sean;Jeong, Joseph","","6","Explores a variety of contract provisions, and teaches students the important drafting skills necessary to achieve a clients goal.","","LAW","20232"
"04008","LAW-581","LAW","529","3.0","3.0","Externship for Graduate and International Program Students","C","","Y","TBA","TBA","","0","","Gruzas, Sarah","OFFICE","0","An externship allows a student to gain hands-on legal experience in legal settings. Students will be assigned to a legal services program, government agency or state or federal judge under faculty supervision. All externships include an initial orientation and subsequent academic assignments. A maxi mum of 8 units may be earned over two externships.","","LAW","20232"
"04301","LAW-567","LAW","529","2.0","2.0","Introduction to Litigation in U.S. Courts","C","","N","17:30","19:35","H","5","","Roy, Marissa, Alexandra","DMC161","5","Provides an overview of the United States legal system for those unfamiliar with common law courts, including the mechanics of the U.S. Court system in both criminal and civil courts, as well as more detailed analysis of torts and intellectual property disputes.","","LAW","20232"
"04302","LAW-613","LAW","529","2.0","2.0","Corporate Governance","C","","N","19:15","21:20","W","3","","Kaye, Barry","DMC161","3","Examines the purpose, evolution and history of corporate governance standards, priorities and culture of boards, shareholder/stakeholder engagement, and corporate social responsibility, as it relates to law.","","LAW","20232"
"04303","LAW-676","LAW","529","2.0","2.0","Dealmaking","C","","N","17:00","19:05","W","4","","Cantero Jr., Andres","DMC158","4","Covers the nuts and bolts of negotiating a deal with investors, and emphasizes legal concepts used in drafting key business agreements.","","LAW","20232"
"04304","LAW-567","LAW","275","2.0","2.0","Introduction to Litigation in U.S. Courts","C","","N","17:30","19:35","H","6","","Roy, Marissa, Alexandra","DMC161","6","Provides an overview of the United States legal system for those unfamiliar with common law courts, including the mechanics of the U.S. Court system in both criminal and civil courts, as well as more detailed analysis of torts and intellectual property disputes.","","LAW","20232"
"04305","LAW-613","LAW","275","2.0","2.0","Corporate Governance","C","","N","19:15","21:20","W","7","","Kaye, Barry","DMC161","7","Examines the purpose, evolution and history of corporate governance standards, priorities and culture of boards, shareholder/stakeholder engagement, and corporate social responsibility, as it relates to law.","","LAW","20232"
"04306","LAW-676","LAW","275","2.0","2.0","Dealmaking","C","","N","17:00","19:05","W","8","","Cantero Jr., Andres","DMC158","8","Covers the nuts and bolts of negotiating a deal with investors, and emphasizes legal concepts used in drafting key business agreements.","","LAW","20232"
"04501","LAW-510","LAW","351","1.0","1.0","Legal Research","C","","N","TBA","TBA","","4","A","Metheny, Ryan","OFFICE","4","Examination of the basic sources of law for federal and California jurisdictions, utilizing a vast array of sources from books to computer-assisted research and analyzing research methodology and techniques. Graded CR/D/F.","","LAW","20232"
"04502","LAW-520","LAW","351","2.0","2.0","Introduction to U.S. Legal System","C","","N","TBA","TBA","","5","A","Cadambi, Anitha","OFFICE","5","The basic structure of government in the U.S., including the constitutionally mandated division of power in the federal government and the federal system of power sharing between state and federal systems.  A comparative perspective on selected substantive and procedural matters, such as common law reasoning, jury trials, adversary process, and various aspects of civil procedure.  Open to incoming LL.M. students only.","","LAW","20232"
"04503","LAW-521","LAW","351","3.0","3.0","Topics in American Law","C","","N","TBA","TBA","","11","A","Dibble, Ryan","OFFICE","11","This course will provide LL.M. and M.C.L. students with a survey of various topics in American law including criminal law, evidence, family law, constitutional law, torts, wills and trusts, administrative law and property law.  Open to LL.M. and M.C.L. students only.","","LAW","20232"
"04504","LAW-527","LAW","351","2.0","2.0","Intellectual Property: Copyright","C","","N","TBA","TBA","","2","A","Pa Moye, Monica","OFFICE","2","Provides an introduction to copyright law, the application of copyright laws in litigation, and the management of copyrighted works.","","LAW","20232"
"04505","LAW-527","LAW","351","2.0","2.0","Intellectual Property: Copyright","C","","N","TBA","TBA","","3","A","Corley, Kanika","OFFICE","3","Provides an introduction to copyright law, the application of copyright laws in litigation, and the management of copyrighted works.","","LAW","20232"
"04506","LAW-559","LAW","351","2.0","2.0","Human Resource Compliance","C","","N","TBA","TBA","","1","A","Holmes, Aariel","OFFICE","1","Provides an overview of human resource related law, and various legal issues involved in the employment relationship.","","LAW","20232"
"04507","LAW-567","LAW","351","2.0","2.0","Introduction to Litigation in U.S. Courts","C","","N","TBA","TBA","","10","A","Cadambi, Bahaar;Morris, Jason","OFFICE","10","Provides an overview of the United States legal system for those unfamiliar with common law courts, including the mechanics of the U.S. Court system in both criminal and civil courts, as well as more detailed analysis of torts and intellectual property disputes.","","LAW","20232"
"04508","LAW-598","LAW","351","2.0","2.0","Regulatory Compliance","C","","N","TBA","TBA","","1","A","Tondravi, Nazanin","OFFICE","1","Provides an overview of regulatory compliance law and the ways that various organizations ensure compliance with governing laws and regulations.","","LAW","20232"
"04509","LAW-603","LAW","351","4.0","4.0","Business Organizations","C","","N","TBA","TBA","","3","A","Butler, Allison","OFFICE","3","Organization of economic activity especially the modern corporation as institutions of social power. The roles of managers, owners, and regulatory agencies in shaping processes ofdecision making.","","LAW","20232"
"04510","LAW-603","LAW","351","4.0","4.0","Business Organizations","C","","N","TBA","TBA","","4","A","Pao, Roger","OFFICE","4","Organization of economic activity especially the modern corporation as institutions of social power. The roles of managers, owners, and regulatory agencies in shaping processes ofdecision making.","","LAW","20232"
"04511","LAW-609","LAW","351","2.0","2.0","Contemporary Issues in Human Resource Compliance","C","","N","TBA","TBA","","1","A","Sani, Sam","OFFICE","1","Explores regulations and compliance issues as well as related problem-solving techniques in the workplace.","","LAW","20232"
"04512","LAW-640","LAW","351","2.0","2.0","Financial Institution Regulation","C","","N","TBA","TBA","","1","A","Buchman, John;Penton, Janis","OFFICE","1","Introduces foundational concepts on general financial institution compliance, including compliance methods and regulatory rules affecting banks, securities firms, funds, and financial services.","","LAW","20232"
"04513","LAW-658","LAW","351","3.0","3.0","Mergers and Acquisitions","C","","N","TBA","TBA","","3","A","Robertson, Robert","OFFICE","3","Problems of integrating the corporate, securities, tax, business, antitrust, accounting and contractual aspects of corporate mergers and aquisitions.","","LAW","20232"
"04514","LAW-664","LAW","351","2.0","2.0","Patient Privacy Law","C","","N","TBA","TBA","","3","A","Ghoogassian, Chloe","OFFICE","3","Emphasizes the Health Insurance Portability and Accountability Act (HIPAA) and other important federal and state privacy laws, and their enforcement.","","LAW","20232"
"04515","LAW-664","LAW","351","2.0","2.0","Patient Privacy Law","C","","N","TBA","TBA","","2","A","Coleman, Sabrina","OFFICE","2","Emphasizes the Health Insurance Portability and Accountability Act (HIPAA) and other important federal and state privacy laws, and their enforcement.","","LAW","20232"
"04516","LAW-691","LAW","351","2.0","2.0","Cybersecurity and Cyber Crimes","C","","N","TBA","TBA","","2","A","Dennis, Jeffrey","OFFICE","2","Focuses on legal aspects of cyber risks in different business sectors, threats to cybersecurity and the necessary compliance frameworks for cybersecurity.","","LAW","20232"
"04517","LAW-710","LAW","351","2.0","2.0","Contract Drafting and Analysis","C","","N","TBA","TBA","","3","A","Sullivan, Shawn","OFFICE","3","Students present to the class their assessment of assigned contracts, then draft their own contracts, interpret a complex contract, followed by team-based rewrites.","","LAW","20232"
"04518","LAW-710","LAW","351","2.0","2.0","Contract Drafting and Analysis","C","","N","TBA","TBA","","1","A","Miller, RC","OFFICE","1","Students present to the class their assessment of assigned contracts, then draft their own contracts, interpret a complex contract, followed by team-based rewrites.","","LAW","20232"
"04519","LAW-804","LAW","351","2.0","2.0","Information Privacy Law","C","","N","TBA","TBA","","4","A","Decker, Eileen","OFFICE","4","Surveys the legal framework concerning information privacy in the US, including developments in constitutional, tort, contract, property and statutory law to address emerging privacy threats.","","LAW","20232"
"04520","LAW-816","LAW","351","2.0","2.0","Dealmaking in the Entertainment Industry","C","","N","TBA","TBA","","3","A","Conley ulich, Pamela","OFFICE","3","Examines the major components of deals in the entertainment industry, and provides students the opportunity to learn real-world negotiating skills in the process.","","LAW","20232"
"04521","LAW-510","LAW","351","1.0","1.0","Legal Research","C","","N","TBA","TBA","","20","A","Metheny, Ryan","OFFICE","20","Examination of the basic sources of law for federal and California jurisdictions, utilizing a vast array of sources from books to computer-assisted research and analyzing research methodology and techniques. Graded CR/D/F.","","LAW","20232"
"04522","LAW-520","LAW","351","2.0","2.0","Introduction to U.S. Legal System","C","","N","TBA","TBA","","18","A","Cadambi, Anitha","OFFICE","18","The basic structure of government in the U.S., including the constitutionally mandated division of power in the federal government and the federal system of power sharing between state and federal systems.  A comparative perspective on selected substantive and procedural matters, such as common law reasoning, jury trials, adversary process, and various aspects of civil procedure.  Open to incoming LL.M. students only.","","LAW","20232"
"04523","LAW-521","LAW","351","3.0","3.0","Topics in American Law","C","","N","TBA","TBA","","1","A","Dibble, Ryan","OFFICE","1","This course will provide LL.M. and M.C.L. students with a survey of various topics in American law including criminal law, evidence, family law, constitutional law, torts, wills and trusts, administrative law and property law.  Open to LL.M. and M.C.L. students only.","","LAW","20232"
"04524","LAW-527","LAW","351","2.0","2.0","Intellectual Property: Copyright","C","","N","TBA","TBA","","18","A","Pa Moye, Monica","OFFICE","18","Provides an introduction to copyright law, the application of copyright laws in litigation, and the management of copyrighted works.","","LAW","20232"
"04525","LAW-527","LAW","351","2.0","2.0","Intellectual Property: Copyright","C","","N","TBA","TBA","","12","A","Corley, Kanika","OFFICE","12","Provides an introduction to copyright law, the application of copyright laws in litigation, and the management of copyrighted works.","","LAW","20232"
"04526","LAW-559","LAW","351","2.0","2.0","Human Resource Compliance","C","","N","TBA","TBA","","21","A","Holmes, Aariel","OFFICE","21","Provides an overview of human resource related law, and various legal issues involved in the employment relationship.","","LAW","20232"
"04527","LAW-567","LAW","351","2.0","2.0","Introduction to Litigation in U.S. Courts","C","","N","TBA","TBA","","12","A","Cadambi, Bahaar;Morris, Jason","OFFICE","12","Provides an overview of the United States legal system for those unfamiliar with common law courts, including the mechanics of the U.S. Court system in both criminal and civil courts, as well as more detailed analysis of torts and intellectual property disputes.","","LAW","20232"
"04528","LAW-598","LAW","351","2.0","2.0","Regulatory Compliance","C","","N","TBA","TBA","","15","A","Tondravi, Nazanin","OFFICE","15","Provides an overview of regulatory compliance law and the ways that various organizations ensure compliance with governing laws and regulations.","","LAW","20232"
"04529","LAW-603","LAW","351","4.0","4.0","Business Organizations","C","","N","TBA","TBA","","10","A","Butler, Allison","OFFICE","10","Organization of economic activity especially the modern corporation as institutions of social power. The roles of managers, owners, and regulatory agencies in shaping processes ofdecision making.","","LAW","20232"
"04530","LAW-603","LAW","351","4.0","4.0","Business Organizations","C","","N","TBA","TBA","","4","A","Pao, Roger","OFFICE","4","Organization of economic activity especially the modern corporation as institutions of social power. The roles of managers, owners, and regulatory agencies in shaping processes ofdecision making.","","LAW","20232"
"04531","LAW-609","LAW","351","2.0","2.0","Contemporary Issues in Human Resource Compliance","C","","N","TBA","TBA","","20","A","Sani, Sam","OFFICE","20","Explores regulations and compliance issues as well as related problem-solving techniques in the workplace.","","LAW","20232"
"04532","LAW-640","LAW","351","2.0","2.0","Financial Institution Regulation","C","","N","TBA","TBA","","9","A","Buchman, John;Penton, Janis","OFFICE","9","Introduces foundational concepts on general financial institution compliance, including compliance methods and regulatory rules affecting banks, securities firms, funds, and financial services.","","LAW","20232"
"04533","LAW-658","LAW","351","3.0","3.0","Mergers and Acquisitions","C","","N","TBA","TBA","","13","A","Robertson, Robert","OFFICE","13","Problems of integrating the corporate, securities, tax, business, antitrust, accounting and contractual aspects of corporate mergers and aquisitions.","","LAW","20232"
"04534","LAW-664","LAW","351","2.0","2.0","Patient Privacy Law","C","","N","TBA","TBA","","15","A","Ghoogassian, Chloe","OFFICE","15","Emphasizes the Health Insurance Portability and Accountability Act (HIPAA) and other important federal and state privacy laws, and their enforcement.","","LAW","20232"
"04535","LAW-664","LAW","351","2.0","2.0","Patient Privacy Law","C","","N","TBA","TBA","","12","A","Coleman, Sabrina","OFFICE","12","Emphasizes the Health Insurance Portability and Accountability Act (HIPAA) and other important federal and state privacy laws, and their enforcement.","","LAW","20232"
"04536","LAW-691","LAW","351","2.0","2.0","Cybersecurity and Cyber Crimes","C","","N","TBA","TBA","","9","A","Dennis, Jeffrey","OFFICE","9","Focuses on legal aspects of cyber risks in different business sectors, threats to cybersecurity and the necessary compliance frameworks for cybersecurity.","","LAW","20232"
"04537","LAW-710","LAW","351","2.0","2.0","Contract Drafting and Analysis","C","","N","TBA","TBA","","10","A","Sullivan, Shawn","OFFICE","10","Students present to the class their assessment of assigned contracts, then draft their own contracts, interpret a complex contract, followed by team-based rewrites.","","LAW","20232"
"04538","LAW-710","LAW","351","2.0","2.0","Contract Drafting and Analysis","C","","N","TBA","TBA","","11","A","Miller, RC","OFFICE","11","Students present to the class their assessment of assigned contracts, then draft their own contracts, interpret a complex contract, followed by team-based rewrites.","","LAW","20232"
"04539","LAW-804","LAW","351","2.0","2.0","Information Privacy Law","C","","N","TBA","TBA","","10","A","Decker, Eileen","OFFICE","10","Surveys the legal framework concerning information privacy in the US, including developments in constitutional, tort, contract, property and statutory law to address emerging privacy threats.","","LAW","20232"
"04540","LAW-816","LAW","351","2.0","2.0","Dealmaking in the Entertainment Industry","C","","N","TBA","TBA","","15","A","Conley ulich, Pamela","OFFICE","15","Examines the major components of deals in the entertainment industry, and provides students the opportunity to learn real-world negotiating skills in the process.","","LAW","20232"
"05005","USC-500O","RNR","279","0.0","0.0","Off Campus Studies","C","","Y","TBA","TBA","","12","","","OFFCAMPUS","12","Off campus coursework; course serves as a block enrollment until transcript from host institution is provided and can be articulated into an MOI that results in individual courses on the USC transcript with section titles that reflect the title of the course at the host institution.","","USC","20232"
"07975","PHYS-750O","LASN","059","3.0","3.0","Off Campus Studies","C","","Y","TBA","TBA","","0","","","OFFICE","0","Coursework taken on campus at Caltech as part of the Caltech-USC cross-registration program.  Graded CR/NC.","","PHYS","20232"
"10122","ALI-242","LASH","052","2.0","2.0","High Intermediate Pronunciation","C","","N","09:00","11:50","MTWH","0","","Griner, Barry, David","THH107","0","Required for international students whose pronunciation skills are assessed at the high intermediate level by the International Student English Examination (ISE) or previous ALI course. Graded CR/NC.","","ALI","20232"
"10125","ALI-244","LAS","050","2.0","2.0","Academic and Professional Speaking Skills III","C","","N","13:00","14:50","MTWH","0","","","THH219","0","Required for international students whose oral skills are assessed to be at the high intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20232"
"10135","ALI-252","LASH","052","2.0","2.0","Advanced Pronunciation","C","","Y","10:00","12:50","MTWH","4","","Tzoytzoyrakos, Anastassia","DMC104","4","Required for international students whose pronunciation skills are assessed at the advanced level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20232"
"10137","ALI-252","LASH","050","2.0","2.0","Advanced Pronunciation","C","","N","10:00","11:50","MTWH","0","","","THH211","0","Required for international students whose pronunciation skills are assessed at the advanced level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20232"
"10144","ALI-255","LAS","050","2.0","2.0","Academic and Professional Writing Skills IV","C","","N","17:00","18:50","MTWH","0","","","THH105","0","Required for international students whose writing skills are assessed to be at the advanced level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20232"
"10170","ALI-275","LASH","050","2.0","2.0","Writing for Publication and Dissertations","C","","Y","12:00","15:50","MW","8","","Murphy, Mary Ann","THH107","8","Elective course for international graduate students focusing on conventions of advanced academic writing and problems in syntax, vocabulary, and register for writing and/or publishing dissertations. Graded CR/NC.","","ALI","20232"
"10171","ALI-275","LASH","050","2.0","2.0","Writing for Publication and Dissertations","C","","Y","15:00","18:50","MW","8","","Jones, Richard","THH219","8","Elective course for international graduate students focusing on conventions of advanced academic writing and problems in syntax, vocabulary, and register for writing and/or publishing dissertations. Graded CR/NC.","","ALI","20232"
"10172","ALI-275","LASH","050","2.0","2.0","Writing for Publication and Dissertations","C","","N","12:00","15:50","TH","0","","","THH107","0","Elective course for international graduate students focusing on conventions of advanced academic writing and problems in syntax, vocabulary, and register for writing and/or publishing dissertations. Graded CR/NC.","","ALI","20232"
"10173","ALI-275","LASH","050","2.0","2.0","Writing for Publication and Dissertations","C","","Y","15:00","18:50","TH","5","","Levin, Tracy, Frances","THH219","5","Elective course for international graduate students focusing on conventions of advanced academic writing and problems in syntax, vocabulary, and register for writing and/or publishing dissertations. Graded CR/NC.","","ALI","20232"
"10174","ALI-276","LAS","050","2.0","2.0","Workshop for International Teaching Assistants","C","","Y","10:00","11:50","MTWH","6","","Aarsen, Lucienne, Louise","THH105","6","Language assistance and individualized instruction to help International Teaching Assistants develop the skills and language proficiency necessary to perform their classroom duties.  Graded CR/NC.","","ALI","20232"
"10175","ALI-276","LAS","050","2.0","2.0","Workshop for International Teaching Assistants","C","","N","10:00","11:50","MTWH","0","","","THH219","0","Language assistance and individualized instruction to help International Teaching Assistants develop the skills and language proficiency necessary to perform their classroom duties.  Graded CR/NC.","","ALI","20232"
"10248","ACAD-590","ACAD","059","1.0","3.0","Directed Research","C","","N","TBA","TBA","","0","","Crowley, Michael, Gregory","OFFICE","0","Research leading to graduate degree. Maximum units which may be applied to degree determined by department.","","ACAD","20232"
"10249","ACAD-590","ACAD","059","1.0","3.0","Directed Research","C","","N","TBA","TBA","","0","","Crowley, Michael, Gregory","OFFICE","0","Research leading to graduate degree. Maximum units which may be applied to degree determined by department.","","ACAD","20232"
"10320","AMST-135","LAS","050","4.0","4.0","Peoples and Cultures of the Americas","CD","","Y","12:30","15:20","TWH","26","","Chavez, Alicia, L.","ONLINE","26","An introduction to cultures and people in the Americas; the social, historical, economic and cultural formations that together make up the Latino/a American imaginary.","","AMST","20232"
"10347","AMST-200","LAS","050","4.0","4.0","Introduction to American Studies and Ethnicity","CD","","Y","09:00","11:50","TWH","24","","Chavez, Alicia, L.","ONLINE","24","Introduction to American studies and ethnic studies. Provides an overview of major theories, concepts, and issues.","","AMST","20232"
"10360","AMST-205","LAS","050","4.0","4.0","Introduction to American Popular Culture","CD","","Y","09:00","11:50","MWF","26","A","Mitchell, Joshua","ONLINE","26","Examines the relation between U.S. national culture, race, and popular culture.","","AMST","20232"
"10390","AMST-274","LAS","050","4.0","4.0","Exploring Ethnicity through Film","CD","","Y","09:00","11:50","MWF","25","","Finley, Chris","ONLINE","25","Examination of the constructions of American ethnicity/race in film.","","AMST","20232"
"10399","AMST-285","LASS","052","4.0","4.0","African American Popular Culture","CD","","N","09:30","12:40","MTWH","0","A","Jacobs, Lanita","ONLINE","0","Examines history of popular cultural forms such as literature, music, dance, theater, and visual arts produced by and about African Americans.","","AMST","20232"
"10400","AMST-285","LASS","051","4.0","4.0","African American Popular Culture","CD","","Y","09:30","12:20","MTW","11","A","Jacobs, Lanita","ONLINE","11","Examines history of popular cultural forms such as literature, music, dance, theater, and visual arts produced by and about African Americans.","","AMST","20232"
