"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","LINK","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","SECTION_NAME","DEPARTMENT","origin"
"00448","USC-300","LASO","970","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","0","","","OFFCAMPUS","0","Block enrollment course for registration purposes only.","","USC","20193"
"00450","USC-300","LASO","944","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","13","","","OFFCAMPUS","13","Block enrollment course for registration purposes only.","","USC","20193"
"00451","USC-300","LASO","971","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","2","","","OFFCAMPUS","2","Block enrollment course for registration purposes only.","","USC","20193"
"00452","USC-300","LASO","724","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","1","","","OFFCAMPUS","1","Block enrollment course for registration purposes only.","","USC","20193"
"00453","USC-300","LASO","132","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","1","","","OFFCAMPUS","1","Block enrollment course for registration purposes only.","","USC","20193"
"00454","USC-300","LASO","090","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","1","","","OFFCAMPUS","1","Block enrollment course for registration purposes only.","","USC","20193"
"00455","USC-300","LASO","444","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","2","","","OFFCAMPUS","2","Block enrollment course for registration purposes only.","","USC","20193"
"00460","USC-300","LASO","613","4.0","4.0","Overseas Block Enrollment","C","","N","TBA","TBA","","0","","","OFFCAMPUS","0","Block enrollment course for registration purposes only.","","USC","20193"
"00900","USC-100","RNR","001","1.0","16.0","TEMPORARY ENROLLMENT/FILL COURSE","C","","Y","TBA","TBA","","0","","Chang, Frank","OFFCAMPUS","0","The registration for this course should only be temporary. There is no instruction in this course. (Used for special purposes by Registration.)","","USC","20193"
"00901","USC-099","BUAD","018","1.0","18.0","WBB Semester At Large","C","","Y","TBA","TBA","","46","","","OFFICE","46","This is a zero unit, zero cost class to maintain USC student status for WBB students while they are away studying at KHUST and Bocconi.  Enrollment in this class will grant full time student status at USC with access to student services.","","USC","20193"
"00903","USC-099","BUAD","828","1.0","18.0","WBB Semester At Large","C","","Y","TBA","TBA","","69","","","OFFICE","69","This is a zero unit, zero cost class to maintain USC student status for WBB students while they are away studying at KHUST and Bocconi.  Enrollment in this class will grant full time student status at USC with access to student services.","","USC","20193"
"00941","RNR-050","RNR","808","0.0","0.0","International Academy Holding Course","C","","Y","TBA","TBA","","449","","","OFFICE","449","Course created per request from the International Academy to create a zero unit, zero charge course for the purpose of enabling services for the student  population.  Tuition is paid directly to the Academy.","","RNR","20193"
"00942","RNR-050","RNR","810","0.0","0.0","International Academy Holding Course","C","","Y","TBA","TBA","","125","","","OFFICE","125","Course created per request from the International Academy to create a zero unit, zero charge course for the purpose of enabling services for the student  population.  Tuition is paid directly to the Academy.","","RNR","20193"
"00943","RNR-050","RNR","617","0.0","0.0","International Academy Holding Course","C","","Y","TBA","TBA","","32","","","OFFICE","32","Course created per request from the International Academy to create a zero unit, zero charge course for the purpose of enabling services for the student  population.  Tuition is paid directly to the Academy.","","RNR","20193"
"00944","RNR-050","RNR","678","0.0","0.0","International Academy Holding Course","C","","Y","TBA","TBA","","0","","","OFFICE","0","Course created per request from the International Academy to create a zero unit, zero charge course for the purpose of enabling services for the student  population.  Tuition is paid directly to the Academy.","","RNR","20193"
"00945","RNR-051","RNR","199","0.0","0.0","International Academy Holding Course (Part II)","C","","Y","TBA","TBA","","1","","","OFFICE","1","Course created per request from the International Academy to create a zero unit, zero charge course for the purpose of enabling services for the student population. This course serves the popuation that has successfully completed RNR-050.  Tuition is paid directly to the Academy.","","RNR","20193"
"02600","LAW-200","LAW","001","4.0","4.0","Law and Society","C","A","N","14:00","15:20","MW","0","","","","0","Sources and structure of law; history of Bill of Rights emphasizing effect on criminal justice system; limits of law in solving problems in American society.","","LAW","20193"
"02601","LAW-200","LAW","001","0.0","0.0","Law and Society","D","A","N","13:00","13:50","M","0","","","","0","Sources and structure of law; history of Bill of Rights emphasizing effect on criminal justice system; limits of law in solving problems in American society.","","LAW","20193"
"02602","LAW-200","LAW","001","0.0","0.0","Law and Society","D","A","N","16:00","16:50","M","0","","","","0","Sources and structure of law; history of Bill of Rights emphasizing effect on criminal justice system; limits of law in solving problems in American society.","","LAW","20193"
"02603","LAW-200","LAW","001","4.0","4.0","Law and Society","C","","Y","12:00","13:20","MW","159","","Estrich, Susan","THH301","159","Sources and structure of law; history of Bill of Rights emphasizing effect on criminal justice system; limits of law in solving problems in American society.","","LAW","20193"
"02606","LAW-200","LAW","001","0.0","0.0","Law and Society","D","","Y","15:00","15:50","M","27","","Estrich, Susan;Oltean, John, Michael","WPH107","27","Sources and structure of law; history of Bill of Rights emphasizing effect on criminal justice system; limits of law in solving problems in American society.","","LAW","20193"
"02607","LAW-300","LAW","001","4.0","4.0","Concepts in American Law","C","","Y","14:00","15:50","TH","73","","Klerman, Dan","LAW101","73","The main concepts and topics in American law, in the historical, economic and cultural contexts in which they have developed.","","LAW","20193"
"02608","LAW-200","LAW","001","0.0","0.0","Law and Society","D","","Y","14:00","14:50","M","29","","Estrich, Susan;Tuchman, Haley, Bess","WPH107","29","Sources and structure of law; history of Bill of Rights emphasizing effect on criminal justice system; limits of law in solving problems in American society.","","LAW","20193"
"02611","LAW-200","LAW","001","0.0","0.0","Law and Society","D","","Y","15:00","15:50","W","24","","Estrich, Susan;Oltean, John, Michael","WPH207","24","Sources and structure of law; history of Bill of Rights emphasizing effect on criminal justice system; limits of law in solving problems in American society.","","LAW","20193"
"02612","LAW-200","LAW","001","0.0","0.0","Law and Society","D","","Y","14:00","14:50","W","28","","Estrich, Susan;Luchetta, Danielle, Veronica","WPH205","28","Sources and structure of law; history of Bill of Rights emphasizing effect on criminal justice system; limits of law in solving problems in American society.","","LAW","20193"
"02615","LAW-402","LAW","001","4.0","4.0","Psychology and Law","C","","Y","15:30","18:50","W","48","","Lareau, Craig, Robert","THH116","48","Explores issues of responsibility and credibility.  Intentional and unintentional behavior.  Clinical biases.  Topics include witness credibility, confessions, cults, hostages, battered persons, and repressed memories.","","LAW","20193"
"02616","LAW-201","LAW","001","4.0","4.0","Law and Politics","C","","N","16:00","18:40","H","0","","","","0","Examination of the rules and realities of American politics, and the role politics plays in American life and culture.","","LAW","20193"
"02620","LAW-200","LAW","001","0.0","0.0","Law and Society","D","","Y","14:00","14:50","M","27","","Estrich, Susan;Luchetta, Danielle, Veronica","THH108","27","Sources and structure of law; history of Bill of Rights emphasizing effect on criminal justice system; limits of law in solving problems in American society.","","LAW","20193"
"02625","LAW-404","LAW","001","4.0","4.0","Law and Psychology: Examining the Criminal Justice Process","C","","N","15:30","18:20","M","0","","","","0","Examination of the capacity of the criminal justice process to produce accurate verdicts. Application of psychological research on witnesses, detectives, suspects, judges and jurors. Recommended preparation: PSYC-100.","","LAW","20193"
"02632","LAW-325","LAW","001","4.0","4.0","Justice Innovation Startup Lab","C","","N","15:30","18:50","T","0","","","","0","Learn to use design thinking to develop creative solutions that improve access to justice in the US and around the world.","","LAW","20193"
"02640","LAW-220","LAW","001","2.0","2.0","The Legal Profession","C","","Y","12:00","13:40","F","75","","Guzman, Andrew;Rasmussen, Robert, K;Zamany, Maddy","LAW7","75","Introduces students to the basic aspects of the legal profession.","","LAW","20193"
"02650","LAW-250","LAW","001","4.0","4.0","Children and the Law","C","","N","15:30","18:50","T","0","","","","0","Examines topics such as children's suggestibility, decision-making, and risk and resiliency all as they apply to legal settings.","","LAW","20193"
"02662","LAW-200","LAW","001","0.0","0.0","Law and Society","D","","Y","14:00","14:50","W","24","","Estrich, Susan;Concilla, Jacqueline, Taylor","SOSB52","24","Sources and structure of law; history of Bill of Rights emphasizing effect on criminal justice system; limits of law in solving problems in American society.","","LAW","20193"
"02664","LAW-202","LAW","001","4.0","4.0","Wrongful Convictions","C","","Y","10:00","11:50","MW","21","","Simon, Dan","VKC203","21","Explores the phenomenon of wrongful convictions from a variety of fields, including psychology, criminology, policing and law, and through documentary films of real cases. Seeks solutions to increase accuracy of criminal process.","","LAW","20193"
"02665","LAW-210","LAW","001","4.0","4.0","Fundamentals of the U.S. Legal System","C","","Y","12:00","13:40","TH","29","","Haddad, Mark","LAW2","29","Introduces the U.S. legal system and its relationship to basic principles of the rule of law. Examines the criminal and the civil law systems, focusing on Supreme Court decisions involving the separation of powers, federalism and contemporary legal issues.","","LAW","20193"
"03010","LAW-502","LAW","991","4.0","4.0","Procedure I","C","","Y","10:00","11:15","MWF","68","","Pastore, Clare","LAW101","68","Consideration of the participants in litigation; private and public plaintiffs, defendants, and courts. Information exchange, process, outcomes, and costs of lawsuits.","","LAW","20193"
"03014","LAW-502","LAW","991","4.0","4.0","Procedure I","C","","Y","14:00","15:50","TH","68","","Roithmayr, Daria","LAW1","68","Consideration of the participants in litigation; private and public plaintiffs, defendants, and courts. Information exchange, process, outcomes, and costs of lawsuits.","","LAW","20193"
"03019","LAW-502","LAW","991","4.0","4.0","Procedure I","C","","Y","10:00","11:50","TH","67","","Klerman, Dan","LAW103","67","Consideration of the participants in litigation; private and public plaintiffs, defendants, and courts. Information exchange, process, outcomes, and costs of lawsuits.","","LAW","20193"
"03020","LAW-503","LAW","991","4.0","4.0","Contracts","C","","Y","14:00","15:50","MW","68","","Jimenez, Felipe","LAW103","68","The interpretation and enforcement of promises and agreements.","","LAW","20193"
"03024","LAW-503","LAW","991","4.0","4.0","Contracts","C","","Y","14:00","15:50","MW","67","","Rasmussen, Robert, K","LAW101","67","The interpretation and enforcement of promises and agreements.","","LAW","20193"
"03029","LAW-503","LAW","991","4.0","4.0","Contracts","C","","Y","10:00","11:15","MWF","67","","Gross, Ariela","LAW103","67","The interpretation and enforcement of promises and agreements.","","LAW","20193"
"03059","LAW-507","LAW","991","4.0","4.0","Property","C","","Y","14:00","15:50","TH","68","","Mc Caffery, Ed","LAW103","68","The idea of property as understood through economic and philosophical concepts. Rights in land, water and other natural resources. Forms of shared ownership (e.g., landlord and tenant), and a survey of mechanisms for controlling land use.","","LAW","20193"
"03070","LAW-509","LAW","991","4.0","4.0","Torts I","C","","Y","10:00","11:50","TH","68","","Armour, Jody, David","LAW101","68","Individual's obligation not to harm others; bases for compensating persons who are harmed, either by holding responsible whoever is at fault or by invoking other principles of liability, including the efficiency of resource allocation and the spreading of losses.","","LAW","20193"
"03074","LAW-509","LAW","991","4.0","4.0","Torts I","C","","Y","09:00","09:50","MWHF","67","","Hovenkamp, Erik, N","LAW103","67","Individual's obligation not to harm others; bases for compensating persons who are harmed, either by holding responsible whoever is at fault or by invoking other principles of liability, including the efficiency of resource allocation and the spreading of losses.","","LAW","20193"
"03100","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","08:00","08:50","TH","14","","Moulton, Michael;Carroll, Elizabeth;Raphael, Brian, M;Davis, Judy, K","LAW2","14","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20193"
"03101","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","08:00","08:50","TH","13","","Harvey, Shae;Carroll, Elizabeth;Raphael, Brian, M;Aranas, Pauline, Marcia","LAW103","13","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20193"
"03102","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","08:00","08:50","TH","14","","Lane, Rikesha;Carroll, Elizabeth;Raphael, Brian, M;Moorman, Paul, J","LAW106","14","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20193"
"03103","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","08:00","08:50","TH","13","","Kouyoumdjian, Natalie;Carroll, Elizabeth;Raphael, Brian, M;Aranas, Pauline, Marcia","LAW114","13","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20193"
"03104","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","08:00","08:50","TH","14","","Isken, Jonathan;Carroll, Elizabeth;Raphael, Brian, M","LAW118","14","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20193"
"03105","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","11:00","11:50","TH","14","","Eckhause, Melissa;Carroll, Elizabeth;Skinner, Karen, R.;Raphael, Brian, M.","LAW1","14","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20193"
"03106","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","11:00","11:50","TH","13","","Ephraim, Karen;Carroll, Elizabeth;Raphael, Brian, M","LAW106","13","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20193"
"03107","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","11:00","11:50","TH","13","","Kouyoumdjian, Natalie;Carroll, Elizabeth;Raphael, Brian, M","LAW118","13","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20193"
"03108","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","11:00","11:50","TH","14","","Carroll, Elizabeth;Raphael, Brian, M;Davis, Judy, K","LAW223","14","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20193"
"03109","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","11:00","11:50","TH","13","","Wiener, Monika;Carroll, Elizabeth;Raphael, Brian, M;Moorman, Paul, J","LAW114","13","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20193"
"03110","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","16:00","16:50","TH","12","","Alegria, Veronica;Carroll, Elizabeth;Raphael, Brian, M.;Aranas, Pauline, Marcia","LAW221","12","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20193"
"03111","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","16:00","16:50","TH","14","","Lee, John;Carroll, Elizabeth;Raphael, Brian, M;Guyer, Cindy, A","LAW106","14","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20193"
"03112","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","16:00","16:50","TH","14","","Heindel, Caroline, S.;Carroll, Elizabeth;Raphael, Brian, M.;Moorman, Paul, J.","LAW114","14","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20193"
"03113","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","16:00","16:50","TH","13","","Biche, Timothy;Carroll, Elizabeth;Raphael, Brian, M.;Guyer, Cindy","LAW101","13","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20193"
"03114","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","16:00","16:50","TH","14","","Degtyareva, Victoria;Carroll, Elizabeth;Raphael, Brian, M;Skinner, Karen, R","LAW118","14","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20193"
