"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","LINK","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","SECTION_NAME","DEPARTMENT","origin"
"04501","LAW-510","LAW","351","1.0","1.0","Legal Research","C","","N","TBA","TBA","","9","A","Metheny, Ryan","OFFICE","9","Examination of the basic sources of law for federal and California jurisdictions, utilizing a vast array of sources from books to computer-assisted research and analyzing research methodology and techniques. Graded CR/D/F.","","LAW","20192"
"04502","LAW-520","LAW","351","2.0","2.0","Introduction to U.S. Legal System","C","","N","TBA","TBA","","6","A","Cadambi, Anitha","OFFICE","6","The basic structure of government in the U.S., including the constitutionally mandated division of power in the federal government and the federal system of power sharing between state and federal systems.  A comparative perspective on selected substantive and procedural matters, such as common law reasoning, jury trials, adversary process, and various aspects of civil procedure.  Open to incoming LL.M. students only.","","LAW","20192"
"04503","LAW-520","LAW","351","2.0","2.0","Introduction to U.S. Legal System","C","","N","TBA","TBA","","7","A","Cadambi, Anitha","OFFICE","7","The basic structure of government in the U.S., including the constitutionally mandated division of power in the federal government and the federal system of power sharing between state and federal systems.  A comparative perspective on selected substantive and procedural matters, such as common law reasoning, jury trials, adversary process, and various aspects of civil procedure.  Open to incoming LL.M. students only.","","LAW","20192"
"04504","LAW-521","LAW","351","3.0","3.0","Topics in American Law","C","","N","TBA","TBA","","6","A","Kovac, Michael","OFFICE","6","This course will provide LL.M. and M.C.L. students with a survey of various topics in American law including criminal law, evidence, family law, constitutional law, torts, wills and trusts, administrative law and property law.  Open to LL.M. and M.C.L. students only.","","LAW","20192"
"04505","LAW-521","LAW","351","3.0","3.0","Topics in American Law","C","","N","TBA","TBA","","5","A","","OFFICE","5","This course will provide LL.M. and M.C.L. students with a survey of various topics in American law including criminal law, evidence, family law, constitutional law, torts, wills and trusts, administrative law and property law.  Open to LL.M. and M.C.L. students only.","","LAW","20192"
"04506","LAW-527","LAW","351","2.0","2.0","Intellectual Property: Copyright","C","","N","TBA","TBA","","4","A","Valentina, Elizabeth","OFFICE","4","Provides an introduction to copyright law, the application of copyright laws in litigation, and the management of copyrighted works.","","LAW","20192"
"04507","LAW-527","LAW","351","2.0","2.0","Intellectual Property: Copyright","C","","N","TBA","TBA","","3","A","","OFFICE","3","Provides an introduction to copyright law, the application of copyright laws in litigation, and the management of copyrighted works.","","LAW","20192"
"04508","LAW-559","LAW","351","2.0","2.0","Human Resource Compliance","C","","N","TBA","TBA","","0","A","Holmes, Aariel","OFFICE","0","Provides an overview of human resource related law, and various legal issues involved in the employment relationship.","","LAW","20192"
"04509","LAW-559","LAW","351","2.0","2.0","Human Resource Compliance","C","","N","TBA","TBA","","2","A","Noonan, Patrick","OFFICE","2","Provides an overview of human resource related law, and various legal issues involved in the employment relationship.","","LAW","20192"
"04510","LAW-567","LAW","351","2.0","2.0","Introduction to Litigation in U.S. Courts","C","","N","TBA","TBA","","9","A","Cadambi, Bahaar","OFFICE","9","Provides an overview of the United States legal system for those unfamiliar with common law courts, including the mechanics of the U.S. Court system in both criminal and civil courts, as well as more detailed analysis of torts and intellectual property disputes.","","LAW","20192"
"04511","LAW-567","LAW","351","2.0","2.0","Introduction to Litigation in U.S. Courts","C","","N","TBA","TBA","","5","A","","OFFICE","5","Provides an overview of the United States legal system for those unfamiliar with common law courts, including the mechanics of the U.S. Court system in both criminal and civil courts, as well as more detailed analysis of torts and intellectual property disputes.","","LAW","20192"
"04512","LAW-598","LAW","351","2.0","2.0","Regulatory Compliance","C","","N","TBA","TBA","","2","A","Mardesich, Christopher","OFFICE","2","Provides an overview of regulatory compliance law and the ways that various organizations ensure compliance with governing laws and regulations.","","LAW","20192"
"04513","LAW-598","LAW","351","2.0","2.0","Regulatory Compliance","C","","N","TBA","TBA","","2","A","Dawson, Laura;Hartman, Andrea","OFFICE","2","Provides an overview of regulatory compliance law and the ways that various organizations ensure compliance with governing laws and regulations.","","LAW","20192"
"04514","LAW-603","LAW","351","4.0","4.0","Business Organizations","C","","N","TBA","TBA","","9","A","Pao, Roger","OFFICE","9","Organization of economic activity especially the modern corporation as institutions of social power. The roles of managers, owners, and regulatory agencies in shaping processes ofdecision making.","","LAW","20192"
"04515","LAW-603","LAW","351","4.0","4.0","Business Organizations","C","","N","TBA","TBA","","4","A","Butler, Allison","OFFICE","4","Organization of economic activity especially the modern corporation as institutions of social power. The roles of managers, owners, and regulatory agencies in shaping processes ofdecision making.","","LAW","20192"
"04516","LAW-609","LAW","351","2.0","2.0","Contemporary Issues in Human Resource Compliance","C","","N","TBA","TBA","","1","A","Jackson, Corinn;Pirozzi, Jennifer","OFFICE","1","Explores regulations and compliance issues as well as related problem-solving techniques in the workplace.","","LAW","20192"
"04517","LAW-640","LAW","351","2.0","2.0","Financial Institution Regulation","C","","N","TBA","TBA","","0","A","Buchman, John","OFFICE","0","Introduces foundational concepts on general financial institution compliance, including compliance methods and regulatory rules affecting banks, securities firms, funds, and financial services.","","LAW","20192"
"04518","LAW-658","LAW","351","3.0","3.0","Mergers and Acquisitions","C","","N","TBA","TBA","","5","A","Park, Burt","OFFICE","5","Problems of integrating the corporate, securities, tax, business, antitrust, accounting and contractual aspects of corporate mergers and aquisitions.","","LAW","20192"
"04519","LAW-658","LAW","351","3.0","3.0","Mergers and Acquisitions","C","","N","TBA","TBA","","2","A","Empey, Marc","OFFICE","2","Problems of integrating the corporate, securities, tax, business, antitrust, accounting and contractual aspects of corporate mergers and aquisitions.","","LAW","20192"
"04520","LAW-664","LAW","351","2.0","2.0","Patient Privacy Law","C","","N","TBA","TBA","","1","A","Ghoogassian, Chloe","OFFICE","1","Emphasizes the Health Insurance Portability and Accountability Act (HIPAA) and other important federal and state privacy laws, and their enforcement.","","LAW","20192"
"04521","LAW-710","LAW","351","2.0","2.0","Contract Drafting and Analysis","C","","N","TBA","TBA","","4","A","Sullivan, Shawn","OFFICE","4","Students present to the class their assessment of assigned contracts, then draft their own contracts, interpret a complex contract, followed by team-based rewrites.","","LAW","20192"
"04522","LAW-710","LAW","351","2.0","2.0","Contract Drafting and Analysis","C","","N","TBA","TBA","","3","A","Hampton, Kendra","OFFICE","3","Students present to the class their assessment of assigned contracts, then draft their own contracts, interpret a complex contract, followed by team-based rewrites.","","LAW","20192"
"04531","LAW-510","LAW","351","1.0","1.0","Legal Research","C","","N","TBA","TBA","","27","A","Metheny, Ryan","OFFICE","27","Examination of the basic sources of law for federal and California jurisdictions, utilizing a vast array of sources from books to computer-assisted research and analyzing research methodology and techniques. Graded CR/D/F.","","LAW","20192"
"04532","LAW-520","LAW","351","2.0","2.0","Introduction to U.S. Legal System","C","","N","TBA","TBA","","13","A","Cadambi, Anitha","OFFICE","13","The basic structure of government in the U.S., including the constitutionally mandated division of power in the federal government and the federal system of power sharing between state and federal systems.  A comparative perspective on selected substantive and procedural matters, such as common law reasoning, jury trials, adversary process, and various aspects of civil procedure.  Open to incoming LL.M. students only.","","LAW","20192"
"04533","LAW-520","LAW","351","2.0","2.0","Introduction to U.S. Legal System","C","","N","TBA","TBA","","13","A","Cadambi, Anitha","OFFICE","13","The basic structure of government in the U.S., including the constitutionally mandated division of power in the federal government and the federal system of power sharing between state and federal systems.  A comparative perspective on selected substantive and procedural matters, such as common law reasoning, jury trials, adversary process, and various aspects of civil procedure.  Open to incoming LL.M. students only.","","LAW","20192"
"04534","LAW-521","LAW","351","3.0","3.0","Topics in American Law","C","","N","TBA","TBA","","7","A","Kovac, Michael","OFFICE","7","This course will provide LL.M. and M.C.L. students with a survey of various topics in American law including criminal law, evidence, family law, constitutional law, torts, wills and trusts, administrative law and property law.  Open to LL.M. and M.C.L. students only.","","LAW","20192"
"04535","LAW-521","LAW","351","3.0","3.0","Topics in American Law","C","","N","TBA","TBA","","5","A","","OFFICE","5","This course will provide LL.M. and M.C.L. students with a survey of various topics in American law including criminal law, evidence, family law, constitutional law, torts, wills and trusts, administrative law and property law.  Open to LL.M. and M.C.L. students only.","","LAW","20192"
"04536","LAW-527","LAW","351","2.0","2.0","Intellectual Property: Copyright","C","","N","TBA","TBA","","13","A","Valentina, Elizabeth","OFFICE","13","Provides an introduction to copyright law, the application of copyright laws in litigation, and the management of copyrighted works.","","LAW","20192"
"04537","LAW-527","LAW","351","2.0","2.0","Intellectual Property: Copyright","C","","N","TBA","TBA","","11","A","","OFFICE","11","Provides an introduction to copyright law, the application of copyright laws in litigation, and the management of copyrighted works.","","LAW","20192"
"04538","LAW-559","LAW","351","2.0","2.0","Human Resource Compliance","C","","N","TBA","TBA","","14","A","Holmes, Aariel","OFFICE","14","Provides an overview of human resource related law, and various legal issues involved in the employment relationship.","","LAW","20192"
"04539","LAW-559","LAW","351","2.0","2.0","Human Resource Compliance","C","","N","TBA","TBA","","12","A","Noonan, Patrick","OFFICE","12","Provides an overview of human resource related law, and various legal issues involved in the employment relationship.","","LAW","20192"
"04540","LAW-567","LAW","351","2.0","2.0","Introduction to Litigation in U.S. Courts","C","","N","TBA","TBA","","3","A","Cadambi, Bahaar","OFFICE","3","Provides an overview of the United States legal system for those unfamiliar with common law courts, including the mechanics of the U.S. Court system in both criminal and civil courts, as well as more detailed analysis of torts and intellectual property disputes.","","LAW","20192"
"04541","LAW-567","LAW","351","2.0","2.0","Introduction to Litigation in U.S. Courts","C","","N","TBA","TBA","","7","A","","OFFICE","7","Provides an overview of the United States legal system for those unfamiliar with common law courts, including the mechanics of the U.S. Court system in both criminal and civil courts, as well as more detailed analysis of torts and intellectual property disputes.","","LAW","20192"
"04542","LAW-598","LAW","351","2.0","2.0","Regulatory Compliance","C","","N","TBA","TBA","","10","A","Mardesich, Christopher","OFFICE","10","Provides an overview of regulatory compliance law and the ways that various organizations ensure compliance with governing laws and regulations.","","LAW","20192"
"04543","LAW-598","LAW","351","2.0","2.0","Regulatory Compliance","C","","N","TBA","TBA","","6","A","Dawson, Laura;Hartman, Andrea","OFFICE","6","Provides an overview of regulatory compliance law and the ways that various organizations ensure compliance with governing laws and regulations.","","LAW","20192"
"04544","LAW-603","LAW","351","4.0","4.0","Business Organizations","C","","N","TBA","TBA","","10","A","Pao, Roger","OFFICE","10","Organization of economic activity especially the modern corporation as institutions of social power. The roles of managers, owners, and regulatory agencies in shaping processes ofdecision making.","","LAW","20192"
"04545","LAW-603","LAW","351","4.0","4.0","Business Organizations","C","","N","TBA","TBA","","14","A","Butler, Allison","OFFICE","14","Organization of economic activity especially the modern corporation as institutions of social power. The roles of managers, owners, and regulatory agencies in shaping processes ofdecision making.","","LAW","20192"
"04546","LAW-609","LAW","351","2.0","2.0","Contemporary Issues in Human Resource Compliance","C","","N","TBA","TBA","","23","A","Pirozzi, Jennifer","OFFICE","23","Explores regulations and compliance issues as well as related problem-solving techniques in the workplace.","","LAW","20192"
"04547","LAW-640","LAW","351","2.0","2.0","Financial Institution Regulation","C","","N","TBA","TBA","","12","A","Buchman, John","OFFICE","12","Introduces foundational concepts on general financial institution compliance, including compliance methods and regulatory rules affecting banks, securities firms, funds, and financial services.","","LAW","20192"
"04548","LAW-658","LAW","351","3.0","3.0","Mergers and Acquisitions","C","","N","TBA","TBA","","16","A","Park, Burt","OFFICE","16","Problems of integrating the corporate, securities, tax, business, antitrust, accounting and contractual aspects of corporate mergers and aquisitions.","","LAW","20192"
"04549","LAW-658","LAW","351","3.0","3.0","Mergers and Acquisitions","C","","N","TBA","TBA","","13","A","Empey, Marc","OFFICE","13","Problems of integrating the corporate, securities, tax, business, antitrust, accounting and contractual aspects of corporate mergers and aquisitions.","","LAW","20192"
"04550","LAW-664","LAW","351","2.0","2.0","Patient Privacy Law","C","","N","TBA","TBA","","15","A","Ghoogassian, Chloe","OFFICE","15","Emphasizes the Health Insurance Portability and Accountability Act (HIPAA) and other important federal and state privacy laws, and their enforcement.","","LAW","20192"
"04551","LAW-710","LAW","351","2.0","2.0","Contract Drafting and Analysis","C","","N","TBA","TBA","","15","A","Sullivan, Shawn","OFFICE","15","Students present to the class their assessment of assigned contracts, then draft their own contracts, interpret a complex contract, followed by team-based rewrites.","","LAW","20192"
"04552","LAW-710","LAW","351","2.0","2.0","Contract Drafting and Analysis","C","","N","TBA","TBA","","14","A","Hampton, Kendra","OFFICE","14","Students present to the class their assessment of assigned contracts, then draft their own contracts, interpret a complex contract, followed by team-based rewrites.","","LAW","20192"
"05000","USC-500O","RNR","814","3.0","4.0","Off Campus Studies","C","","Y","TBA","TBA","","0","A","","OFFICE","0","Off campus coursework; course serves as a block enrollment until transcript from host institution is provided and can be articulated into an MOI that results in individual courses on the USC transcript with section titles that reflect the title of the course at the host institution.","","USC","20192"
"05001","USC-500O","RNR","343","4.0","8.0","Off Campus Studies","C","","Y","TBA","TBA","","2","A","","OFFICE","2","Off campus coursework; course serves as a block enrollment until transcript from host institution is provided and can be articulated into an MOI that results in individual courses on the USC transcript with section titles that reflect the title of the course at the host institution.","","USC","20192"
"05003","USC-500O","RNR","279","15.0","15.0","Off Campus Studies","C","","Y","TBA","TBA","","0","","","OFFICE","0","Off campus coursework; course serves as a block enrollment until transcript from host institution is provided and can be articulated into an MOI that results in individual courses on the USC transcript with section titles that reflect the title of the course at the host institution.","","USC","20192"
"05100","GSBA-500O","RNR","251","3.0","3.0","Off-Campus Studies","C","","N","TBA","TBA","","1","","","OFFCAMPUS","1","International Business track within the M.B.A. Title of course taken at host institution appears as a section title on transcript.","Doing Business in China","GSBA","20192"
"05101","GSBA-500O","RNR","256","3.5","3.5","Off-Campus Studies","C","","N","TBA","TBA","","1","","","OFFCAMPUS","1","International Business track within the M.B.A. Title of course taken at host institution appears as a section title on transcript.","Managing Non-Profits-Learning from Principles and Practices","GSBA","20192"
"05102","GSBA-500O","RNR","256","3.5","3.5","Off-Campus Studies","C","","N","TBA","TBA","","1","","","OFFCAMPUS","1","International Business track within the M.B.A. Title of course taken at host institution appears as a section title on transcript.","Impact Investing Finance","GSBA","20192"
"07975","PHYS-750O","LASN","059","3.0","3.0","Off Campus Studies","C","","Y","TBA","TBA","","0","","","OFFICE","0","Coursework taken on campus at Caltech as part of the Caltech-USC cross-registration program.  Graded CR/NC.","","PHYS","20192"
"08904","USC-500O","RNR","251","3.0","3.0","Off Campus Studies","C","","Y","TBA","TBA","","0","","","OFFICE","0","Off campus coursework; course serves as a block enrollment until transcript from host institution is provided and can be articulated into an MOI that results in individual courses on the USC transcript with section titles that reflect the title of the course at the host institution.","","USC","20192"
"08908","USC-500O","RNR","256","3.5","7.0","Off Campus Studies","C","","Y","TBA","TBA","","1","","","OFFICE","1","Off campus coursework; course serves as a block enrollment until transcript from host institution is provided and can be articulated into an MOI that results in individual courses on the USC transcript with section titles that reflect the title of the course at the host institution.","","USC","20192"
"09001","HUC-427","REG","018","2.0","2.0","Evolution & Structure in the American Jewish Community","C","","N","TBA","TBA","","5","","","OFFICE","5","","","HUC","20192"
"09002","HUC-521","REG","018","2.0","2.0","History of Jewish Ideas and Communal Trends","C","","N","TBA","TBA","","5","","","OFFICE","5","","","HUC","20192"
"09003","HUC-531","REG","018","2.0","2.0","Fundraising Fundraising","C","","N","TBA","TBA","","5","","","OFFICE","5","","","HUC","20192"
"09004","HUC-540","REG","018","2.0","2.0","Introduction to Jewish Communal Institutions","C","","N","TBA","TBA","","5","","","OFFICE","5","","","HUC","20192"
"09005","HUC-544","REG","018","2.0","2.0","Organizational Development","C","","N","TBA","TBA","","5","","","OFFICE","5","","","HUC","20192"
"09006","HUC-519","REG","018","2.0","2.0","Entrepreneurial Leadership","C","","N","TBA","TBA","","0","","","OFFICE","0","","","HUC","20192"
"09007","HUC-515","RNR","018","1.0","1.0","Encounter Seminar: Fundamentals of Creative Problem Solving (1)","C","","N","TBA","TBA","","1","","","OFFICE","1","Course offered at Hebrew Union College in conjunction with a USC dual degree program.  Hebrew Union College course may appear on USC transcripts for students participating in a dual degree program with Hebrew Union College.","","HUC","20192"
"09008","HUC-523","RNR","018","2.0","2.0","Leadership","C","","N","TBA","TBA","","6","","","OFFICE","6","Course owned by Hebrew Union College.","","HUC","20192"
"09009","HUC-573","RNR","018","2.0","2.0","Non Profit Finance","C","","N","TBA","TBA","","6","","","OFFICE","6","","","HUC","20192"
"09010","HUC-579","RNR","018","2.0","2.0","Judaism","C","","N","TBA","TBA","","6","","","OFFICE","6","","","HUC","20192"
"09011","HUC-590","RNR","018","2.0","2.0","Collaborative Communication for Jewish Professionals","C","","N","TBA","TBA","","6","","","OFFICE","6","","","HUC","20192"
"09012","HUC-596","REG","018","2.0","2.0","Elements of Nonprofit Management","C","","N","TBA","TBA","","6","","","OFFICE","6","","","HUC","20192"
"09013","HUC-525","RNR","018","2.0","2.0","Nonprofit Marketing and Branding .","C","","N","TBA","TBA","","1","","","OFFICE","1","A Hebrew Union College (HUC) course that had to be transcripted on a USC transcript to support a joint dual degree program.  The course appears as  CS-525 on the HUC transcript.","","HUC","20192"
"10103","ALI-224","LASH","050","2.0","2.0","Low Intermediate Oral Skills","C","N","N","10:00","11:50","MTWH","0","","","OFFICE","0","Required for international students whose oral skills are assessed to be at the low intermediate level by the International Student English Examination (ISE) or previous ALI course. (Duplicates credit in former ALI 210.) Graded CR/NC.","","ALI","20192"
"10105","ALI-225","LASH","050","2.0","2.0","Low Intermediate Writing Skills","C","","N","13:00","14:50","MTWH","0","","","OFFICE","0","Required for international students whose writing skills are assessed to be at the low intermediate level by the International Student English Examination (ISE) or previous ALI course. (Duplicates credit in former ALI 210.) Graded CR/NC.","","ALI","20192"
"10110","ALI-234","LASH","050","2.0","2.0","Intermediate Oral Skills","C","","N","10:00","11:50","MTWH","0","","","OFFICE","0","Required for international students whose oral skills are assessed to be at the intermediate level by the International Student English Examination (ISE) or previous ALI course. (Duplicates credit in former ALI 220.) Graded CR/NC.","","ALI","20192"
