"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","LINK","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","SECTION_NAME","DEPARTMENT","origin"
"00402","USC-300","LASO","657","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","2","","","OFF CAMPUS","2","Block enrollment course for registration purposes only.","","USC","20233"
"00403","USC-300","LASO","888","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","4","","","OFF CAMPUS","4","Block enrollment course for registration purposes only.","","USC","20233"
"00404","USC-300","LASO","357","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","4","","","OFF CAMPUS","4","Block enrollment course for registration purposes only.","","USC","20233"
"00405","USC-300","LASO","931","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","1","","","OFF CAMPUS","1","Block enrollment course for registration purposes only.","","USC","20233"
"00406","USC-300","LASO","801","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","1","","","OFF CAMPUS","1","Block enrollment course for registration purposes only.","","USC","20233"
"00407","USC-300","LASO","793","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","1","","","OFF CAMPUS","1","Block enrollment course for registration purposes only.","","USC","20233"
"00408","USC-300","LASO","201","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","4","","","OFF CAMPUS","4","Block enrollment course for registration purposes only.","","USC","20233"
"00409","USC-300","LASO","993","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","1","","","OFF CAMPUS","1","Block enrollment course for registration purposes only.","","USC","20233"
"00410","USC-300","LASO","172","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","1","","","OFF CAMPUS","1","Block enrollment course for registration purposes only.","","USC","20233"
"00411","USC-300","LASO","887","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","2","","","OFF CAMPUS","2","Block enrollment course for registration purposes only.","","USC","20233"
"00412","USC-300","LASO","719","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","4","","","OFF CAMPUS","4","Block enrollment course for registration purposes only.","","USC","20233"
"00413","USC-300","LASO","844","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","1","","","OFF CAMPUS","1","Block enrollment course for registration purposes only.","","USC","20233"
"00414","USC-300","LASO","672","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","3","","","OFF CAMPUS","3","Block enrollment course for registration purposes only.","","USC","20233"
"00415","USC-300","LASO","409","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","1","","","OFF CAMPUS","1","Block enrollment course for registration purposes only.","","USC","20233"
"00416","USC-300","LASO","399","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","1","","","OFF CAMPUS","1","Block enrollment course for registration purposes only.","","USC","20233"
"00417","USC-300","LASO","295","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","6","","","OFF CAMPUS","6","Block enrollment course for registration purposes only.","","USC","20233"
"00418","USC-300","LASO","239","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","1","","","OFF CAMPUS","1","Block enrollment course for registration purposes only.","","USC","20233"
"00419","USC-300","LASO","587","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","1","","","OFF CAMPUS","1","Block enrollment course for registration purposes only.","","USC","20233"
"00420","USC-300","LASO","738","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","8","","","OFF CAMPUS","8","Block enrollment course for registration purposes only.","","USC","20233"
"00421","USC-300","LASO","772","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","3","","","OFF CAMPUS","3","Block enrollment course for registration purposes only.","","USC","20233"
"00422","USC-300","LASO","896","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","3","","","OFF CAMPUS","3","Block enrollment course for registration purposes only.","","USC","20233"
"00423","USC-300","LASO","821","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","1","","","OFF CAMPUS","1","Block enrollment course for registration purposes only.","","USC","20233"
"00424","USC-300","LASO","976","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","5","","","OFF CAMPUS","5","Block enrollment course for registration purposes only.","","USC","20233"
"00425","USC-300","LASO","327","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","5","","","OFF CAMPUS","5","Block enrollment course for registration purposes only.","","USC","20233"
"00426","USC-300","LASO","946","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","1","","","OFF CAMPUS","1","Block enrollment course for registration purposes only.","","USC","20233"
"00427","USC-300","LASO","472","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","1","","","OFF CAMPUS","1","Block enrollment course for registration purposes only.","","USC","20233"
"00428","USC-300","LASO","260","15.0","15.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","12","","","OFF CAMPUS","12","Block enrollment course for registration purposes only.","","USC","20233"
"00429","USC-300","LASO","173","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","3","","","OFF CAMPUS","3","Block enrollment course for registration purposes only.","","USC","20233"
"00430","USC-300","LASO","092","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","1","","","OFF CAMPUS","1","Block enrollment course for registration purposes only.","","USC","20233"
"00431","USC-300","LASO","490","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","1","","","OFF CAMPUS","1","Block enrollment course for registration purposes only.","","USC","20233"
"00432","USC-300","LASO","970","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","3","","","OFF CAMPUS","3","Block enrollment course for registration purposes only.","","USC","20233"
"00433","USC-300","LASO","944","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","8","","","OFF CAMPUS","8","Block enrollment course for registration purposes only.","","USC","20233"
"00434","USC-300","LASO","971","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","5","","","OFF CAMPUS","5","Block enrollment course for registration purposes only.","","USC","20233"
"00435","USC-300","LASO","132","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","1","","","OFF CAMPUS","1","Block enrollment course for registration purposes only.","","USC","20233"
"00436","USC-300","LASO","090","16.0","16.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","6","","","OFF CAMPUS","6","Block enrollment course for registration purposes only.","","USC","20233"
"00437","USC-300","LASO","613","4.0","4.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","1","","","OFF CAMPUS","1","Block enrollment course for registration purposes only.","","USC","20233"
"00438","USC-300","LASO","613","8.0","8.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","0","","","OFF CAMPUS","0","Block enrollment course for registration purposes only.","","USC","20233"
"00439","USC-300","LASO","613","2.0","2.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","1","","","OFF CAMPUS","1","Block enrollment course for registration purposes only.","","USC","20233"
"00457","USC-300","LASO","278","12.0","12.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","1","","","OFF CAMPUS","1","Block enrollment course for registration purposes only.","","USC","20233"
"00459","USC-300","LASO","456","12.0","12.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","2","","","OFFCAMPUS","2","Block enrollment course for registration purposes only.","","USC","20233"
"00500","USC-300","LASO","860","15.0","15.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","3","","","OFF CAMPUS","3","Block enrollment course for registration purposes only.","","USC","20233"
"00900","USC-100","RNR","001","1.0","16.0","TEMPORARY ENROLLMENT/FILL COURSE","C","","Y","TBA","TBA","","0","","Chang, Frank","","0","The registration for this course should only be temporary. There is no instruction in this course. (Used for special purposes by Registration.)","","USC","20233"
"00901","USC-099","BUAD","018","1.0","18.0","WBB Semester At Large","C","","Y","TBA","TBA","","42","","","OFFICE","42","This is a zero unit, zero cost class to maintain USC student status for WBB students while they are away studying at KHUST and Bocconi.  Enrollment in this class will grant full time student status at USC with access to student services.","","USC","20233"
"00903","USC-099","BUAD","828","1.0","18.0","WBB Semester At Large","C","","Y","TBA","TBA","","43","","","OFFICE","43","This is a zero unit, zero cost class to maintain USC student status for WBB students while they are away studying at KHUST and Bocconi.  Enrollment in this class will grant full time student status at USC with access to student services.","","USC","20233"
"00941","RNR-050","RNR","808","0.0","0.0","International Academy Holding Course","C","","Y","TBA","TBA","","157","","","OFFICE","157","Course created per request from the International Academy to create a zero unit, zero charge course for the purpose of enabling services for the student  population.  Tuition is paid directly to the Academy.","","RNR","20233"
"00942","RNR-050","RNR","810","0.0","0.0","International Academy Holding Course","C","","Y","TBA","TBA","","71","","","OFFICE","71","Course created per request from the International Academy to create a zero unit, zero charge course for the purpose of enabling services for the student  population.  Tuition is paid directly to the Academy.","","RNR","20233"
"00943","RNR-050","RNR","617","0.0","0.0","International Academy Holding Course","C","","Y","TBA","TBA","","0","","","OFFICE","0","Course created per request from the International Academy to create a zero unit, zero charge course for the purpose of enabling services for the student  population.  Tuition is paid directly to the Academy.","","RNR","20233"
"00944","RNR-050","RNR","678","0.0","0.0","International Academy Holding Course","C","","Y","TBA","TBA","","11","","","OFFICE","11","Course created per request from the International Academy to create a zero unit, zero charge course for the purpose of enabling services for the student  population.  Tuition is paid directly to the Academy.","","RNR","20233"
"00945","RNR-051","RNR","199","0.0","0.0","International Academy Holding Course (Part II)","C","","Y","TBA","TBA","","0","","","OFFICE","0","Course created per request from the International Academy to create a zero unit, zero charge course for the purpose of enabling services for the student population. This course serves the popuation that has successfully completed RNR-050.  Tuition is paid directly to the Academy.","","RNR","20233"
"02603","LAW-200","LAW","001","4.0","4.0","Law and Society","C","","Y","10:00","11:20","MW","154","","Epstein, Lee","SGM101","154","Sources and structure of law; history of Bill of Rights emphasizing effect on criminal justice system; limits of law in solving problems in American society.","","LAW","20233"
"02606","LAW-200","LAW","001","0.0","0.0","Law and Society","D","","Y","12:00","12:50","W","27","","Epstein, Lee;Shavelle, Holly","LVL13","27","Sources and structure of law; history of Bill of Rights emphasizing effect on criminal justice system; limits of law in solving problems in American society.","","LAW","20233"
"02607","LAW-300","LAW","001","4.0","4.0","Concepts in American Law","C","","Y","14:00","15:50","MW","61","","Haddad, Mark","LAW1","61","The main concepts and topics in American law, in the historical, economic and cultural contexts in which they have developed.","","LAW","20233"
"02608","LAW-200","LAW","001","0.0","0.0","Law and Society","D","","Y","12:00","12:50","W","28","","Epstein, Lee;Ma, Jacob, Tuopu","WPH205","28","Sources and structure of law; history of Bill of Rights emphasizing effect on criminal justice system; limits of law in solving problems in American society.","","LAW","20233"
"02611","LAW-200","LAW","001","0.0","0.0","Law and Society","D","","Y","13:00","13:50","W","25","","Epstein, Lee;Ma, Jacob, Tuopu","WPH205","25","Sources and structure of law; history of Bill of Rights emphasizing effect on criminal justice system; limits of law in solving problems in American society.","","LAW","20233"
"02612","LAW-200","LAW","001","0.0","0.0","Law and Society","D","","N","10:00","10:50","F","0","","","","0","Sources and structure of law; history of Bill of Rights emphasizing effect on criminal justice system; limits of law in solving problems in American society.","","LAW","20233"
"02613","LAW-205","LAW","001","4.0","4.0","Introduction to Criminal Law","C","","Y","12:00","13:50","TH","73","","Johnson, Peter","LAW7","73","Provides a comprehensive analysis of the criminal justice system and an overview of the fundamentals of substantive criminal law.","","LAW","20233"
"02614","LAW-300","LAW","001","4.0","4.0","Concepts in American Law","C","","Y","14:00","15:50","MW","25","","Stolzenberg, Nomi, M","LAW12","25","The main concepts and topics in American law, in the historical, economic and cultural contexts in which they have developed.","","LAW","20233"
"02615","LAW-402","LAW","001","4.0","4.0","Psychology and Law","C","","Y","16:00","19:50","W","59","","Larson, Rakel","WPHB27","59","Explores issues of responsibility and credibility.  Intentional and unintentional behavior.  Clinical biases.  Topics include witness credibility, confessions, cults, hostages, battered persons, and repressed memories.","","LAW","20233"
"02616","LAW-201","LAW","001","4.0","4.0","Law and Politics","C","","Y","16:00","19:20","T","15","","Tolson, Franita","LAW2","15","Examination of the rules and realities of American politics, and the role politics plays in American life and culture.","","LAW","20233"
"02620","LAW-200","LAW","001","0.0","0.0","Law and Society","D","","Y","11:00","11:50","F","31","","Epstein, Lee;Adapa, Pallavi","LVL13","31","Sources and structure of law; history of Bill of Rights emphasizing effect on criminal justice system; limits of law in solving problems in American society.","","LAW","20233"
"02622","LAW-200","LAW","001","0.0","0.0","Law and Society","D","","Y","10:00","10:50","F","25","","Epstein, Lee;Adapa, Pallavi","GFS222","25","Sources and structure of law; history of Bill of Rights emphasizing effect on criminal justice system; limits of law in solving problems in American society.","","LAW","20233"
"02625","LAW-404","LAW","001","4.0","4.0","Psychology of the Criminal Justice Process","C","","Y","10:00","11:50","MW","23","","Simon, Dan","THH112","23","Examines the capacity of the criminal process to produce accurate verdicts, focusing on: witnesses, detectives, suspects, judges and jurors.","","LAW","20233"
"02634","LAW-490","LAW","001","1.0","4.0","Directed Research","C","","Y","TBA","TBA","","0","","","OFFICE","0","Individual research and readings.","","LAW","20233"
"02635","LAW-492","LAW","001","1.0","4.0","Undergraduate Law Review","C","","Y","18:00","19:50","H","17","","Rodgers, Jeff","LAW12","17","Introduces students to the basics of legal writing and research, with a focus on legal scholarship and law review-type journal articles.","","LAW","20233"
"02640","LAW-220","LAW","001","2.0","2.0","The Legal Profession","C","","Y","12:00","13:40","F","123","","Rasmussen, Robert, K.","LAW3","123","Introduces students to the basic aspects of the legal profession.","","LAW","20233"
"02651","LAW-352","LAW","001","4.0","4.0","Introduction to Law and Economics","C","","Y","09:00","10:50","TH","10","","Maniscalco, Robert","THH108","10","An exploration of core aspects of the US legal system (property, contracts, torts, criminal law, civil procedure) from the perspective of basic economics theory.","","LAW","20233"
"02652","LAW-498","LAW","001","2.0","4.0","Law Internship","C","","N","TBA","TBA","","0","","","","0","Intensive experience with a law-related non-profit organization, or public agency.","","LAW","20233"
"02653","LAW-212","LAW","001","4.0","4.0","Immigration Law for a New America","C","","Y","12:00","13:40","MW","20","","Reisz, Jean","LAW12","20","Examines current immigration law in America, the normative debates over immigration policies and the role the government plays in expanding or limiting immigration rights.","","LAW","20233"
"02654","LAW-305","LAW","001","4.0","4.0","International Influence: Law and Power","C","","Y","12:00","13:50","MW","10","","Zaverukha, Iryna","SOSB48","10","Examination of the philosophic and political concepts that underpin international influence, while learning how this structure impacts the modern incentives and interests of international actors.","","LAW","20233"
"02655","LAW-498","LAW","001","1.0","4.0","Law Internship","C","","Y","TBA","TBA","","7","","Rodgers, Jeff","OFFICE","7","Intensive experience with a law-related non-profit organization, or public agency.","","LAW","20233"
"02656","LAW-207","LAW","001","4.0","4.0","Personal Data in the 21st Century","C","","Y","10:00","11:50","TH","24","","Tran, Hinh","LAW107","24","Examine how governments and corporations confront information privacy conflicts. Analyze various perspectives on information privacy laws and their place in society.","","LAW","20233"
"02657","LAW-355","LAW","001","4.0","4.0","Law and Homelessness","C","","Y","12:00","13:50","TH","12","","Sharma, Deepika","VPD LL101","12","Examines the current housing crisis by interweaving tenant/landlord law, local ordinances, historical exclusionary policies and reviewing current reporting and scholarship.","","LAW","20233"
"02658","LAW-401","LAW","001","4.0","4.0","Cybersecurity and Cybercrime","C","","Y","10:00","11:50","MW","15","","Chun, Harold;Ahn, Daniel","VHE210","15","Studies the rise of cybercrimes and cybersecurity measures in recent years and their impact on society. Topics include cyberattacks, digital forensics, information privacy and others.","","LAW","20233"
"02659","LAW-497","LAW","001","2.0","2.0","Legal Studies Capstone Project","C","","Y","18:00","19:50","M","5","","Haddad, Mark","LAW106","5","A cumulative experience demonstrating a student's depth of knowledge in applying research and writing skills on examining the legal system.","","LAW","20233"
"02662","LAW-200","LAW","001","0.0","0.0","Law and Society","D","","Y","12:00","12:50","F","18","","Epstein, Lee;Shavelle, Holly","LVL13","18","Sources and structure of law; history of Bill of Rights emphasizing effect on criminal justice system; limits of law in solving problems in American society.","","LAW","20233"
"02665","LAW-210","LAW","001","4.0","4.0","Fundamentals of the U.S. Legal System","C","","Y","14:00","15:40","TH","117","","Scotten, Donald","LAW7","117","Introduces the U.S. legal system and its relationship to basic principles of the rule of law. Examines lawmaking institutions, judicial processes and contemporary legal issues.","","LAW","20233"
"03010","LAW-502","LAW","991","4.0","4.0","Procedure I","C","","Y","10:30","11:55","TWH","62","","Clarke, Jessica","LAW1","62","Consideration of the participants in litigation; private and public plaintiffs, defendants, and courts. Information exchange, process, outcomes, and costs of lawsuits.","","LAW","20233"
"03014","LAW-502","LAW","991","4.0","4.0","Procedure I","C","","Y","14:00","15:50","MW","64","","Agrawal, Rahul","LAW103","64","Consideration of the participants in litigation; private and public plaintiffs, defendants, and courts. Information exchange, process, outcomes, and costs of lawsuits.","","LAW","20233"
"03019","LAW-502","LAW","991","4.0","4.0","Procedure I","C","","Y","08:00","09:50","MW","64","","Craig, Robin","LAW101","64","Consideration of the participants in litigation; private and public plaintiffs, defendants, and courts. Information exchange, process, outcomes, and costs of lawsuits.","","LAW","20233"
"03020","LAW-503","LAW","991","4.0","4.0","Contracts","C","","Y","09:00","10:15","MWH","62","","Haas, Jeffrey","LAW1","62","The interpretation and enforcement of promises and agreements.","","LAW","20233"
"03024","LAW-503","LAW","991","4.0","4.0","Contracts","C","","Y","14:00","15:50","TH","64","","Rasmussen, Robert, K.","LAW103","64","The interpretation and enforcement of promises and agreements.","","LAW","20233"
"03029","LAW-503","LAW","991","4.0","4.0","Contracts","C","","Y","10:00","11:50","MW","64","","Jimenez, Felipe","LAW101","64","The interpretation and enforcement of promises and agreements.","","LAW","20233"
"03071","LAW-509","LAW","991","4.0","4.0","Torts I","C","","Y","14:00","15:50","TH","62","","Armour, Jody, David","LAW101","62","Individual's obligation not to harm others; bases for compensating persons who are harmed, either by holding responsible whoever is at fault or by invoking other principles of liability, including the efficiency of resource allocation and the spreading of losses.","","LAW","20233"
"03074","LAW-509","LAW","991","4.0","4.0","Torts I","C","","Y","09:30","10:45","MTW","64","","Keating, Greg","LAW103","64","Individual's obligation not to harm others; bases for compensating persons who are harmed, either by holding responsible whoever is at fault or by invoking other principles of liability, including the efficiency of resource allocation and the spreading of losses.","","LAW","20233"
"03078","LAW-509","LAW","991","4.0","4.0","Torts I","C","","Y","13:30","15:20","MW","64","","Hovenkamp, Erik, N.","LAW101","64","Individual's obligation not to harm others; bases for compensating persons who are harmed, either by holding responsible whoever is at fault or by invoking other principles of liability, including the efficiency of resource allocation and the spreading of losses.","","LAW","20233"
"03100","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","08:00","08:50","TH","13","","Moulton, Michael;Carroll, Elizabeth","LAW2","13","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20233"
"03101","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","08:00","08:50","TH","12","","Shah, Raj;Carroll, Elizabeth","LAW107","12","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20233"
"03102","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","08:00","08:50","TH","13","","Kouyoumdjian, Natalie;Carroll, Elizabeth","LAW114","13","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20233"
"03103","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","08:00","08:50","TH","12","","Bock, Blithe;Carroll, Elizabeth","LAW118","12","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20233"
"03104","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","08:00","08:50","TH","12","","Mohammadi, Adeel;Carroll, Elizabeth","LAW12","12","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20233"
"03105","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","16:00","16:50","TH","12","","Adjemian, Ani;Carroll, Elizabeth","LAW114","12","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20233"
"03106","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","16:00","16:50","TH","13","","Nadadur, Anuj;Carroll, Elizabeth","LAW118","13","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20233"
"03107","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","16:00","16:50","TH","13","","Yacoubian, Talin;Carroll, Elizabeth","LAW213","13","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20233"
"03108","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","16:00","16:50","TH","13","","Lee, John;Carroll, Elizabeth","LAW221","13","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20233"
"03109","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","16:00","16:50","TH","13","","Zhong, Elaine;Carroll, Elizabeth","LAW223","13","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20233"
"03110","LAW-515","LAW","941","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","N","11:00","11:50","TH","0","","Kouyoumdjian, Natalie;Carroll, Elizabeth","LAW12","0","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20233"
"03111","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","11:00","11:50","TH","13","","Carroll, Elizabeth","LAW103","13","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20233"
"03112","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","11:00","11:50","TH","13","","Tarr, Christine;Carroll, Elizabeth","LAW114","13","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20233"
"03113","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","11:00","11:50","TH","13","","Isken, Jonathan;Carroll, Elizabeth","LAW213","13","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20233"
