"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","LINK","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","SECTION_NAME","DEPARTMENT","origin"
"02640","LAW-220","LAW","001","2.0","2.0","The Legal Profession","C","","Y","12:00","13:40","F","0","","Rasmussen, Robert, K.","LAW3","0","Introduces students to the basic aspects of the legal profession.","","LAW","20243"
"02651","LAW-352","LAW","001","4.0","4.0","Introduction to Law and Economics","C","","Y","09:00","10:50","TH","0","","Maniscalco, Robert","DMC155","0","An exploration of core aspects of the US legal system (property, contracts, torts, criminal law, civil procedure) from the perspective of basic economics theory.","","LAW","20243"
"02652","LAW-498","LAW","001","2.0","4.0","Law Internship","C","","N","TBA","TBA","","0","","","","0","Intensive experience with a law-related non-profit organization, or public agency.","","LAW","20243"
"02653","LAW-212","LAW","001","4.0","4.0","Immigration Law for a New America","C","","Y","12:00","13:40","MW","0","","Reisz, Jean","VPD107","0","Examines current immigration law in America, the normative debates over immigration policies and the role the government plays in expanding or limiting immigration rights.","","LAW","20243"
"02654","LAW-305","LAW","001","4.0","4.0","International Influence: Law and Power","C","","Y","12:00","13:50","MW","0","","Zaverukha, Iryna","SOSB48","0","Examination of the philosophic and political concepts that underpin international influence, while learning how this structure impacts the modern incentives and interests of international actors.","","LAW","20243"
"02655","LAW-498","LAW","001","1.0","4.0","Law Internship","C","","Y","TBA","TBA","","0","","","OFFICE","0","Intensive experience with a law-related non-profit organization, or public agency.","","LAW","20243"
"02656","LAW-207","LAW","001","4.0","4.0","Personal Data in the 21st Century","C","","Y","10:00","11:50","MW","0","","Tran, Hinh","VHE210","0","Examine how governments and corporations confront information privacy conflicts. Analyze various perspectives on information privacy laws and their place in society.","","LAW","20243"
"02657","LAW-355","LAW","001","4.0","4.0","Law and Homelessness","C","","Y","16:00","17:50","W","0","","Sharma, Deepika","DMC203","0","Examines the current housing crisis by interweaving tenant/landlord law, local ordinances, historical exclusionary policies and reviewing current reporting and scholarship.","","LAW","20243"
"02658","LAW-401","LAW","001","4.0","4.0","Cybersecurity and Cybercrime","C","","Y","10:00","11:50","TH","0","","","THH118","0","Studies the rise of cybercrimes and cybersecurity measures in recent years and their impact on society. Topics include cyberattacks, digital forensics, information privacy and others.","","LAW","20243"
"02659","LAW-497","LAW","001","2.0","2.0","Legal Studies Capstone Project","C","","Y","TBA","TBA","","0","","","OFFICE","0","A cumulative experience demonstrating a student's depth of knowledge in applying research and writing skills on examining the legal system.","","LAW","20243"
"02665","LAW-210","LAW","001","4.0","4.0","Fundamentals of the U.S. Legal System","C","","Y","14:00","15:40","TH","0","","Scotten, Donald","LAW3","0","Introduces the U.S. legal system and its relationship to basic principles of the rule of law. Examines lawmaking institutions, judicial processes and contemporary legal issues.","","LAW","20243"
"02689","LAW-311","LAW","001","4.0","4.0","Fundamentals of Entertainment Law","C","","Y","12:00","13:50","TH","0","","","DMC201","0","Examines key legal principles governing the entertainment industry by exploring legal challenges faced by professionals in music, film, sports, gaming and other areas of entertainment.","","LAW","20243"
"03372","LAW-698","LAW","001","3.0","3.0","Equity and the Legal and Social Determinants of Health","C","","N","09:00","10:50","M","0","","","","0","Explores how legal, social, racial, cultural and economic factors contribute to health disparities and the role that physicians and lawyers can play in advocating for patients and policy changes to promote health equity.","","LAW","20243"
"03941","LAW-761","LAW","001","1.0","1.0","Interdisciplinary Law Journal Writing","C","","N","TBA","TBA","","0","","","","0","Students will write journal notes as members of the Interdisciplinary Law Journal.","","LAW","20243"
"03942","LAW-761","LAW","001","1.0","1.0","Interdisciplinary Law Journal Writing","C","","N","TBA","TBA","","0","","","","0","Students will write journal notes as members of the Interdisciplinary Law Journal.","","LAW","20243"
"07975","PHYS-750O","LASN","001","3.0","3.0","Off Campus Studies","C","","Y","TBA","TBA","","0","","","OFFICE","0","Coursework taken on campus at Caltech as part of the Caltech-USC cross-registration program.  Graded CR/NC.","","PHYS","20243"
"10101","ALI-224","PROV","001","2.0","2.0","Academic and Professional Speaking Skills I","C","","N","14:00","15:20","MW","0","","","SOSB38","0","Required for international students whose oral skills are assessed to be at the low intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10102","ALI-224","PROV","001","2.0","2.0","Academic and Professional Speaking Skills I","C","","Y","11:00","12:20","TH","0","","","WPH400","0","Required for international students whose oral skills are assessed to be at the low intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10103","ALI-224","PROV","001","2.0","2.0","Academic and Professional Speaking Skills I","C","","Y","14:00","15:20","TH","0","","","THH115","0","Required for international students whose oral skills are assessed to be at the low intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10105","ALI-225","LAS","001","2.0","2.0","Academic and Professional Writing Skills I","C","","N","10:00","11:20","MW","0","","","SOSB45","0","Required for international students whose writing skills are assessed to be at the low intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10106","ALI-225","LAS","001","2.0","2.0","Academic and Professional Writing Skills I","C","","Y","15:30","16:50","TH","0","","","THH205","0","Required for international students whose writing skills are assessed to be at the low intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10109","ALI-234","LAS","001","2.0","2.0","Academic and Professional Speaking Skills II","C","","N","08:30","09:50","MW","0","","","SOSB43","0","Required for international students whose oral skills are assessed to be at the intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10110","ALI-234","LAS","001","2.0","2.0","Academic and Professional Speaking Skills II","C","","N","09:30","10:50","TH","0","","","DMC153","0","Required for international students whose oral skills are assessed to be at the intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10111","ALI-234","LAS","001","2.0","2.0","Academic and Professional Speaking Skills II","C","","N","12:00","13:20","MW","0","","","SOSB45","0","Required for international students whose oral skills are assessed to be at the intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10112","ALI-234","LAS","001","2.0","2.0","Academic and Professional Speaking Skills II","C","","Y","12:00","13:20","TH","0","","","DMC104","0","Required for international students whose oral skills are assessed to be at the intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10113","ALI-234","LAS","001","2.0","2.0","Academic and Professional Speaking Skills II","C","","Y","14:00","15:20","MW","0","","","DMC252","0","Required for international students whose oral skills are assessed to be at the intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10114","ALI-234","LAS","001","2.0","2.0","Academic and Professional Speaking Skills II","C","","Y","14:00","15:20","MW","0","","","THH107","0","Required for international students whose oral skills are assessed to be at the intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10115","ALI-234","LAS","001","2.0","2.0","Academic and Professional Speaking Skills II","C","","Y","14:00","15:20","TH","0","","","SOSB38","0","Required for international students whose oral skills are assessed to be at the intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10116","ALI-234","LAS","001","2.0","2.0","Academic and Professional Speaking Skills II","C","","N","14:00","15:20","TH","0","","","SOSB45","0","Required for international students whose oral skills are assessed to be at the intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10117","ALI-234","LAS","001","2.0","2.0","Academic and Professional Speaking Skills II","C","","N","16:00","17:20","MW","0","","","WPH104","0","Required for international students whose oral skills are assessed to be at the intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10118","ALI-234","LAS","001","2.0","2.0","Academic and Professional Speaking Skills II","C","","N","16:00","17:20","TH","0","","","","0","Required for international students whose oral skills are assessed to be at the intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10122","ALI-235","LAS","001","2.0","2.0","Academic and Professional Writing Skills II","C","","N","08:00","09:20","TH","0","","","DMC153","0","Required for international students whose writing skills are assessed to be at the intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10123","ALI-235","LAS","001","2.0","2.0","Academic and Professional Writing Skills II","C","","Y","09:30","10:50","TH","0","","","THH105","0","Required for international students whose writing skills are assessed to be at the intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10124","ALI-235","LAS","001","2.0","2.0","Academic and Professional Writing Skills II","C","","Y","10:00","11:20","MW","0","","","SOSB43","0","Required for international students whose writing skills are assessed to be at the intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10125","ALI-235","LAS","001","2.0","2.0","Academic and Professional Writing Skills II","C","","Y","10:00","11:20","TH","0","","","DMC204","0","Required for international students whose writing skills are assessed to be at the intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10126","ALI-235","LAS","001","2.0","2.0","Academic and Professional Writing Skills II","C","","Y","12:00","13:20","MW","0","","","SOSB43","0","Required for international students whose writing skills are assessed to be at the intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10127","ALI-235","LAS","001","2.0","2.0","Academic and Professional Writing Skills II","C","","Y","12:00","13:20","TH","0","","","WPH104","0","Required for international students whose writing skills are assessed to be at the intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10128","ALI-235","LAS","001","2.0","2.0","Academic and Professional Writing Skills II","C","Y","N","14:00","15:20","MW","0","","","WPH603","0","Required for international students whose writing skills are assessed to be at the intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10129","ALI-235","LAS","001","2.0","2.0","Academic and Professional Writing Skills II","C","","N","15:30","16:50","TH","0","","","THH117","0","Required for international students whose writing skills are assessed to be at the intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10133","ALI-242","LASH","001","2.0","2.0","High Intermediate Pronunciation","C","","Y","09:30","10:50","TH","0","","","THH109","0","Required for international students whose pronunciation skills are assessed at the high intermediate level by the International Student English Examination (ISE) or previous ALI course. Graded CR/NC.","","ALI","20243"
"10134","ALI-242","LASH","001","2.0","2.0","High Intermediate Pronunciation","C","","Y","11:00","12:20","TH","0","","","THH111","0","Required for international students whose pronunciation skills are assessed at the high intermediate level by the International Student English Examination (ISE) or previous ALI course. Graded CR/NC.","","ALI","20243"
"10135","ALI-242","LASH","001","2.0","2.0","High Intermediate Pronunciation","C","","N","15:30","16:50","TH","0","","","SOSB51","0","Required for international students whose pronunciation skills are assessed at the high intermediate level by the International Student English Examination (ISE) or previous ALI course. Graded CR/NC.","","ALI","20243"
"10137","ALI-244","LAS","001","2.0","2.0","Academic and Professional Speaking Skills III","C","","Y","09:30","10:50","TH","0","","","SOSB45","0","Required for international students whose oral skills are assessed to be at the high intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10138","ALI-244","LAS","001","2.0","2.0","Academic and Professional Speaking Skills III","C","","Y","14:00","15:20","MW","0","","","GFS205","0","Required for international students whose oral skills are assessed to be at the high intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10139","ALI-244","LAS","001","2.0","2.0","Academic and Professional Speaking Skills III","C","","N","16:00","17:20","MW","0","","","DMC153","0","Required for international students whose oral skills are assessed to be at the high intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10140","ALI-244","LAS","001","2.0","2.0","Academic and Professional Speaking Skills III","C","","N","16:00","17:20","TH","0","","","THH219","0","Required for international students whose oral skills are assessed to be at the high intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10144","ALI-245","LAS","001","2.0","2.0","Academic and Professional Writing III","C","","Y","08:00","09:20","TH","0","","","SOSB43","0","Required for international students whose writing skills are assessed to be at the high intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10145","ALI-245","LAS","001","2.0","2.0","Academic and Professional Writing III","C","","Y","09:30","10:50","TH","0","","","SOSB43","0","Required for international students whose writing skills are assessed to be at the high intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10146","ALI-245","LAS","001","2.0","2.0","Academic and Professional Writing III","C","","Y","11:00","12:20","TH","0","","","SOSB43","0","Required for international students whose writing skills are assessed to be at the high intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10147","ALI-245","LAS","001","2.0","2.0","Academic and Professional Writing III","C","","Y","12:30","13:50","TH","0","","","THH105","0","Required for international students whose writing skills are assessed to be at the high intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10148","ALI-245","LAS","001","2.0","2.0","Academic and Professional Writing III","C","","N","14:00","15:20","MW","0","","","SOSB45","0","Required for international students whose writing skills are assessed to be at the high intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10149","ALI-245","LAS","001","2.0","2.0","Academic and Professional Writing III","C","","Y","14:00","15:20","MW","0","","","SOSB43","0","Required for international students whose writing skills are assessed to be at the high intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10150","ALI-245","LAS","001","2.0","2.0","Academic and Professional Writing III","C","","Y","15:30","16:50","MW","0","","","SOSB45","0","Required for international students whose writing skills are assessed to be at the high intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10151","ALI-245","LAS","001","2.0","2.0","Academic and Professional Writing III","C","","N","15:30","16:50","TH","0","","","DMC153","0","Required for international students whose writing skills are assessed to be at the high intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10153","ALI-246","LAS","001","3.0","3.0","Intermediate Oral Communication for ITAs","C","","Y","10:00","11:50","TH","0","","","SOSB38","0","Required for international teaching assistants (ITAs) whose oral skills are assessed to be at the intermediate level by the ITA Exam or previous ALI course. Graded CR/NC.","","ALI","20243"
"10154","ALI-246","LAS","001","3.0","3.0","Intermediate Oral Communication for ITAs","C","N","N","14:00","15:50","TH","0","","","THH219","0","Required for international teaching assistants (ITAs) whose oral skills are assessed to be at the intermediate level by the ITA Exam or previous ALI course. Graded CR/NC.","","ALI","20243"
"10155","ALI-246","LAS","001","3.0","3.0","Intermediate Oral Communication for ITAs","C","","Y","10:00","11:50","MW","0","","","DMC104","0","Required for international teaching assistants (ITAs) whose oral skills are assessed to be at the intermediate level by the ITA Exam or previous ALI course. Graded CR/NC.","","ALI","20243"
"10157","ALI-252","LASH","001","2.0","2.0","Advanced Pronunciation","C","","Y","15:30","16:50","TH","0","","","SOSB45","0","Required for international students whose pronunciation skills are assessed at the advanced level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10158","ALI-252","LASH","001","2.0","2.0","Advanced Pronunciation","C","","Y","14:00","15:20","TH","0","","","SOSB43","0","Required for international students whose pronunciation skills are assessed at the advanced level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10160","ALI-254","LAS","001","2.0","2.0","Academic and Professional Speaking Skills IV","C","","N","08:30","09:50","MW","0","","","DMC153","0","Required for international students whose oral skills are assessed to be at the advanced level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10161","ALI-254","LAS","001","2.0","2.0","Academic and Professional Speaking Skills IV","C","","Y","15:30","16:50","TH","0","","","SOSB43","0","Required for international students whose oral skills are assessed to be at the advanced level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10162","ALI-254","LAS","001","2.0","2.0","Academic and Professional Speaking Skills IV","C","","Y","17:00","18:20","MW","0","","","SOSB45","0","Required for international students whose oral skills are assessed to be at the advanced level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10163","ALI-255","LAS","001","2.0","2.0","Academic and Professional Writing Skills IV","C","","Y","12:00","13:20","MW","0","","","WPH201","0","Required for international students whose writing skills are assessed to be at the advanced level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10164","ALI-255","LAS","001","2.0","2.0","Academic and Professional Writing Skills IV","C","","Y","12:00","13:20","MW","0","","","DMC254","0","Required for international students whose writing skills are assessed to be at the advanced level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10165","ALI-255","LAS","001","2.0","2.0","Academic and Professional Writing Skills IV","C","","Y","12:00","13:20","MW","0","","","DMC107","0","Required for international students whose writing skills are assessed to be at the advanced level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10166","ALI-255","LAS","001","2.0","2.0","Academic and Professional Writing Skills IV","C","","Y","12:30","13:50","TH","0","","","","0","Required for international students whose writing skills are assessed to be at the advanced level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10167","ALI-255","LAS","001","2.0","2.0","Academic and Professional Writing Skills IV","C","","Y","12:30","13:50","TH","0","","","THH107","0","Required for international students whose writing skills are assessed to be at the advanced level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10168","ALI-255","LAS","001","2.0","2.0","Academic and Professional Writing Skills IV","C","","Y","12:30","13:50","TH","0","","","THH111","0","Required for international students whose writing skills are assessed to be at the advanced level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10169","ALI-255","LAS","001","2.0","2.0","Academic and Professional Writing Skills IV","C","","Y","12:30","13:50","TH","0","","","THH205","0","Required for international students whose writing skills are assessed to be at the advanced level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10170","ALI-255","LAS","001","2.0","2.0","Academic and Professional Writing Skills IV","C","","Y","17:00","18:20","TH","0","","","SOSB45","0","Required for international students whose writing skills are assessed to be at the advanced level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20243"
"10171","ALI-256","LAS","001","3.0","3.0","High Intermediate Oral Communication for ITAs","C","","Y","12:00","13:50","TH","0","","","HED103","0","Required for international teaching assistants (ITAs) whose oral skills are assessed to be at the high intermediate level by the ITA Exam or previous ALI course. Graded CR/NC.","","ALI","20243"
"10173","ALI-270","LASH","001","3.0","3.0","Advanced Oral Communication for ITAs","C","","Y","10:00","11:50","MW","0","","","LVL3B","0","Classroom interaction skills for International Teaching Assistants, with a focus on the language needed to lead discussions and make presentations. Open to International Teaching Assistants only. Graded CR/NC.","","ALI","20243"
"10174","ALI-270","LASH","001","3.0","3.0","Advanced Oral Communication for ITAs","C","","Y","12:00","13:50","MW","0","","","THH107","0","Classroom interaction skills for International Teaching Assistants, with a focus on the language needed to lead discussions and make presentations. Open to International Teaching Assistants only. Graded CR/NC.","","ALI","20243"
"10175","ALI-270","LASH","001","3.0","3.0","Advanced Oral Communication for ITAs","C","","N","12:00","13:50","TH","0","","","DMC153","0","Classroom interaction skills for International Teaching Assistants, with a focus on the language needed to lead discussions and make presentations. Open to International Teaching Assistants only. Graded CR/NC.","","ALI","20243"
"10176","ALI-270","LASH","001","3.0","3.0","Advanced Oral Communication for ITAs","C","","Y","14:00","15:50","MW","0","","","THH203","0","Classroom interaction skills for International Teaching Assistants, with a focus on the language needed to lead discussions and make presentations. Open to International Teaching Assistants only. Graded CR/NC.","","ALI","20243"
"10177","ALI-270","LASH","001","3.0","3.0","Advanced Oral Communication for ITAs","C","","Y","16:00","17:50","TH","0","","","THH115","0","Classroom interaction skills for International Teaching Assistants, with a focus on the language needed to lead discussions and make presentations. Open to International Teaching Assistants only. Graded CR/NC.","","ALI","20243"
"10182","ALI-271","LASH","001","2.0","2.0","Language Tutorial for International Teaching Assistants","C","","Y","08:00","09:50","F","0","","","DMC153","0","Individualized tutorial on the language and oral skills used by International Teaching Assistants in the performance of his or her duties.  Based on observation and feedback.  Open to International Teaching Assistants only.  Graded CR/NC.","","ALI","20243"
"10183","ALI-271","LASH","001","2.0","2.0","Language Tutorial for International Teaching Assistants","C","","Y","08:00","09:50","F","0","","","OFFICE","0","Individualized tutorial on the language and oral skills used by International Teaching Assistants in the performance of his or her duties.  Based on observation and feedback.  Open to International Teaching Assistants only.  Graded CR/NC.","","ALI","20243"
"10184","ALI-271","LASH","001","2.0","2.0","Language Tutorial for International Teaching Assistants","C","","Y","08:00","09:50","F","0","","","","0","Individualized tutorial on the language and oral skills used by International Teaching Assistants in the performance of his or her duties.  Based on observation and feedback.  Open to International Teaching Assistants only.  Graded CR/NC.","","ALI","20243"
"10185","ALI-271","LASH","001","2.0","2.0","Language Tutorial for International Teaching Assistants","C","","Y","08:00","09:50","F","0","","","OFFICE","0","Individualized tutorial on the language and oral skills used by International Teaching Assistants in the performance of his or her duties.  Based on observation and feedback.  Open to International Teaching Assistants only.  Graded CR/NC.","","ALI","20243"
"10187","ALI-274","LASH","001","2.0","2.0","Advanced Academic and Professional Spoken English","C","","N","09:30","10:50","TH","0","","","","0","Required for International Teaching Assistants (ITAs) who, after taking the ITA Oral Interview Exam, are determined to need the particular skills taught in this course.","","ALI","20243"
"10188","ALI-274","LASH","001","2.0","2.0","Advanced Academic and Professional Spoken English","C","","N","10:00","11:20","MW","0","","","DMC153","0","Required for International Teaching Assistants (ITAs) who, after taking the ITA Oral Interview Exam, are determined to need the particular skills taught in this course.","","ALI","20243"
"10189","ALI-274","LASH","001","2.0","2.0","Advanced Academic and Professional Spoken English","C","","Y","12:30","13:50","TH","0","","","SOSB43","0","Required for International Teaching Assistants (ITAs) who, after taking the ITA Oral Interview Exam, are determined to need the particular skills taught in this course.","","ALI","20243"
"10190","ALI-274","LASH","001","2.0","2.0","Advanced Academic and Professional Spoken English","C","","Y","17:00","18:20","TH","0","","","SOSB43","0","Required for International Teaching Assistants (ITAs) who, after taking the ITA Oral Interview Exam, are determined to need the particular skills taught in this course.","","ALI","20243"
"10191","ALI-275","LASH","001","2.0","2.0","Writing for Publication and Dissertations","C","","Y","16:00","17:20","MW","0","","","SOSB43","0","Elective course for international graduate students focusing on conventions of advanced academic writing and problems in syntax, vocabulary, and register for writing and/or publishing dissertations. Graded CR/NC.","","ALI","20243"
"10192","ALI-275","LASH","001","2.0","2.0","Writing for Publication and Dissertations","C","","Y","16:00","17:20","TH","0","","","THH211","0","Elective course for international graduate students focusing on conventions of advanced academic writing and problems in syntax, vocabulary, and register for writing and/or publishing dissertations. Graded CR/NC.","","ALI","20243"
"10193","ALI-275","LASH","001","2.0","2.0","Writing for Publication and Dissertations","C","","Y","16:00","17:20","TH","0","","","THH207","0","Elective course for international graduate students focusing on conventions of advanced academic writing and problems in syntax, vocabulary, and register for writing and/or publishing dissertations. Graded CR/NC.","","ALI","20243"
"10194","ALI-275","LASH","001","2.0","2.0","Writing for Publication and Dissertations","C","","N","14:00","16:50","F","0","","","","0","Elective course for international graduate students focusing on conventions of advanced academic writing and problems in syntax, vocabulary, and register for writing and/or publishing dissertations. Graded CR/NC.","","ALI","20243"
"10200","ACAD-174","ACAD","001","2.0","2.0","Innovators Forum","C","","Y","13:00","14:50","F","0","","Child, Stephen, C.","IYH210/211","0","Leaders in diverse disciplines, industries and the arts present and discuss problems facing society and critique real-world projects that challenge the concept of innovation.","","ACAD","20243"
"10201","ACAD-176","ACAD","001","4.0","4.0","Rapid Visualization","C","","Y","15:00","16:50","MW","0","","Child, Stephen, C.","IYH213","0","Techniques, methods, concepts, tools, and materials that are used to quickly visualize and communicate ideas and develop problem-solving skills.","","ACAD","20243"
"10202","ACAD-176","ACAD","001","4.0","4.0","Rapid Visualization","C","","Y","10:00","11:50","MW","0","","Child, Stephen, C.","IYH111","0","Techniques, methods, concepts, tools, and materials that are used to quickly visualize and communicate ideas and develop problem-solving skills.","","ACAD","20243"
"10203","ACAD-176","ACAD","001","4.0","4.0","Rapid Visualization","C","","Y","15:00","16:50","MW","0","","Siegel, Aaron","IYH111","0","Techniques, methods, concepts, tools, and materials that are used to quickly visualize and communicate ideas and develop problem-solving skills.","","ACAD","20243"
"10204","ACAD-177","ACAD","001","2.0","2.0","Digital Toolbox: Design","C","","Y","08:00","09:50","W","0","","Child, Stephen, C.","IYH111","0","Basics of industry-standard creative, analytical and presentation software. Applications include design, illustration, presentation and publishing.","","ACAD","20243"
