"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","LINK","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","SECTION_NAME","DEPARTMENT","origin"
"00411","USC-300","LASO","613","8.0","8.0","Overseas Block Enrollment","C","","Y","TBA","TBA","","1","","","OFFCAMPUS","1","Block enrollment course for registration purposes only.","","USC","20213"
"00900","USC-100","RNR","001","1.0","16.0","TEMPORARY ENROLLMENT/FILL COURSE","C","","Y","TBA","TBA","","0","","Chang, Frank","OFFICE","0","The registration for this course should only be temporary. There is no instruction in this course. (Used for special purposes by Registration.)","","USC","20213"
"00901","USC-099","BUAD","018","1.0","18.0","WBB Semester At Large","C","","Y","TBA","TBA","","57","","","OFFICE","57","This is a zero unit, zero cost class to maintain USC student status for WBB students while they are away studying at KHUST and Bocconi.  Enrollment in this class will grant full time student status at USC with access to student services.","","USC","20213"
"00903","USC-099","BUAD","828","1.0","18.0","WBB Semester At Large","C","","Y","TBA","TBA","","73","","","OFFICE","73","This is a zero unit, zero cost class to maintain USC student status for WBB students while they are away studying at KHUST and Bocconi.  Enrollment in this class will grant full time student status at USC with access to student services.","","USC","20213"
"00941","RNR-050","RNR","808","0.0","0.0","International Academy Holding Course","C","","Y","TBA","TBA","","152","","","OFFICE","152","Course created per request from the International Academy to create a zero unit, zero charge course for the purpose of enabling services for the student  population.  Tuition is paid directly to the Academy.","","RNR","20213"
"00942","RNR-050","RNR","810","0.0","0.0","International Academy Holding Course","C","","Y","TBA","TBA","","24","","","OFFICE","24","Course created per request from the International Academy to create a zero unit, zero charge course for the purpose of enabling services for the student  population.  Tuition is paid directly to the Academy.","","RNR","20213"
"00943","RNR-050","RNR","617","0.0","0.0","International Academy Holding Course","C","","Y","TBA","TBA","","0","","","OFFICE","0","Course created per request from the International Academy to create a zero unit, zero charge course for the purpose of enabling services for the student  population.  Tuition is paid directly to the Academy.","","RNR","20213"
"00944","RNR-050","RNR","678","0.0","0.0","International Academy Holding Course","C","","Y","TBA","TBA","","40","","","OFFICE","40","Course created per request from the International Academy to create a zero unit, zero charge course for the purpose of enabling services for the student  population.  Tuition is paid directly to the Academy.","","RNR","20213"
"00945","RNR-051","RNR","199","0.0","0.0","International Academy Holding Course (Part II)","C","","Y","TBA","TBA","","0","","","OFFICE","0","Course created per request from the International Academy to create a zero unit, zero charge course for the purpose of enabling services for the student population. This course serves the popuation that has successfully completed RNR-050.  Tuition is paid directly to the Academy.","","RNR","20213"
"02607","LAW-300","LAW","001","4.0","4.0","Concepts in American Law","C","","Y","14:00","15:50","MW","52","","Klerman, Dan","LAW130","52","The main concepts and topics in American law, in the historical, economic and cultural contexts in which they have developed.","","LAW","20213"
"02613","LAW-205","LAW","001","4.0","4.0","Introduction to Criminal Law","C","","Y","12:00","13:40","TH","43","","Johnson, Peter","LAW130","43","Provides a comprehensive analysis of the criminal justice system and an overview of the fundamentals of substantive criminal law.","","LAW","20213"
"02614","LAW-300","LAW","001","4.0","4.0","Concepts in American Law","C","","Y","14:00","15:50","MW","51","","Stolzenberg, Nomi, M","LAW101","51","The main concepts and topics in American law, in the historical, economic and cultural contexts in which they have developed.","","LAW","20213"
"02615","LAW-402","LAW","001","4.0","4.0","Psychology and Law","C","","Y","16:30","19:50","W","79","A","Larson, Rakel","ONLINE","79","Explores issues of responsibility and credibility.  Intentional and unintentional behavior.  Clinical biases.  Topics include witness credibility, confessions, cults, hostages, battered persons, and repressed memories.","","LAW","20213"
"02616","LAW-201","LAW","001","4.0","4.0","Law and Politics","C","","Y","16:00","19:20","T","11","","Tolson, Franita","LAW2","11","Examination of the rules and realities of American politics, and the role politics plays in American life and culture.","","LAW","20213"
"02619","LAW-493","LAW","001","4.0","4.0","The History of Discrimination at the University","C","","Y","14:00","16:50","W","7","","Erman, Samuel","CPA211","7","Using USC as an example, this research seminar examines the historical relationship between discrimination and higher education.","","LAW","20213"
"02625","LAW-404","LAW","001","4.0","4.0","Law and Psychology: Examining the Criminal Justice Process","C","","Y","10:00","11:50","MW","23","","Simon, Dan","VPD106","23","Examination of the capacity of the criminal justice process to produce accurate verdicts. Application of psychological research on witnesses, detectives, suspects, judges and jurors. Recommended preparation: PSYC-100.","","LAW","20213"
"02634","LAW-490","LAW","001","1.0","4.0","Directed Research","C","","Y","TBA","TBA","","5","","Rodgers, Jeff, Allen","OFFICE","5","Individual research and readings.","","LAW","20213"
"02640","LAW-220","LAW","001","2.0","2.0","The Legal Profession","C","","Y","12:00","13:40","F","127","","Guzman, Andrew;Rasmussen, Robert, K.","LAW3","127","Introduces students to the basic aspects of the legal profession.","","LAW","20213"
"02651","LAW-352","LAW","001","4.0","4.0","Introduction to Law and Economics","C","","Y","10:00","11:50","TH","5","","Maniscalco, Robert","GFS202","5","An exploration of core aspects of the US legal system (property, contracts, torts, criminal law, civil procedure) from the perspective of basic economics theory.","","LAW","20213"
"02652","LAW-498","LAW","001","2.0","4.0","Law Internship","C","","Y","TBA","TBA","","1","","Rodgers, Jeff","OFFICE","1","Intensive experience with a law/social justice related non-profit organization, or public agency.","","LAW","20213"
"02653","LAW-212","LAW","001","4.0","4.0","Immigration Law for a New America","C","","Y","12:00","13:40","MW","11","","Lantz, Jean","LAW114","11","Examines current immigration law in America, the normative debates over immigration policies and the role the government plays in expanding or limiting immigration rights.","","LAW","20213"
"02663","LAW-101","LAW","001","0.0","0.0","Law and the U.S. Constitution in Global History","D","","Y","10:00","10:50","M","32","","Patterson, Kira, B.","CPA158","32","By examining key constitutional moments involving race, rights, and revolutions, students will explore how legal meaning changes over time.","","LAW","20213"
"02665","LAW-210","LAW","001","4.0","4.0","Fundamentals of the U.S. Legal System","C","","Y","14:00","15:40","TH","95","","Scotten, Donald","LAW7","95","Introduces the U.S. legal system and its relationship to basic principles of the rule of law. Examines lawmaking institutions, judicial processes and contemporary legal issues.","","LAW","20213"
"02680","LAW-101","LAW","001","4.0","4.0","Law and the U.S. Constitution in Global History","C","","Y","11:00","11:50","MW","231","","Erman, Samuel","THH201","231","By examining key constitutional moments involving race, rights, and revolutions, students will explore how legal meaning changes over time.","","LAW","20213"
"02681","LAW-101","LAW","001","0.0","0.0","Law and the U.S. Constitution in Global History","D","","Y","10:00","10:50","M","29","","Wilkinson, William","ZHS360","29","By examining key constitutional moments involving race, rights, and revolutions, students will explore how legal meaning changes over time.","","LAW","20213"
"02682","LAW-101","LAW","001","0.0","0.0","Law and the U.S. Constitution in Global History","D","","N","13:00","13:50","W","0","","Erman, Samuel","","0","By examining key constitutional moments involving race, rights, and revolutions, students will explore how legal meaning changes over time.","","LAW","20213"
"02683","LAW-101","LAW","001","0.0","0.0","Law and the U.S. Constitution in Global History","D","","Y","13:00","13:50","M","31","","Ong, Michelle, M.","CPA154","31","By examining key constitutional moments involving race, rights, and revolutions, students will explore how legal meaning changes over time.","","LAW","20213"
"02684","LAW-101","LAW","001","0.0","0.0","Law and the U.S. Constitution in Global History","D","","N","13:00","13:50","M","0","","Erman, Samuel","","0","By examining key constitutional moments involving race, rights, and revolutions, students will explore how legal meaning changes over time.","","LAW","20213"
"02686","LAW-101","LAW","001","0.0","0.0","Law and the U.S. Constitution in Global History","D","","Y","10:00","10:50","W","32","","Wilkinson, William","KAP147","32","By examining key constitutional moments involving race, rights, and revolutions, students will explore how legal meaning changes over time.","","LAW","20213"
"02687","LAW-101","LAW","001","0.0","0.0","Law and the U.S. Constitution in Global History","D","","Y","10:00","10:50","W","29","","Patterson, Kira, B.","LAW101","29","By examining key constitutional moments involving race, rights, and revolutions, students will explore how legal meaning changes over time.","","LAW","20213"
"02688","LAW-101","LAW","001","0.0","0.0","Law and the U.S. Constitution in Global History","D","","Y","13:00","13:50","W","27","","Islam, Nayar, Tahmeen","GFS108","27","By examining key constitutional moments involving race, rights, and revolutions, students will explore how legal meaning changes over time.","","LAW","20213"
"02689","LAW-101","LAW","001","0.0","0.0","Law and the U.S. Constitution in Global History","D","","Y","13:00","13:50","W","27","","Ong, Michelle, M.","CPA101","27","By examining key constitutional moments involving race, rights, and revolutions, students will explore how legal meaning changes over time.","","LAW","20213"
"02864","LAW-101","LAW","001","0.0","0.0","Law and the U.S. Constitution in Global History","D","","Y","13:00","13:50","M","24","","Islam, Nayar, Tahmeen","THHB9","24","By examining key constitutional moments involving race, rights, and revolutions, students will explore how legal meaning changes over time.","","LAW","20213"
"03010","LAW-502","LAW","991","4.0","4.0","Procedure I","C","","Y","10:00 08:00","11:50 09:50","M W","71","","Klerman, Dan","LAW101 LAW101","71","Consideration of the participants in litigation; private and public plaintiffs, defendants, and courts. Information exchange, process, outcomes, and costs of lawsuits.","","LAW","20213"
"03014","LAW-502","LAW","991","4.0","4.0","Procedure I","C","","Y","10:45","12:00","MWF","69","","Rich, Stephen, M.","LAW7","69","Consideration of the participants in litigation; private and public plaintiffs, defendants, and courts. Information exchange, process, outcomes, and costs of lawsuits.","","LAW","20213"
"03019","LAW-502","LAW","991","4.0","4.0","Procedure I","C","","Y","08:00","09:50","MW","69","","Craig, Robin","LAW1","69","Consideration of the participants in litigation; private and public plaintiffs, defendants, and courts. Information exchange, process, outcomes, and costs of lawsuits.","","LAW","20213"
"03021","LAW-503","LAW","991","4.0","4.0","Contracts","C","","Y","14:00","15:10","MTH","71","","Chasalow, Michael","LAW103","71","The interpretation and enforcement of promises and agreements.","","LAW","20213"
"03024","LAW-503","LAW","991","4.0","4.0","Contracts","C","","Y","14:00","15:50","TH","69","","Jimenez, Felipe","LAW101","69","The interpretation and enforcement of promises and agreements.","","LAW","20213"
"03029","LAW-503","LAW","991","4.0","4.0","Contracts","C","","Y","10:00","11:50","TH","69","","Rasmussen, Robert, K.","LAW101","69","The interpretation and enforcement of promises and agreements.","","LAW","20213"
"03070","LAW-509","LAW","991","4.0","4.0","Torts I","C","","Y","10:00","11:50","WF","71","","Armour, Jody, David","LAW103","71","Individual's obligation not to harm others; bases for compensating persons who are harmed, either by holding responsible whoever is at fault or by invoking other principles of liability, including the efficiency of resource allocation and the spreading of losses.","","LAW","20213"
"03074","LAW-509","LAW","991","4.0","4.0","Torts I","C","","Y","09:30","10:40","MTH","69","","Keating, Greg","LAW103","69","Individual's obligation not to harm others; bases for compensating persons who are harmed, either by holding responsible whoever is at fault or by invoking other principles of liability, including the efficiency of resource allocation and the spreading of losses.","","LAW","20213"
"03079","LAW-509","LAW","991","4.0","4.0","Torts I","C","","Y","10:00","11:50","WF","69","","Hovenkamp, Erik, N.","LAW1","69","Individual's obligation not to harm others; bases for compensating persons who are harmed, either by holding responsible whoever is at fault or by invoking other principles of liability, including the efficiency of resource allocation and the spreading of losses.","","LAW","20213"
"03100","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","11:00","11:50","TH","15","","Kouyoumdjian, Natalie;Carroll, Elizabeth","LAW12","15","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20213"
"03101","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","11:00","11:50","TH","14","","Heindel, Caroline, S.;Carroll, Elizabeth","LAW114","14","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20213"
"03102","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","11:00","11:50","TH","14","","Ephraim, Karen;Carroll, Elizabeth","LAW118","14","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20213"
"03103","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","11:00","11:50","TH","13","","Isken, Jonathan;Carroll, Elizabeth","LAW213","13","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20213"
"03104","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","11:00","11:50","TH","15","","Lane, Rikesha;Carroll, Elizabeth","LAW221","15","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20213"
"03105","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","08:00","08:50","TH","13","","Moulton, Michael;Carroll, Elizabeth","LAW2","13","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20213"
"03106","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","08:00","08:50","TH","13","","Lane, Rikesha;Carroll, Elizabeth","LAW12","13","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20213"
"03107","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","08:00","08:50","TH","14","","Kouyoumdjian, Natalie;Carroll, Elizabeth","LAW114","14","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20213"
"03108","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","08:00","08:50","TH","14","","Canter, Nancy;Carroll, Elizabeth","LAW213","14","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20213"
"03109","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","08:00","08:50","TH","15","","Lonergan, Rebecca, S.;Carroll, Elizabeth","LAW221","15","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20213"
"03110","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","16:00","16:50","TH","15","","Carroll, Elizabeth","LAW3","15","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20213"
"03111","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","16:00","16:50","TH","14","","Richardson, Katie;Carroll, Elizabeth","LAW114","14","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20213"
"03112","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","16:00","16:50","TH","11","","Yacoubian, Talin;Carroll, Elizabeth","LAW223","11","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20213"
"03113","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","16:00","16:50","TH","15","","Lee, John;Carroll, Elizabeth","LAW213","15","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20213"
"03114","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","16:00","16:50","TH","14","","Zhong, Elaine;Carroll, Elizabeth","LAW221","14","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20213"
"03116","LAW-515","LAW","991","0.0","0.0","Legal Research, Writing, and Advocacy I","D","","Y","14:00","14:50","W","15","","Davis, Judy;Raphael, Brian, M.;Carroll, Elizabeth","LAW213","15","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20213"
"03117","LAW-515","LAW","991","0.0","0.0","Legal Research, Writing, and Advocacy I","D","","Y","14:00","14:50","W","14","","Skinner, Karen;Raphael, Brian, M.;Carroll, Elizabeth","LAW221","14","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20213"
"03118","LAW-515","LAW","991","0.0","0.0","Legal Research, Writing, and Advocacy I","D","","Y","14:00","14:50","W","14","","Raphael, Brian, M.;Carroll, Elizabeth","LAW223","14","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20213"
"03119","LAW-515","LAW","991","0.0","0.0","Legal Research, Writing, and Advocacy I","D","","Y","10:00","10:50","H","13","","Skinner, Karen;Raphael, Brian, M.;Carroll, Elizabeth","LAW213","13","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20213"
"03120","LAW-515","LAW","991","0.0","0.0","Legal Research, Writing, and Advocacy I","D","","Y","10:00","10:50","H","15","","Raphael, Brian, M.;Carroll, Elizabeth","LAW223","15","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20213"
"03121","LAW-515","LAW","991","0.0","0.0","Legal Research, Writing, and Advocacy I","D","","Y","09:00","09:50","W","13","","Jaque, Diana, C;Raphael, Brian, M.;Carroll, Elizabeth","LAW213","13","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20213"
"03122","LAW-515","LAW","991","0.0","0.0","Legal Research, Writing, and Advocacy I","D","","Y","09:00","09:50","W","13","","Moorman, Paul, J.;Raphael, Brian, M.;Carroll, Elizabeth","LAW223","13","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20213"
"03123","LAW-515","LAW","991","0.0","0.0","Legal Research, Writing, and Advocacy I","D","","Y","09:00","09:50","W","14","","Guyer, Cindy;Raphael, Brian, M.;Carroll, Elizabeth","LAW221","14","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20213"
"03124","LAW-515","LAW","991","0.0","0.0","Legal Research, Writing, and Advocacy I","D","","Y","09:00","09:50","F","14","","Jaque, Diana, C;Raphael, Brian, M.","LAW213","14","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20213"
"03125","LAW-515","LAW","991","0.0","0.0","Legal Research, Writing, and Advocacy I","D","","Y","09:00","09:50","F","15","","Moorman, Paul, J.;Raphael, Brian, M.;Carroll, Elizabeth","LAW223","15","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20213"
"03126","LAW-515","LAW","991","0.0","0.0","Legal Research, Writing, and Advocacy I","D","","Y","09:00","09:50","T","15","","Raphael, Brian, M.;Carroll, Elizabeth","LAW213","15","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20213"
"03127","LAW-515","LAW","991","0.0","0.0","Legal Research, Writing, and Advocacy I","D","","Y","09:00","09:50","T","14","","Skinner, Karen;Raphael, Brian, M.;Carroll, Elizabeth","LAW223","14","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20213"
"03128","LAW-515","LAW","991","0.0","0.0","Legal Research, Writing, and Advocacy I","D","","Y","09:00","09:50","T","11","","Davis, Judy;Raphael, Brian, M.;Carroll, Elizabeth","LAW221","11","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20213"
"03129","LAW-515","LAW","991","0.0","0.0","Legal Research, Writing, and Advocacy I","D","","Y","14:00","14:50","T","15","","Moorman, Paul, J.;Raphael, Brian, M.;Carroll, Elizabeth","LAW213","15","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20213"
"03130","LAW-515","LAW","991","0.0","0.0","Legal Research, Writing, and Advocacy I","D","","Y","14:00","14:50","T","14","","Guyer, Cindy;Raphael, Brian, M.","LAW221","14","Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20213"
"03170","LAW-530","LAW","991","1.0","1.0","Fundamental Business Principles","C","","Y","16:00","18:00","M","67","","Chasalow, Michael","LAW1","67","Exposes students to everyday business and finance vocabulary, concepts and modes of analysis. Strongly recommended for students without significant prior business experience. Graded CR/D/F.","","LAW","20213"
"03171","LAW-535A","LAW","991","0.5","0.5","Race and the Law","C","","Y","TBA","TBA","","16","","Tolson, Franita","OFFICE","16","Examines the role of law and lawyers in the creation of race and racism as ideologies, structures and practices, and the role of race and racism in shaping legal institutions, processes and outcomes.","","LAW","20213"
"03172","LAW-532","LAW","941","3.0","3.0","Constitutional Law: Rights","C","","Y","10:30","11:45","TH","57","","Tolson, Franita","LAW7","57","Examines constitutional rights particularly ones protected under the Equal Protection/Due Process Clauses and related questions of judicial role and theories of interpretation.","","LAW","20213"
