"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","LINK","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","SECTION_NAME","DEPARTMENT","origin"
"04507","LAW-559","LAW","351","2.0","2.0","Human Resource Compliance","C","","N","TBA","TBA","","0","A","Holmes, Aariel","ONLINE",NA,"Provides an overview of human resource related law, and various legal issues involved in the employment relationship.","","LAW","20252"
"04508","LAW-567","LAW","351","2.0","2.0","Introduction to Litigation in U.S. Courts","C","","N","TBA","TBA","","0","A","Cadambi, Bahaar;Morris, Jason","ONLINE",NA,"Provides an overview of the United States legal system for those unfamiliar with common law courts, including the mechanics of the U.S. Court system in both criminal and civil courts, as well as more detailed analysis of torts and intellectual property disputes.","","LAW","20252"
"04509","LAW-598","LAW","351","2.0","2.0","Regulatory Compliance","C","","N","TBA","TBA","","0","A","Tondravi, Nazanin","ONLINE",NA,"Provides an overview of regulatory compliance law and the ways that various organizations ensure compliance with governing laws and regulations.","","LAW","20252"
"04510","LAW-603","LAW","351","4.0","4.0","Business Organizations","C","","N","TBA","TBA","","0","A","Pao, Roger","ONLINE",NA,"Organization of economic activity especially the modern corporation as institutions of social power. The roles of managers, owners, and regulatory agencies in shaping processes ofdecision making.","","LAW","20252"
"04511","LAW-603","LAW","351","4.0","4.0","Business Organizations","C","","N","TBA","TBA","","0","A","Sterling, Ken","ONLINE",NA,"Organization of economic activity especially the modern corporation as institutions of social power. The roles of managers, owners, and regulatory agencies in shaping processes ofdecision making.","","LAW","20252"
"04512","LAW-609","LAW","351","2.0","2.0","Contemporary Issues in Human Resource Compliance","C","","N","TBA","TBA","","0","A","Awrey, Jennifer","ONLINE",NA,"Explores regulations and compliance issues as well as related problem-solving techniques in the workplace.","","LAW","20252"
"04513","LAW-609","LAW","351","2.0","2.0","Contemporary Issues in Human Resource Compliance","C","","N","TBA","TBA","","0","A","Sani, Sam","ONLINE",NA,"Explores regulations and compliance issues as well as related problem-solving techniques in the workplace.","","LAW","20252"
"04514","LAW-640","LAW","351","2.0","2.0","Financial Institution Regulation","C","","N","TBA","TBA","","0","A","Buchman, John;Penton, Janis","ONLINE",NA,"Introduces foundational concepts on general financial institution compliance, including compliance methods and regulatory rules affecting banks, securities firms, funds, and financial services.","","LAW","20252"
"04515","LAW-658","LAW","351","3.0","3.0","Mergers and Acquisitions","C","","N","TBA","TBA","","0","A","Robertson, Robert","ONLINE",NA,"Problems of integrating the corporate, securities, tax, business, antitrust, accounting and contractual aspects of corporate mergers and aquisitions.","","LAW","20252"
"04516","LAW-664","LAW","351","2.0","2.0","Health Privacy Law","C","","N","TBA","TBA","","0","A","Taylor, Susan","ONLINE",NA,"Emphasizes the Health Insurance Portability and Accountability Act (HIPAA) and other important federal and state privacy laws, and their enforcement.","","LAW","20252"
"04517","LAW-664","LAW","351","2.0","2.0","Health Privacy Law","C","","N","TBA","TBA","","0","A","Coleman, Sabrina","ONLINE",NA,"Emphasizes the Health Insurance Portability and Accountability Act (HIPAA) and other important federal and state privacy laws, and their enforcement.","","LAW","20252"
"04518","LAW-692","LAW","351","2.0","2.0","Information Management and Risk","C","","N","TBA","TBA","","0","A","Sadun, Benjamin, M.","ONLINE",NA,"Teaches best practices for overseeing the development, implementation, maintenance and adherence to current privacy laws and regulations.","","LAW","20252"
"04519","LAW-692","LAW","351","2.0","2.0","Information Management and Risk","C","","N","TBA","TBA","","0","A","","ONLINE",NA,"Teaches best practices for overseeing the development, implementation, maintenance and adherence to current privacy laws and regulations.","","LAW","20252"
"04520","LAW-710","LAW","351","2.0","2.0","Contract Drafting and Analysis","C","","N","TBA","TBA","","0","A","Sullivan, Shawn","ONLINE",NA,"Students present to the class their assessment of assigned contracts, then draft their own contracts, interpret a complex contract, followed by team-based rewrites.","","LAW","20252"
"04521","LAW-710","LAW","351","2.0","2.0","Contract Drafting and Analysis","C","","N","TBA","TBA","","0","A","Miller, RC","ONLINE",NA,"Students present to the class their assessment of assigned contracts, then draft their own contracts, interpret a complex contract, followed by team-based rewrites.","","LAW","20252"
"04522","LAW-715","LAW","351","2.0","2.0","ADR Law and Policy: Mediation and Arbitration","C","","N","TBA","TBA","","0","A","Ross, Wendi","ONLINE",NA,"Exploration of the origin, development, and practice of mediation, arbitration and other forms of ADR, emphasizing the policies underlying these increasingly significant and evolving areas.","","LAW","20252"
"04523","LAW-718","LAW","351","2.0","2.0","Sports Law in Practice","C","","N","TBA","TBA","","0","A","Shokes, Loren","ONLINE",NA,"Sports law is a blend of contract, labor, antitrust, agency, tax, intellectual property, tort, civil rights and constitutional law. Open only to Law Students.","","LAW","20252"
"04524","LAW-816","LAW","351","2.0","2.0","Dealmaking in the Entertainment Industry","C","","N","TBA","TBA","","0","A","Conley ulich, Pamela","ONLINE",NA,"Examines the major components of deals in the entertainment industry, and provides students the opportunity to learn real-world negotiating skills in the process.","","LAW","20252"
"04525","LAW-505","LAW","351","2.0","2.0","Legal Profession","C","","N","TBA","TBA","","0","A","Ambrose, Rebecca, L.","ONLINE",NA,"Functions of the lawyer in modern society; history and organization of the legal profession; the adversary system; equal access to justice; other problems of ethics and professional responsibility.","","LAW","20252"
"04526","LAW-510","LAW","351","1.0","1.0","Legal Research","C","","N","TBA","TBA","","0","A","Metheny, Ryan","ONLINE",NA,"Examination of the basic sources of law for federal and California jurisdictions, utilizing a vast array of sources from books to computer-assisted research and analyzing research methodology and techniques. Graded CR/D/F.","","LAW","20252"
"04527","LAW-520","LAW","351","2.0","2.0","Introduction to U.S. Legal System","C","","N","TBA","TBA","","0","A","Cadambi, Anitha","ONLINE",NA,"The basic structure of government in the U.S., including the constitutionally mandated division of power in the federal government and the federal system of power sharing between state and federal systems.  A comparative perspective on selected substantive and procedural matters, such as common law reasoning, jury trials, adversary process, and various aspects of civil procedure.  Open to incoming LL.M. students only.","","LAW","20252"
"04528","LAW-527","LAW","351","2.0","2.0","Intellectual Property: Copyright","C","","N","TBA","TBA","","0","A","Pa Moye, Monica","ONLINE",NA,"Provides an introduction to copyright law, the application of copyright laws in litigation, and the management of copyrighted works.","","LAW","20252"
"04529","LAW-527","LAW","351","2.0","2.0","Intellectual Property: Copyright","C","","N","TBA","TBA","","0","A","Corley, Kanika","ONLINE",NA,"Provides an introduction to copyright law, the application of copyright laws in litigation, and the management of copyrighted works.","","LAW","20252"
"04530","LAW-559","LAW","351","2.0","2.0","Human Resource Compliance","C","","N","TBA","TBA","","0","A","Latortue, Cherise","ONLINE",NA,"Provides an overview of human resource related law, and various legal issues involved in the employment relationship.","","LAW","20252"
"04531","LAW-559","LAW","351","2.0","2.0","Human Resource Compliance","C","","N","TBA","TBA","","0","A","Holmes, Aariel","ONLINE",NA,"Provides an overview of human resource related law, and various legal issues involved in the employment relationship.","","LAW","20252"
"04532","LAW-567","LAW","351","2.0","2.0","Introduction to Litigation in U.S. Courts","C","","N","TBA","TBA","","0","A","Cadambi, Bahaar;Morris, Jason","ONLINE",NA,"Provides an overview of the United States legal system for those unfamiliar with common law courts, including the mechanics of the U.S. Court system in both criminal and civil courts, as well as more detailed analysis of torts and intellectual property disputes.","","LAW","20252"
"04533","LAW-598","LAW","351","2.0","2.0","Regulatory Compliance","C","","N","TBA","TBA","","0","A","Tondravi, Nazanin","ONLINE",NA,"Provides an overview of regulatory compliance law and the ways that various organizations ensure compliance with governing laws and regulations.","","LAW","20252"
"04534","LAW-603","LAW","351","4.0","4.0","Business Organizations","C","","N","TBA","TBA","","0","A","Pao, Roger","ONLINE",NA,"Organization of economic activity especially the modern corporation as institutions of social power. The roles of managers, owners, and regulatory agencies in shaping processes ofdecision making.","","LAW","20252"
"04535","LAW-603","LAW","351","4.0","4.0","Business Organizations","C","","N","TBA","TBA","","0","A","Sterling, Ken","ONLINE",NA,"Organization of economic activity especially the modern corporation as institutions of social power. The roles of managers, owners, and regulatory agencies in shaping processes ofdecision making.","","LAW","20252"
"04536","LAW-609","LAW","351","2.0","2.0","Contemporary Issues in Human Resource Compliance","C","","N","TBA","TBA","","0","A","Awrey, Jennifer","ONLINE",NA,"Explores regulations and compliance issues as well as related problem-solving techniques in the workplace.","","LAW","20252"
"04537","LAW-609","LAW","351","2.0","2.0","Contemporary Issues in Human Resource Compliance","C","","N","TBA","TBA","","0","A","Sani, Sam","ONLINE",NA,"Explores regulations and compliance issues as well as related problem-solving techniques in the workplace.","","LAW","20252"
"04538","LAW-640","LAW","351","2.0","2.0","Financial Institution Regulation","C","","N","TBA","TBA","","0","A","Buchman, John;Penton, Janis","ONLINE",NA,"Introduces foundational concepts on general financial institution compliance, including compliance methods and regulatory rules affecting banks, securities firms, funds, and financial services.","","LAW","20252"
"04539","LAW-658","LAW","351","3.0","3.0","Mergers and Acquisitions","C","","N","TBA","TBA","","0","A","Robertson, Robert","ONLINE",NA,"Problems of integrating the corporate, securities, tax, business, antitrust, accounting and contractual aspects of corporate mergers and aquisitions.","","LAW","20252"
"04540","LAW-664","LAW","351","2.0","2.0","Health Privacy Law","C","","N","TBA","TBA","","0","A","Taylor, Susan","ONLINE",NA,"Emphasizes the Health Insurance Portability and Accountability Act (HIPAA) and other important federal and state privacy laws, and their enforcement.","","LAW","20252"
"04541","LAW-664","LAW","351","2.0","2.0","Health Privacy Law","C","","N","TBA","TBA","","0","A","Coleman, Sabrina","ONLINE",NA,"Emphasizes the Health Insurance Portability and Accountability Act (HIPAA) and other important federal and state privacy laws, and their enforcement.","","LAW","20252"
"04542","LAW-692","LAW","351","2.0","2.0","Information Management and Risk","C","","N","TBA","TBA","","0","A","Sadun, Benjamin, M.","ONLINE",NA,"Teaches best practices for overseeing the development, implementation, maintenance and adherence to current privacy laws and regulations.","","LAW","20252"
"04543","LAW-692","LAW","351","2.0","2.0","Information Management and Risk","C","","N","TBA","TBA","","0","A","","ONLINE",NA,"Teaches best practices for overseeing the development, implementation, maintenance and adherence to current privacy laws and regulations.","","LAW","20252"
"04544","LAW-710","LAW","351","2.0","2.0","Contract Drafting and Analysis","C","","N","TBA","TBA","","0","A","Sullivan, Shawn","ONLINE",NA,"Students present to the class their assessment of assigned contracts, then draft their own contracts, interpret a complex contract, followed by team-based rewrites.","","LAW","20252"
"04545","LAW-710","LAW","351","2.0","2.0","Contract Drafting and Analysis","C","","N","TBA","TBA","","0","A","Miller, RC","ONLINE",NA,"Students present to the class their assessment of assigned contracts, then draft their own contracts, interpret a complex contract, followed by team-based rewrites.","","LAW","20252"
"04546","LAW-715","LAW","351","2.0","2.0","ADR Law and Policy: Mediation and Arbitration","C","","N","TBA","TBA","","0","A","Ross, Wendi","ONLINE",NA,"Exploration of the origin, development, and practice of mediation, arbitration and other forms of ADR, emphasizing the policies underlying these increasingly significant and evolving areas.","","LAW","20252"
"04547","LAW-718","LAW","351","2.0","2.0","Sports Law in Practice","C","","N","TBA","TBA","","0","A","Shokes, Loren","ONLINE",NA,"Sports law is a blend of contract, labor, antitrust, agency, tax, intellectual property, tort, civil rights and constitutional law. Open only to Law Students.","","LAW","20252"
"04548","LAW-816","LAW","351","2.0","2.0","Dealmaking in the Entertainment Industry","C","","N","TBA","TBA","","0","A","Conley ulich, Pamela","ONLINE",NA,"Examines the major components of deals in the entertainment industry, and provides students the opportunity to learn real-world negotiating skills in the process.","","LAW","20252"
"07975","PHYS-750O","LASN","059","3.0","3.0","Off Campus Studies","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Coursework taken on campus at Caltech as part of the Caltech-USC cross-registration program.  Graded CR/NC.","","PHYS","20252"
"10122","ALI-242","LASH","052","2.0","2.0","High Intermediate Pronunciation","C","","N","09:00","11:50","MTWH","0","","","",NA,"Required for international students whose pronunciation skills are assessed at the high intermediate level by the International Student English Examination (ISE) or previous ALI course. Graded CR/NC.","","ALI","20252"
"10125","ALI-244","LAS","050","2.0","2.0","Academic and Professional Speaking Skills III","C","","N","13:00","14:50","MTWH","0","","","",NA,"Required for international students whose oral skills are assessed to be at the high intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20252"
"10132","ALI-245","LAS","052","2.0","2.0","Academic and Professional Writing III","C","","N","09:00","11:50","MTWH","0","","","",NA,"Required for international students whose writing skills are assessed to be at the high intermediate level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20252"
"10135","ALI-252","LASH","052","2.0","2.0","Advanced Pronunciation","C","","N","10:00","12:50","MTWH","0","","","",NA,"Required for international students whose pronunciation skills are assessed at the advanced level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20252"
"10137","ALI-252","LASH","050","2.0","2.0","Advanced Pronunciation","C","","N","10:00","11:50","MTWH","0","","","",NA,"Required for international students whose pronunciation skills are assessed at the advanced level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20252"
"10138","ALI-252","LASH","051","2.0","2.0","Advanced Pronunciation","C","","N","12:00","13:50","MTWH","0","","","",NA,"Required for international students whose pronunciation skills are assessed at the advanced level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20252"
"10144","ALI-255","LAS","050","2.0","2.0","Academic and Professional Writing Skills IV","C","","N","10:00","11:50","MTWH","0","","","",NA,"Required for international students whose writing skills are assessed to be at the advanced level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20252"
"10170","ALI-275","LASH","050","2.0","2.0","Writing for Publication and Dissertations","C","","N","12:00","15:50","MW","0","","","",NA,"Elective course for international graduate students focusing on conventions of advanced academic writing and problems in syntax, vocabulary, and register for writing and/or publishing dissertations. Graded CR/NC.","","ALI","20252"
"10171","ALI-275","LASH","050","2.0","2.0","Writing for Publication and Dissertations","C","","N","15:00","18:50","MW","0","","","",NA,"Elective course for international graduate students focusing on conventions of advanced academic writing and problems in syntax, vocabulary, and register for writing and/or publishing dissertations. Graded CR/NC.","","ALI","20252"
"10172","ALI-275","LASH","050","2.0","2.0","Writing for Publication and Dissertations","C","","N","12:00","15:50","TH","0","","","",NA,"Elective course for international graduate students focusing on conventions of advanced academic writing and problems in syntax, vocabulary, and register for writing and/or publishing dissertations. Graded CR/NC.","","ALI","20252"
"10173","ALI-275","LASH","050","2.0","2.0","Writing for Publication and Dissertations","C","","N","15:00","18:50","TH","0","","","",NA,"Elective course for international graduate students focusing on conventions of advanced academic writing and problems in syntax, vocabulary, and register for writing and/or publishing dissertations. Graded CR/NC.","","ALI","20252"
"10174","ALI-276","LAS","050","2.0","2.0","Workshop for International Teaching Assistants","C","","N","10:00","11:50","MTWH","0","","","",NA,"Language assistance and individualized instruction to help International Teaching Assistants develop the skills and language proficiency necessary to perform their classroom duties.  Graded CR/NC.","","ALI","20252"
"10175","ALI-276","LAS","050","2.0","2.0","Workshop for International Teaching Assistants","C","","N","10:00","11:50","MTWH","0","","","",NA,"Language assistance and individualized instruction to help International Teaching Assistants develop the skills and language proficiency necessary to perform their classroom duties.  Graded CR/NC.","","ALI","20252"
"10252","ACAD-309","ACAD","050","4.0","4.0","Dreams and Madness: The Art of Japan's Golden Age of Animation","C","","Y","10:00","14:45","TH","2","","","",NA,"An in-depth look at the art, politics, and cultural impact of several Japanese filmmakers including Isao Takahata, Hayao Miyazaki, Satoshi Kon, Mamoru Hosoda and Makoto Shinkai.","","ACAD","20252"
"10276","ACAD-419","ACAD","059","1.0","2.0","Professional Internship","C","","N","TBA","TBA","","0","","Dent, Patrick, H","OFFICE",NA,"An experiential/academic opportunity in an arts, technology and business related facility. Written analysis, evaluation, and working internship.","","ACAD","20252"
"10310","AMST-101","LASS","076","4.0","4.0","Race and Class in Los Angeles","CD","","Y","09:00","11:50","TWH","29","A","Nieva, Chrisshonna, Grant","ONLINE",NA,"Analysis of race and the economic, political, gender, and social dimensions of contemporary Los Angeles including topics such as residential segregation, economic inequality, and city politics.","","AMST","20252"
"10320","AMST-135","LAS","070","4.0","4.0","Peoples and Cultures of the Americas","CD","","Y","12:30","15:20","TWH","29","","Chavez, Alicia, L.","ONLINE",NA,"An introduction to cultures and people in the Americas; the social, historical, economic and cultural formations that together make up the Latino/a American imaginary.","","AMST","20252"
"10347","AMST-200","LAS","070","4.0","4.0","Introduction to American Studies and Ethnicity","CD","","Y","09:00","11:50","TWH","24","","Chavez, Alicia, L.","ONLINE",NA,"Introduction to American studies and ethnic studies. Provides an overview of major theories, concepts, and issues.","","AMST","20252"
"10360","AMST-205","LAS","070","4.0","4.0","Introduction to American Popular Culture","CD","","Y","09:00","11:50","MWF","29","","Mitchell, Joshua","ONLINE",NA,"Examines the relation between U.S. national culture, race, and popular culture.","","AMST","20252"
"10361","AMST-205","LAS","070","4.0","4.0","Introduction to American Popular Culture","CD","","N","09:00","11:50","MWF","0","","","ONLINE",NA,"Examines the relation between U.S. national culture, race, and popular culture.","","AMST","20252"
"10363","AMST-206","LAS","076","4.0","4.0","The Politics and Culture of the 1960s","CD","","Y","12:30","15:20","TWH","4","A","Nieva, Chrisshonna, Grant","ONLINE",NA,"Examines political and cultural change in the United States during the decade of the 1960s.","","AMST","20252"
"10390","AMST-274","LAS","070","4.0","4.0","Exploring Ethnicity through Film","CD","","Y","09:00","11:50","MWF","8","A","Finley, Chris","ONLINE",NA,"Examination of the constructions of American ethnicity/race in film.","","AMST","20252"
"10399","AMST-285","LASS","076","4.0","4.0","African American Popular Culture","CD","","Y","13:00","15:50","TWH","10","A","Jacobs, Lanita","ONLINE",NA,"Examines history of popular cultural forms such as literature, music, dance, theater, and visual arts produced by and about African Americans.","","AMST","20252"
"10400","AMST-285","LASS","076","4.0","4.0","African American Popular Culture","CD","","Y","09:00","11:50","TWH","3","A","Jacobs, Lanita","ONLINE",NA,"Examines history of popular cultural forms such as literature, music, dance, theater, and visual arts produced by and about African Americans.","","AMST","20252"
"10408","AMST-301","LAS","076","4.0","4.0","America, the Frontier, and the New West","CD","","Y","10:00","12:50","MTW","22","A","Finley, Chris","ONLINE",NA,"Introduction to an interdisciplinary study of American political, cultural and social life with a particular emphasis on the Western United States as a region. Recommended preparation: HIST 200, ENGL 263","","AMST","20252"
"10550","SGY-501A","MED","059","3.0","3.0","Perfusion Technology and Techniques","C","","Y","13:00","14:30","TH","7","","","BMT204B",NA,"An introduction into the heart-lung machine technology and techniques utilized in cardiovascular perfusion.","","SGY","20252"
"10551","SGY-510A","MED","059","4.0","4.0","Cardiovascular Applications","C","","Y","13:00","15:00","MW","7","","","BMT204B",NA,"An overview of the relevant anatomy, physiology and pathophysiology of the cardiac, vascular and other systems related to cardiovascular surgery, as well as pharmacology relevant to the cardiac patient.","","SGY","20252"
"10552","SGY-521","MED","059","4.0","4.0","Simulation of Clinical Perfusion: Fundamental Skills","C","","Y","08:00","12:00","MW","7","","","TBD",NA,"An introduction into the practical applications of cardiopulmonary bypass utilizing simulation equipment and simulated cardiac surgery procedures.","","SGY","20252"
"10628","ANTH-338","LAS","070","4.0","4.0","Food in Culture and Society","C","","Y","09:00","11:50","MTW","2","A","Ruiz, Xochitl","ONLINE",NA,"An introduction to the field of food studies, as a historical and cross-disciplinary study of the place of food in culture and society.","","ANTH","20252"
"11204","ARCH-105A","ARCH","051","2.0","2.0","Fundamentals of Design Communication","CL","","Y","12:00","16:50","TH","0","","","OFFICE",NA,"Visual communication techniques applicable to the design of the built environment; drawing, photography, modeling.","","ARCH","20252"
"11205","ARCH-102A","ARCH","051","4.0","4.0","Architectural Design I","CL","","Y","12:00","17:50","MWF","0","","","OFFICE",NA,"Introduction to principles and processes; sequence of exercises emphasizing development of basic skills, ideas, and techniques used in the design of simplified architectural projects.","","ARCH","20252"
"11258","ARCH-524","ARCH","059","1.0","1.0","Professional Practicum","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Comparative studies of professional practice between U.S. firms and firms in other countries. Open to international upper-division undergraduate and graduate architecture students only. Graded CR/NC.","","ARCH","20252"
"11266","ARCH-549","ARCH","258","3.0","3.0","Fundamentals of Heritage Conservation","C","","Y","09:00","16:00","MTWHF","0","","Olnick, Cindy","HAR102",NA,"Concepts and strategies for conservation of significant elements of the built environment: buildings, sites and communities as revealed by readings, site visits, and case studies.","","ARCH","20252"
"11283","ARCH-705","ARCH","255","6.0","6.0","Advanced Graduate Architecture Design- Topics","CL","","Y","09:00 13:00","11:50 14:50","MTWHF MTWHF","0","","Sulzer, Julia","OFFICE OFFICE",NA,"Advanced topical investigations emphasizing diverse areas of specialization. Projects will be faculty-led research investigations that concentrate on diverse areas of vital concern. Prerequisite: ARCH 605bL or ARCH 702L. Open only to Architecture majors.","","ARCH","20252"
"11988","AHIS-400","LASH","054","2.0","2.0","Undergraduate Apprenticeship","C","","Y","TBA","TBA","","0","","Burton, Samantha","OFFICE",NA,"Independent work in art museums, galleries or art history related institutes supervised by on-site professionals and USC faculty. Not available for credit for AHIS majors. CR/NC","","AHIS","20252"
"12041","AHIS-490","LAS","054","1.0","8.0","Directed Research","C","","Y","TBA","TBA","","0","","Burton, Samantha","OFFICE",NA,"Individual research and readings. Not available for graduate credit.","","AHIS","20252"
"12047","AHIS-495B","LASH","054","2.0","2.0","Undergraduate Honors Thesis","C","","Y","TBA","TBA","","0","","Burton, Samantha","OFFICE",NA,"Research and writing of original thesis under guidance of faculty member. Prereq: Consent of instructor.","","AHIS","20252"
"12100","AHIS-590","LASH","054","1.0","12.0","Directed Research","C","","Y","TBA","TBA","","0","","Flint, Kate","OFFICE",NA,"Research leading to graduate degree. Maximum units which may be applied to degree determined by department.  Graded CR/NC.","","AHIS","20252"
"12101","AHIS-590","LASH","054","1.0","12.0","Directed Research","C","","Y","TBA","TBA","","0","","Flint, Kate","OFFICE",NA,"Research leading to graduate degree. Maximum units which may be applied to degree determined by department.  Graded CR/NC.","","AHIS","20252"
"12180","AHIS-790","LASH","054","1.0","12.0","Research","C","","Y","TBA","TBA","","0","","Flint, Kate","OFFICE",NA,"Research leading to the Doctorate. Maximum units which may be applied to the degree to be determined by the department.","","AHIS","20252"
"12194","AHIS-794Z","LASH","054","0.0","0.0","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","Flint, Kate","OFFICE",NA,"Credit on acceptance of Dissertation. Graded CR/NC.","","AHIS","20252"
"12254","VISS-599","LAS","690","4.0","4.0","Special Topics","C","","Y","09:30","12:30","MWF","7","A","Schwartz, Vanessa, Ruth","ONLINE",NA,"Special Topics in Visual Studies.","Images Out of Time: Berlin's Museum Island","VISS","20252"
"12970","QBIO-590","LAS","059","1.0","9.0","Directed Research","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Research leading to a graduate degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","","QBIO","20252"
