"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","LINK","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","SECTION_NAME","DEPARTMENT","origin"
"02640","LAW-220","LAW","001","2.0","2.0","The Legal Profession","C","","Y","12:00","13:40","F","157","","Rasmussen, Robert, K.","LAW3",NA,"Introduces students to the basic aspects of the legal profession.","","LAW","20253"
"02650","LAW-250","LAW","001","4.0","4.0","Children and the Law","C","","Y","10:00","11:50","MW","44","","Graves Meyerhoff, Beth","GFS207",NA,"Examines topics such as children's suggestibility, decision-making, and risk and resiliency all as they apply to legal settings.","","LAW","20253"
"02651","LAW-352","LAW","001","4.0","4.0","Introduction to Law and Economics","C","","Y","09:00","10:50","TH","39","","Maniscalco, Robert","DMC101",NA,"An exploration of core aspects of the US legal system (property, contracts, torts, criminal law, civil procedure) from the perspective of basic economics theory.","","LAW","20253"
"02652","LAW-498","LAW","001","2.0","4.0","Law Internship","C","","N","TBA","TBA","","0","","","",NA,"Intensive experience with a law-related non-profit organization, or public agency.","","LAW","20253"
"02653","LAW-212","LAW","001","4.0","4.0","Immigration Law for a New America","C","","Y","12:00","13:40","MW","20","","Reisz, Jean","VPD107",NA,"Examines current immigration law in America, the normative debates over immigration policies and the role the government plays in expanding or limiting immigration rights.","","LAW","20253"
"02654","LAW-305","LAW","001","4.0","4.0","International Influence: Law and Power","C","","Y","12:00","13:50","MW","14","","Zaverukha, Iryna","SOSB48",NA,"Examination of the philosophic and political concepts that underpin international influence, while learning how this structure impacts the modern incentives and interests of international actors.","","LAW","20253"
"02655","LAW-498","LAW","001","1.0","4.0","Law Internship","C","","Y","TBA","TBA","","18","","Rodgers, Jeff","OFFICE",NA,"Intensive experience with a law-related non-profit organization, or public agency.","","LAW","20253"
"02656","LAW-207","LAW","001","4.0","4.0","Personal Data in the 21st Century","C","","Y","17:00","20:20","H","42","","Tran, Hinh","SOSB44",NA,"Examine how governments and corporations confront information privacy conflicts. Analyze various perspectives on information privacy laws and their place in society.","","LAW","20253"
"02658","LAW-401","LAW","001","4.0","4.0","Cybersecurity and Cybercrime","C","","Y","10:00","11:50","TH","14","","Kim, Ji won","THH118",NA,"Studies the rise of cybercrimes and cybersecurity measures in recent years and their impact on society. Topics include cyberattacks, digital forensics, information privacy and others.","","LAW","20253"
"02659","LAW-497","LAW","001","2.0","2.0","Legal Studies Capstone Project","C","","Y","14:00","15:50","H","13","","Campbell, Dave","LAW204",NA,"A cumulative experience demonstrating a student's depth of knowledge in applying research and writing skills on examining the legal system.","","LAW","20253"
"02660","LAW-497","LAW","001","2.0","2.0","Legal Studies Capstone Project","C","","N","16:00","17:50","H","0","","Figueroa, David","",NA,"A cumulative experience demonstrating a student's depth of knowledge in applying research and writing skills on examining the legal system.","","LAW","20253"
"02661","LAW-498","LAW","170","1.0","4.0","Law Internship","C","","Y","TBA","TBA","","1","","Rodgers, Jeff","OFFICE",NA,"Intensive experience with a law-related non-profit organization, or public agency.","","LAW","20253"
"02663","LAW-150","LAW","001","4.0","4.0","Stereotypes, Prejudice and the Rule of Law","C","","Y","10:00","11:50","MW","21","","Armour, Jody, David","WPHB36",NA,"Examines how stereotypes and prejudice undermine equal justice under the law but also how creative word work and art can promote racial justice.","","LAW","20253"
"02665","LAW-210","LAW","001","4.0","4.0","Fundamentals of the U.S. Legal System","C","","Y","14:00","15:40","TH","158","","Scotten, Donald","LAW3",NA,"Introduces the U.S. legal system and its relationship to basic principles of the rule of law. Examines lawmaking institutions, judicial processes and contemporary legal issues.","","LAW","20253"
"02666","LAW-498","LAW","204","1.0","4.0","Law Internship","C","","Y","TBA","TBA","","1","","Rodgers, Jeff","OFFICE",NA,"Intensive experience with a law-related non-profit organization, or public agency.","","LAW","20253"
"02689","LAW-311","LAW","001","4.0","4.0","Fundamentals of Entertainment Law","C","","Y","17:00","18:50","MW","28","","Mckinney, Kimberlina","THH210",NA,"Examines key legal principles governing the entertainment industry by exploring legal challenges faced by professionals in music, film, sports, gaming and other areas of entertainment.","","LAW","20253"
"02690","LAW-498","LAW","281","1.0","4.0","Law Internship","C","","Y","TBA","TBA","","5","","Rodgers, Jeff","OFFICE",NA,"Intensive experience with a law-related non-profit organization, or public agency.","","LAW","20253"
"02692","LAW-498","LAW","307","1.0","4.0","Law Internship","C","","Y","TBA","TBA","","3","","Rodgers, Jeff","OFFICE",NA,"Intensive experience with a law-related non-profit organization, or public agency.","","LAW","20253"
"03010","LAW-502","LAW","991","4.0","4.0","Procedure I","C","","Y","10:00","11:50","MW","76","","Zimmerman, Adam","LAW3",NA,"Consideration of the participants in litigation; private and public plaintiffs, defendants, and courts. Information exchange, process, outcomes, and costs of lawsuits.","","LAW","20253"
"03014","LAW-502","LAW","991","4.0","4.0","Procedure I","C","","Y","10:00","11:50","WF","78","","Klerman, Dan","LAW1",NA,"Consideration of the participants in litigation; private and public plaintiffs, defendants, and courts. Information exchange, process, outcomes, and costs of lawsuits.","","LAW","20253"
"03019","LAW-502","LAW","991","4.0","4.0","Procedure I","C","","Y","14:00","15:50","TH","75","","Clarke, Jessica","LAW1",NA,"Consideration of the participants in litigation; private and public plaintiffs, defendants, and courts. Information exchange, process, outcomes, and costs of lawsuits.","","LAW","20253"
"03020","LAW-503","LAW","991","4.0","4.0","Contracts","C","","Y","14:00","15:50","TH","76","","Rasmussen, Robert, K.","LAW101",NA,"The interpretation and enforcement of promises and agreements.","","LAW","20253"
"03024","LAW-503","LAW","991","4.0","4.0","Contracts","C","","Y","08:00","09:50","MW","78","","Barnett, Jonathan, M.","LAW3",NA,"The interpretation and enforcement of promises and agreements.","","LAW","20253"
"03029","LAW-503","LAW","991","4.0","4.0","Contracts","C","","Y","10:00","11:50","WF","75","","Barry, Jordan, Michael","LAW7",NA,"The interpretation and enforcement of promises and agreements.","","LAW","20253"
"03070","LAW-509","LAW","991","4.0","4.0","Torts I","C","","Y","08:00","09:50","MW","76","","Godi, Matteo","LAW1",NA,"Individual's obligation not to harm others; bases for compensating persons who are harmed, either by holding responsible whoever is at fault or by invoking other principles of liability, including the efficiency of resource allocation and the spreading of losses.","","LAW","20253"
"03074","LAW-509","LAW","991","4.0","4.0","Torts I","C","","Y","10:00","11:50","TH","78","","Armour, Jody, David","LAW3",NA,"Individual's obligation not to harm others; bases for compensating persons who are harmed, either by holding responsible whoever is at fault or by invoking other principles of liability, including the efficiency of resource allocation and the spreading of losses.","","LAW","20253"
"03079","LAW-509","LAW","991","4.0","4.0","Torts I","C","","Y","14:00","15:50","MW","75","","Keating, Greg","LAW1",NA,"Individual's obligation not to harm others; bases for compensating persons who are harmed, either by holding responsible whoever is at fault or by invoking other principles of liability, including the efficiency of resource allocation and the spreading of losses.","","LAW","20253"
"03100","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","11:00","11:50","TH","15","","Kouyoumdjian, Natalie;Carroll, Elizabeth","LAW204",NA,"Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20253"
"03101","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","11:00","11:50","TH","15","","Carroll, Elizabeth","LAW12",NA,"Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20253"
"03102","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","11:00","11:50","TH","16","","Lonergan, Rebecca, S.;Carroll, Elizabeth","LAW211",NA,"Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20253"
"03103","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","11:00","11:50","TH","15","","Isken, Eric;Carroll, Elizabeth","LAW216",NA,"Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20253"
"03104","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","11:00","11:50","TH","15","","Millien, Ray;Carroll, Elizabeth","LAW114",NA,"Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20253"
"03105","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","16:00","16:50","TH","16","","Adjemian, Ani;Carroll, Elizabeth","LAW204",NA,"Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20253"
"03106","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","16:00","16:50","TH","15","","Reyes, Nicole;Carroll, Elizabeth","LAW130",NA,"Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20253"
"03107","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","16:00","16:50","TH","16","","Enger, William;Carroll, Elizabeth","LAW216",NA,"Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20253"
"03108","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","16:00","16:50","TH","16","","Nadadur, Anuj;Carroll, Elizabeth","LAW101",NA,"Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20253"
"03109","LAW-515","LAW","991","3.0","3.0","Legal Research, Writing, and Advocacy I","C","","Y","16:00","16:50","TH","15","","Zhong, Elaine;Carroll, Elizabeth","LAW114",NA,"Development of legal research, writing, and advocacy skills. Emphasis on objective legal writing, including memoranda, and researching case law through primary and secondary sources. Registration restricted to Law students.","","LAW","20253"
