"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","LINK","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","SECTION_NAME","DEPARTMENT","origin"
"10137","ALI-252","LASH","050","2.0","2.0","Advanced Pronunciation","C","","N","10:00","11:50","MTWH","0","","","THH209","0","Required for international students whose pronunciation skills are assessed at the advanced level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20242"
"10138","ALI-252","LASH","051","2.0","2.0","Advanced Pronunciation","C","","Y","12:00","13:50","MTWH","0","","","DMC204","0","Required for international students whose pronunciation skills are assessed at the advanced level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20242"
"10144","ALI-255","LAS","050","2.0","2.0","Academic and Professional Writing Skills IV","C","","Y","17:00","18:50","MTWH","0","","","THH115","0","Required for international students whose writing skills are assessed to be at the advanced level by the International Student English Examination (ISE) or previous ALI course.","","ALI","20242"
"10170","ALI-275","LASH","050","2.0","2.0","Writing for Publication and Dissertations","C","","Y","12:00","15:50","MW","1","","Murphy, Mary Ann","THH113","1","Elective course for international graduate students focusing on conventions of advanced academic writing and problems in syntax, vocabulary, and register for writing and/or publishing dissertations. Graded CR/NC.","","ALI","20242"
"10171","ALI-275","LASH","050","2.0","2.0","Writing for Publication and Dissertations","C","","N","15:00","18:50","MW","0","","","THH205","0","Elective course for international graduate students focusing on conventions of advanced academic writing and problems in syntax, vocabulary, and register for writing and/or publishing dissertations. Graded CR/NC.","","ALI","20242"
"10172","ALI-275","LASH","050","2.0","2.0","Writing for Publication and Dissertations","C","","Y","12:00","15:50","TH","4","","Jones, Richard","THH113","4","Elective course for international graduate students focusing on conventions of advanced academic writing and problems in syntax, vocabulary, and register for writing and/or publishing dissertations. Graded CR/NC.","","ALI","20242"
"10173","ALI-275","LASH","050","2.0","2.0","Writing for Publication and Dissertations","C","","N","15:00","18:50","TH","0","","","THH205","0","Elective course for international graduate students focusing on conventions of advanced academic writing and problems in syntax, vocabulary, and register for writing and/or publishing dissertations. Graded CR/NC.","","ALI","20242"
"10174","ALI-276","LAS","050","2.0","2.0","Workshop for International Teaching Assistants","C","","Y","10:00","11:50","MTWH","0","","Aarsen, Lucienne, Louise","THH113","0","Language assistance and individualized instruction to help International Teaching Assistants develop the skills and language proficiency necessary to perform their classroom duties.  Graded CR/NC.","","ALI","20242"
"10175","ALI-276","LAS","050","2.0","2.0","Workshop for International Teaching Assistants","C","","N","10:00","11:50","MTWH","0","","","THH115","0","Language assistance and individualized instruction to help International Teaching Assistants develop the skills and language proficiency necessary to perform their classroom duties.  Graded CR/NC.","","ALI","20242"
"10310","AMST-101","LASS","051","4.0","4.0","Race and Class in Los Angeles","CD","","Y","09:00","11:50","TWH","21","A","Nieva, Chrisshonna, Grant","ONLINE","21","Analysis of race and the economic, political, gender, and social dimensions of contemporary Los Angeles including topics such as residential segregation, economic inequality, and city politics.","","AMST","20242"
"10320","AMST-135","LAS","050","4.0","4.0","Peoples and Cultures of the Americas","CD","","Y","12:30","15:20","TWH","29","","Chavez, Alicia, L.","ONLINE","29","An introduction to cultures and people in the Americas; the social, historical, economic and cultural formations that together make up the Latino/a American imaginary.","","AMST","20242"
"10347","AMST-200","LAS","050","4.0","4.0","Introduction to American Studies and Ethnicity","CD","","Y","09:00","11:50","TWH","26","","Chavez, Alicia, L.","ONLINE","26","Introduction to American studies and ethnic studies. Provides an overview of major theories, concepts, and issues.","","AMST","20242"
"10360","AMST-205","LAS","050","4.0","4.0","Introduction to American Popular Culture","CD","","Y","09:00","11:50","MWF","29","","Mitchell, Joshua","ONLINE","29","Examines the relation between U.S. national culture, race, and popular culture.","","AMST","20242"
"10390","AMST-274","LAS","050","4.0","4.0","Exploring Ethnicity through Film","CD","","Y","09:00","11:50","MWF","14","","Finley, Chris","ONLINE","14","Examination of the constructions of American ethnicity/race in film.","","AMST","20242"
"10399","AMST-285","LASS","051","4.0","4.0","African American Popular Culture","CD","","Y","09:00","11:50","TWH","8","A","Jacobs, Lanita","ONLINE","8","Examines history of popular cultural forms such as literature, music, dance, theater, and visual arts produced by and about African Americans.","","AMST","20242"
"10400","AMST-285","LASS","051","4.0","4.0","African American Popular Culture","CD","","N","12:30","15:20","TWH","0","","Jacobs, Lanita","ONLINE","0","Examines history of popular cultural forms such as literature, music, dance, theater, and visual arts produced by and about African Americans.","","AMST","20242"
"10408","AMST-301","LAS","051","4.0","4.0","America, the Frontier, and the New West","CD","","Y","10:00","12:50","MTW","30","","Finley, Chris","ONLINE","30","Introduction to an interdisciplinary study of American political, cultural and social life with a particular emphasis on the Western United States as a region. Recommended preparation: HIST 200, ENGL 263","","AMST","20242"
"10439","AMST-790","LASS","059","1.0","12.0","Research","C","","Y","TBA","TBA","","0","","","OFFICE","0","Research leading to the doctorate.  Maximum units which may be applied to the degree to be determined by the department.  Graded CR/NC.","","AMST","20242"
"10441","AMST-490","LASS","059","1.0","8.0","Directed Research","C","","Y","TBA","TBA","","0","","","OFFICE","0","Individual research and readings. Not available for graduate credit.","","AMST","20242"
"10478","AMST-590","LASS","059","1.0","12.0","Directed Research","C","","Y","TBA","TBA","","0","","","OFFICE","0","Research leading to the master's degree.  Maximum units which may be applied to the degree to be determined by the program.  Graded CR/NC.","","AMST","20242"
"10495","AMST-794A","LASS","059","2.0","2.0","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","","OFFICE","0","Credit on acceptance of dissertation.  Graded IP/CR/NC.","","AMST","20242"
"10496","AMST-794B","LASS","059","2.0","2.0","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","","OFFICE","0","Credit on acceptance of dissertation.  Graded IP/CR/NC.","","AMST","20242"
"10497","AMST-794C","LASS","059","2.0","2.0","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","","OFFICE","0","Credit on acceptance of dissertation.  Graded IP/CR/NC.","","AMST","20242"
"10498","AMST-794D","LASS","059","2.0","2.0","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","","OFFICE","0","Credit on acceptance of dissertation.  Graded IP/CR/NC.","","AMST","20242"
"10499","AMST-794Z","LASS","059","0.0","0.0","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","","OFFICE","0","Credit on acceptance of dissertation.  Graded IP/CR/NC.","","AMST","20242"
"10608","ANTH-263","LAS","051","4.0","4.0","Exploring Culture through Film","C","S","Y","12:30","15:20","TWH","3","A","Jacobs, Lanita","ONLINE","3","Concepts of social anthropology, using filmic representations of societies throughout the world. Gateway course for the Anthropology major.","","ANTH","20242"
"10609","ANTH-263","LAS","051","0.0","0.0","Exploring Culture through Film","D","S","Y","11:00","11:50","F","3","A","Jacobs, Lanita","ONLINE","3","Concepts of social anthropology, using filmic representations of societies throughout the world. Gateway course for the Anthropology major.","","ANTH","20242"
"10617","ANTH-450","LAS","052","4.0","4.0","Field Research in Maya Archaeology","C","","Y","18:00","19:20","TH","0","","Heller, Eric","THH107","0","Hands on research experience at a Maya ruin, including archaeological survey and excavation in the jungle.","","ANTH","20242"
"10628","ANTH-338","LAS","051","4.0","4.0","Food in Culture and Society","C","","Y","09:00","11:05","MTWH","7","","Ruiz, Xochitl","KAP113","7","An introduction to the field of food studies, as a historical and cross-disciplinary study of the place of food in culture and society.","","ANTH","20242"
"10690","ANTH-595","LAS","057","4.0","4.0","Ethnographic Postproduction","C","","Y","10:00","12:50","T","0","A","Cool, Jennifer, C","ONLINE","0","Provides supervision in developing a visual media thesis project and understanding the requirements - scholarly and technical - for producing a publication-ready work of scholarly media.","","ANTH","20242"
"11204","ARCH-105","ARCH","051","2.0","2.0","Fundamentals of Design Communication","CL","","Y","12:00","16:50","TH","0","","","","0","Visual communication techniques applicable to the design of the built environment; drawing, photography, modeling.","","ARCH","20242"
"11205","ARCH-102A","ARCH","051","4.0","4.0","Architectural Design I","CL","","Y","12:00","17:50","MWF","0","","","","0","Introduction to principles and processes; sequence of exercises emphasizing development of basic skills, ideas, and techniques used in the design of simplified architectural projects.","","ARCH","20242"
"11258","ARCH-524","ARCH","059","1.0","1.0","Professional Practicum","C","","Y","TBA","TBA","","0","","","OFFICE","0","Comparative studies of professional practice between U.S. firms and firms in other countries. Open to international upper-division undergraduate and graduate architecture students only. Graded CR/NC.","","ARCH","20242"
"11260","ARCH-524","ARCH","051","1.0","1.0","Professional Practicum","C","","Y","TBA","TBA","","0","","","ONLINE","0","Comparative studies of professional practice between U.S. firms and firms in other countries. Open to international upper-division undergraduate and graduate architecture students only. Graded CR/NC.","","ARCH","20242"
"11266","ARCH-549","ARCH","258","3.0","3.0","Fundamentals of Heritage Conservation","C","","Y","09:00 09:00","16:00 16:00","MTWHF MTWHF","3","","Sandmeier, Trudi, G.","OFFICE ONLINE","3","Concepts and strategies for conservation of significant elements of the built environment: buildings, sites and communities as revealed by readings, site visits, and case studies.","","ARCH","20242"
"11988","AHIS-400","LASH","054","2.0","2.0","Undergraduate Apprenticeship","C","","Y","TBA","TBA","","0","","Pon, Lisa","OFFICE","0","Independent work in art museums, galleries or art history related institutes supervised by on-site professionals and USC faculty. Not available for credit for AHIS majors. CR/NC","","AHIS","20242"
"12041","AHIS-490","LAS","054","1.0","8.0","Directed Research","C","","Y","TBA","TBA","","0","","Pon, Lisa","OFFICE","0","Individual research and readings. Not available for graduate credit.","","AHIS","20242"
"12047","AHIS-495B","LASH","054","2.0","2.0","Undergraduate Honors Thesis","C","","Y","TBA","TBA","","0","","Pon, Lisa","OFFICE","0","Research and writing of original thesis under guidance of faculty member. Prereq: Consent of instructor.","","AHIS","20242"
"12101","AHIS-590","LASH","054","1.0","12.0","Directed Research","C","","Y","TBA","TBA","","0","","Ogata, Amy","OFFICE","0","Research leading to graduate degree. Maximum units which may be applied to degree determined by department.  Graded CR/NC.","","AHIS","20242"
"12180","AHIS-790","LASH","054","1.0","12.0","Research","C","","Y","TBA","TBA","","0","","Ogata, Amy","OFFICE","0","Research leading to the Doctorate. Maximum units which may be applied to the degree to be determined by the department.","","AHIS","20242"
"12194","AHIS-794Z","LASH","054","0.0","0.0","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","Ogata, Amy","OFFICE","0","Credit on acceptance of Dissertation. Graded CR/NC.","","AHIS","20242"
"12960","QBIO-305","LAS","050","4.0","4.0","Statistics for Biological Sciences","C","","Y","10:00","12:05","MTWH","0","","","RRI301","0","Statistical methods in biological science and medicine, including populations and samples, random sampling, confidence intervals, paired samples and regression.","","QBIO","20242"
"12961","QBIO-305","LAS","050","0.0","0.0","Statistics for Biological Sciences","D","","Y","13:00","13:50","H","0","","","RRI301","0","Statistical methods in biological science and medicine, including populations and samples, random sampling, confidence intervals, paired samples and regression.","","QBIO","20242"
"12962","QBIO-305","LAS","050","0.0","0.0","Statistics for Biological Sciences","D","","Y","14:00","14:50","H","0","","","RRI301","0","Statistical methods in biological science and medicine, including populations and samples, random sampling, confidence intervals, paired samples and regression.","","QBIO","20242"
"12970","QBIO-590","LAS","059","1.0","9.0","Directed Research","C","","Y","TBA","TBA","","0","","Calabrese, Peter, Paul;Rohs, Remo","OFFICE","0","Research leading to a graduate degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","","QBIO","20242"
"12980","QBIO-596","LAS","059","1.0","3.0","Internship for Curricular Practical Training","C","","Y","TBA","TBA","","0","","Calabrese, Peter, Paul;Rohs, Remo","OFFICE","0","Part-time or full-time, practical work experience in the student's field of study. The internship must be located at an off-campus facility. Students are supervised by faculty. May not be taken until the student has completed one semester of enrollment in a graduate program with a cumulative 3.0 GPA . The course is graded CR/NC.","","QBIO","20242"
"12990","QBIO-490","LAS","059","1.0","6.0","Directed Research","C","","Y","TBA","TBA","","0","","Calabrese, Peter, Paul;Rohs, Remo","OFFICE","0","Individual research and readings. Project approval by  faculty adviser and QCB department required.","","QBIO","20242"
"12991","QBIO-790","LAS","059","1.0","9.0","Research","C","","Y","TBA","TBA","","0","","Smith, Andrew, D.;Rohs, Remo","OFFICE","0","Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","","QBIO","20242"
"12994","QBIO-794A","LAS","059","2.0","2.0","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","","OFFICE","0","For doctoral students who have passed the qualifying exam. Credit on acceptance of dissertation.","","QBIO","20242"
"12995","QBIO-794B","LAS","059","2.0","2.0","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","","OFFICE","0","For doctoral students who have passed the qualifying exam. Credit on acceptance of dissertation.","","QBIO","20242"
"12996","QBIO-794C","LAS","059","2.0","2.0","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","","OFFICE","0","For doctoral students who have passed the qualifying exam. Credit on acceptance of dissertation.","","QBIO","20242"
"12997","QBIO-794D","LAS","059","2.0","2.0","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","","OFFICE","0","For doctoral students who have passed the qualifying exam. Credit on acceptance of dissertation.","","QBIO","20242"
"12998","QBIO-794Z","LAS","059","0.0","0.0","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","","OFFICE","0","For doctoral students who have passed the qualifying exam. Credit on acceptance of dissertation.","","QBIO","20242"
"13004","BISC-120","LAS","050","4.0","4.0","General Biology: Organismal Biology and Evolution","C","","Y","10:00","12:05","MTWH","3","","Ghittoni, Raffaella;Sigurdsen, Trond, P.","ZHS163","3","In-depth survey of key topics related to advances in our knowledge of the diversity of life and evolution; origin of life; eukaryotes/prokaryotes; ecology.","","BISC","20242"
"13005","BISC-120","LAS","050","0.0","0.0","General Biology: Organismal Biology and Evolution","L","","Y","13:00","15:50","TH","3","","","ZHS363","3","In-depth survey of key topics related to advances in our knowledge of the diversity of life and evolution; origin of life; eukaryotes/prokaryotes; ecology.","","BISC","20242"
"13012","BISC-220","LASN","050","4.0","4.0","General Biology: Cell Biology and Physiology","C","","Y","10:00","12:05","TWHF","3","","Barakat, Rita","HNB100","3","In-depth survey of key topics related to advances in our knowledge of cellular biology and physiology; cell composition/metabolism; gene action; organism structure and function. Recommended preparation: high school chemistry; BISC 120L or BISC 121L.","","BISC","20242"
"13141","BISC-220","LASN","050","0.0","0.0","General Biology: Cell Biology and Physiology","L","","Y","13:00","15:50","TH","3","","","ZHS369","3","In-depth survey of key topics related to advances in our knowledge of cellular biology and physiology; cell composition/metabolism; gene action; organism structure and function. Recommended preparation: high school chemistry; BISC 120L or BISC 121L.","","BISC","20242"
"13490","BISC-490","LAS","059","1.0","8.0","Directed Research","C","","Y","TBA","TBA","","0","","Bancroft, Christa, Tobey","OFFICE","0","Individual research and readings. Not available for graduate credit.","","BISC","20242"
"13523","BISC-312","LAS","050","4.0","4.0","Molecular Biochemistry","C","","Y","07:55","10:00","MTWH","7","","Castro, Nancy, E","ONLINE","7","Structure and function of biological macromolecules; major metabolic pathways including glycolysis and photosynthesis. DNA replication, repair, and recombination; gene expression, regulation and epigenetics.","","BISC","20242"
"13590","BISC-590","LASN","059","1.0","12.0","Directed Research","C","","Y","TBA","TBA","","0","","Ehrenreich, Ian","OFFICE","0","Research leading to the Master's Degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","","BISC","20242"
"13596","BISC-596","LAS","059","1.0","1.0","Internship for Curricular Practical Training","C","","Y","TBA","TBA","","0","","Ehrenreich, Ian","OFFICE","0","Part-time or full-time, practical work experience in the student's field of study. The internship must be located at an off-campus facility. Students are individually supervised by faculty. May not be taken until the student has completed at least one semester of enrollment in the graduate program w ith a cumulative 3.0 GPA.","","BISC","20242"
"13790","BISC-790","LASN","059","1.0","12.0","Research","C","","Y","TBA","TBA","","0","","Ehrenreich, Ian","OFFICE","0","Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","","BISC","20242"
"13792","BISC-794A","LASN","059","2.0","2.0","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","","OFFICE","0","Credit on acceptance of Dissertation. Graded IP/CR/NC.","","BISC","20242"
"13794","BISC-794B","LASN","059","2.0","2.0","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","","OFFICE","0","Credit on acceptance of Dissertation. Graded IP/CR/NC.","","BISC","20242"
"13800","HRM-500","BVC","988","2.0","2.0","Human Resource Strategy","C","","Y","18:30","19:30","W","0","A","Smith, Tyrone","ONLINE","0","Explores the strategic role that human resources management plays in providing organizations with sustained competitive advantages by unlocking the productive potential of employees human and social capital.","","HRM","20242"
"13801","HRM-500","BVC","988","2.0","2.0","Human Resource Strategy","C","","Y","18:30","19:30","W","0","A","Adame, Carlos, Ernesto","ONLINE","0","Explores the strategic role that human resources management plays in providing organizations with sustained competitive advantages by unlocking the productive potential of employees human and social capital.","","HRM","20242"
"13804","HRM-505","BVC","988","2.0","2.0","Organizational Culture and Employee Outcomes","C","","Y","17:30","18:30","H","0","A","Cooper, Carly","ONLINE","0","Prepares students to create, foster, and manage organizations in which people thrive and perform at their best in order to retain talent and reduce costs in a sustainable way.","","HRM","20242"
"13805","HRM-505","BVC","981","2.0","2.0","Organizational Culture and Employee Outcomes","C","","Y","17:30","18:30","W","0","A","McGrath, Michael","ONLINE","0","Prepares students to create, foster, and manage organizations in which people thrive and perform at their best in order to retain talent and reduce costs in a sustainable way.","","HRM","20242"
"13806","HRM-505","BVC","981","2.0","2.0","Organizational Culture and Employee Outcomes","C","","Y","17:30","18:30","W","0","A","Miller, Lee","ONLINE","0","Prepares students to create, foster, and manage organizations in which people thrive and perform at their best in order to retain talent and reduce costs in a sustainable way.","","HRM","20242"
"13808","HRM-510","BVC","988","2.0","2.0","Leadership in Human Resources","C","","Y","17:30","18:30","T","0","A","Berg, Susan","ONLINE","0","Focuses on developing the critical social intelligence skills needed to lead people and change through increased self-awareness, understanding of interpersonal differences, and greater influence.","","HRM","20242"
"13809","HRM-510","BVC","988","2.0","2.0","Leadership in Human Resources","C","","Y","17:30","18:30","T","0","A","Glynn, Deborah, Anne","ONLINE","0","Focuses on developing the critical social intelligence skills needed to lead people and change through increased self-awareness, understanding of interpersonal differences, and greater influence.","","HRM","20242"
"13810","HRM-510","BVC","981","2.0","2.0","Leadership in Human Resources","C","","Y","17:30","18:30","T","0","A","Elledge, Robin","ONLINE","0","Focuses on developing the critical social intelligence skills needed to lead people and change through increased self-awareness, understanding of interpersonal differences, and greater influence.","","HRM","20242"
"13812","HRM-515","BVC","988","2.0","2.0","Organization Design","C","","Y","18:30","19:30","H","0","A","Mayhew, Todd","ONLINE","0","Equips students with a deeper understanding of how to design and develop organizations to increase performance and effectiveness and includes sections on strategy, work, and management processes.","","HRM","20242"
"13813","HRM-515","BVC","988","2.0","2.0","Organization Design","C","","Y","18:30","19:30","H","0","A","Chavez, Kyle","ONLINE","0","Equips students with a deeper understanding of how to design and develop organizations to increase performance and effectiveness and includes sections on strategy, work, and management processes.","","HRM","20242"
"13814","HRM-515","BVC","981","2.0","2.0","Organization Design","C","","Y","18:30","19:30","W","0","A","Mack, Eryn","ONLINE","0","Equips students with a deeper understanding of how to design and develop organizations to increase performance and effectiveness and includes sections on strategy, work, and management processes.","","HRM","20242"
"13815","HRM-520","BVC","981","2.0","2.0","Talent Management","C","","Y","17:30","18:30","W","0","A","Haskins, Theresa","ONLINE","0","Examines talent management processes that impact employee experience and engagement and explores ways to improve data driven decision making processes including workforce and succession planning.","","HRM","20242"
"13820","HRM-515","BVC","981","2.0","2.0","Organization Design","C","","Y","18:30","19:30","W","0","A","Glynn, Deborah, Anne","ONLINE","0","Equips students with a deeper understanding of how to design and develop organizations to increase performance and effectiveness and includes sections on strategy, work, and management processes.","","HRM","20242"
"13822","HRM-520","BVC","981","2.0","2.0","Talent Management","C","","Y","18:30","19:30","W","0","A","Duin, Durand","ONLINE","0","Examines talent management processes that impact employee experience and engagement and explores ways to improve data driven decision making processes including workforce and succession planning.","","HRM","20242"
"13823","HRM-520","BVC","981","2.0","2.0","Talent Management","C","","Y","18:30","19:30","H","0","A","Blain, Roberto","ONLINE","0","Examines talent management processes that impact employee experience and engagement and explores ways to improve data driven decision making processes including workforce and succession planning.","","HRM","20242"
"13824","HRM-525","BVC","988","2.0","2.0","Total Rewards","C","","Y","17:30","18:30","W","0","A","Bender, Douglas","ONLINE","0","Provides a comprehensive look at the employee rewards strategies that human resource practitioners promote and manage including compensation, performance management, benefits, and non-monetary rewards.","","HRM","20242"
"13825","HRM-525","BVC","988","2.0","2.0","Total Rewards","C","","Y","17:30","18:30","H","0","A","Ho Jr., George, Joseph","ONLINE","0","Provides a comprehensive look at the employee rewards strategies that human resource practitioners promote and manage including compensation, performance management, benefits, and non-monetary rewards.","","HRM","20242"
"13827","HRM-530","BVC","988","2.0","2.0","Learning and Development","C","","Y","18:30","19:30","T","0","A","Clements, Nicholas","ONLINE","0","Prepares students to identify, design, and implement effective learning and development interventions and strategies that drive results and enhance organizational competitiveness.","","HRM","20242"
"13828","HRM-535","BVC","988","2.0","2.0","Employee Relations","C","","Y","17:30","18:30","T","0","A","Kropf, Claudia","ONLINE","0","Applies practical approaches to building positive employee and labor relations and solving related problems through increased employee motivation, effectiveness, and retention.","","HRM","20242"
"13829","HRM-535","BVC","988","2.0","2.0","Employee Relations","C","","Y","18:30","19:30","T","0","A","Burki, Uzma","ONLINE","0","Applies practical approaches to building positive employee and labor relations and solving related problems through increased employee motivation, effectiveness, and retention.","","HRM","20242"
"13830","HRM-540","BVC","981","2.0","2.0","Human Resources Analytics","C","","Y","17:30","18:30","T","0","A","Ng, Ernest","ONLINE","0","Examines and emphasizes strategies and techniques to enable improved organizational and human capital decisions by directing the organizational analytics for more actionable insights.","","HRM","20242"
"13831","HRM-540","BVC","981","2.0","2.0","Human Resources Analytics","C","","Y","17:30","18:30","H","0","A","Adame, Carlos, Ernesto","ONLINE","0","Examines and emphasizes strategies and techniques to enable improved organizational and human capital decisions by directing the organizational analytics for more actionable insights.","","HRM","20242"
"13832","HRM-545","BVC","988","2.0","2.0","Management of Diverse and Global Human Resources","C","","Y","18:30","19:30","T","0","A","Hayashi, Tomoaki","ONLINE","0","Analyzes global diversity in todays environment, fostering a broad understanding of diversity and inclusion and the impact of diversity, inclusion, and inclusive behaviors on organizations.","","HRM","20242"
"13833","HRM-545","BVC","988","2.0","2.0","Management of Diverse and Global Human Resources","C","","Y","17:30","18:30","T","0","A","Earley, Keith, H","ONLINE","0","Analyzes global diversity in todays environment, fostering a broad understanding of diversity and inclusion and the impact of diversity, inclusion, and inclusive behaviors on organizations.","","HRM","20242"
"13834","HRM-550","BVC","988","2.0","2.0","Change Management and Organization Development","C","","Y","18:30","19:30","H","0","A","McGrath, Michael","ONLINE","0","Identifies the common challenges in organizational change management and explores the limitations and opportunities of different models of organizational change.","","HRM","20242"
"13835","HRM-550","BVC","988","2.0","2.0","Change Management and Organization Development","C","","Y","18:30","19:30","H","0","A","Daniel, Maisha","ONLINE","0","Identifies the common challenges in organizational change management and explores the limitations and opportunities of different models of organizational change.","","HRM","20242"
"13836","HRM-555","BVC","981","2.0","2.0","Anticipating the Future of Human Resources","C","","Y","18:30","19:30","T","0","A","Clements, Nicholas","ONLINE","0","Explores the forces and emerging trends that are reshaping work, the workforce and workplace  and how to address these transformational changes and be effective as a Human Resources leader.","","HRM","20242"
"13837","HRM-555","BVC","981","2.0","2.0","Anticipating the Future of Human Resources","C","","Y","17:30","18:30","T","0","A","Smith, Tyrone","ONLINE","0","Explores the forces and emerging trends that are reshaping work, the workforce and workplace  and how to address these transformational changes and be effective as a Human Resources leader.","","HRM","20242"
"13840","HRM-525","BVC","988","2.0","2.0","Total Rewards","C","","Y","17:30","18:30","H","0","A","Pescatello, Timothy, Michael","ONLINE","0","Provides a comprehensive look at the employee rewards strategies that human resource practitioners promote and manage including compensation, performance management, benefits, and non-monetary rewards.","","HRM","20242"
"13842","HRM-530","BVC","981","2.0","2.0","Learning and Development","C","","Y","18:30","19:30","T","0","A","Adamik, Robert","ONLINE","0","Prepares students to identify, design, and implement effective learning and development interventions and strategies that drive results and enhance organizational competitiveness.","","HRM","20242"
