"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","LINK","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","SECTION_NAME","DEPARTMENT","origin"
"00910","USC-110","RNR","067","4.0","4.0","Consortium Enrollment (Financial Aid)","C","","Y","TBA","TBA","","1","","Chang, Frank","OFFCAMPUS","1","Course created for USC students temporarily enrolled at another institution so that they can use the federal and state financial aid to which they are entitled for approved attendance at another institution.--rmm","","USC","20202"
"00911","USC-110","RNR","067","6.0","6.0","Consortium Enrollment (Financial Aid)","C","","Y","TBA","TBA","","1","","","OFFICE","1","Course created for USC students temporarily enrolled at another institution so that they can use the federal and state financial aid to which they are entitled for approved attendance at another institution.--rmm","","USC","20202"
"00912","USC-110","RNR","477","7.0","7.0","Consortium Enrollment (Financial Aid)","C","","Y","TBA","TBA","","1","","Chang, Frank","OFFCAMPUS","1","Course created for USC students temporarily enrolled at another institution so that they can use the federal and state financial aid to which they are entitled for approved attendance at another institution.--rmm","","USC","20202"
"00941","RNR-050","RNR","808","0.0","0.0","International Academy Holding Course","C","","Y","TBA","TBA","","118","","","","118","Course created per request from the International Academy to create a zero unit, zero charge course for the purpose of enabling services for the student  population.  Tuition is paid directly to the Academy.","","RNR","20202"
"00942","RNR-050","RNR","810","0.0","0.0","International Academy Holding Course","C","","Y","TBA","TBA","","8","","","OFFICE","8","Course created per request from the International Academy to create a zero unit, zero charge course for the purpose of enabling services for the student  population.  Tuition is paid directly to the Academy.","","RNR","20202"
"00943","RNR-050","RNR","617","0.0","0.0","International Academy Holding Course","C","","Y","TBA","TBA","","40","","","OFFICE","40","Course created per request from the International Academy to create a zero unit, zero charge course for the purpose of enabling services for the student  population.  Tuition is paid directly to the Academy.","","RNR","20202"
"00944","RNR-050","RNR","678","0.0","0.0","International Academy Holding Course","C","","Y","TBA","TBA","","40","","","OFFICE","40","Course created per request from the International Academy to create a zero unit, zero charge course for the purpose of enabling services for the student  population.  Tuition is paid directly to the Academy.","","RNR","20202"
"00945","RNR-051","RNR","199","0.0","0.0","International Academy Holding Course (Part II)","C","","Y","TBA","TBA","","8","","","OFFICE","8","Course created per request from the International Academy to create a zero unit, zero charge course for the purpose of enabling services for the student population. This course serves the popuation that has successfully completed RNR-050.  Tuition is paid directly to the Academy.","","RNR","20202"
"02680","LAW-490","LAW","057","4.0","4.0","Directed Research","C","","N","09:00","13:00","TH","0","","Lee, Jim","","0","Individual research and readings.","","LAW","20202"
"03200","LAW-599","LAW","331","2.0","2.0","Special Topics","C","","Y","09:00","11:20","TH","11","","Carroll, Elizabeth;Skinner, Karen","OFFICE","11","","Advanced Legal Writing and Research","LAW","20202"
"03221","LAW-551","LAW","331","2.0","2.0","Intellectual Property Trademark","C","","Y","15:00","17:20","TH","11","","Yanni, Rami","","11","Explores U.S. trademark law. Topics include trademark infringement and dilution, trademark selection, clearance, enforcement, federal registration and maintenance, the tension between trademark rights and the First Amendment, trademark licensing and other transactions, trademark fair use and the rig ht of publicity.","","LAW","20202"
"03265","LAW-625","LAW","331","3.0","3.0","Remedies","C","","Y","14:00","16:30","MWF","8","","Fusselman, Ian","ONLINE","8","Comparison of the remedial goals of contracts, torts, and property and the impact of procedural devices in law and equity. Damages, injunctions, specific performance and restitution. Remedial theory and transactional application.","","LAW","20202"
"03391","LAW-710","LAW","331","2.0","2.0","Contract Drafting and Analysis","C","","Y","15:00","17:20","MW","19","","Roster, Michael","ONLINE","19","Students present to the class their assessment of assigned contracts, then draft their own contracts, interpret a complex contract, followed by team-based rewrites.","","LAW","20202"
"03520","LAW-790","LAW","170","1.0","1.0","Legal Externship","C","","Y","TBA","TBA","","12","","Stengel, Susan;Riley, Laura","OFFICE","12","Designed to support student learning at externship field placements, and support student growth in becoming ethical, professional, confident and successful law students and attorneys.","","LAW","20202"
"03521","LAW-790","LAW","170","1.0","1.0","Legal Externship","C","","Y","TBA","TBA","","11","","Lu, Robert;Riley, Laura","OFFICE","11","Designed to support student learning at externship field placements, and support student growth in becoming ethical, professional, confident and successful law students and attorneys.","","LAW","20202"
"03522","LAW-790","LAW","170","1.0","1.0","Legal Externship","C","","Y","TBA","TBA","","10","","Ascherin, Preston;Riley, Laura","OFFICE","10","Designed to support student learning at externship field placements, and support student growth in becoming ethical, professional, confident and successful law students and attorneys.","","LAW","20202"
"03523","LAW-790","LAW","170","1.0","1.0","Legal Externship","C","","Y","TBA","TBA","","12","","Mathai, Suma;Riley, Laura","OFFICE","12","Designed to support student learning at externship field placements, and support student growth in becoming ethical, professional, confident and successful law students and attorneys.","","LAW","20202"
"03524","LAW-790","LAW","170","1.0","1.0","Legal Externship","C","","Y","TBA","TBA","","9","","Ascherin, Preston;Riley, Laura","OFFICE","9","Designed to support student learning at externship field placements, and support student growth in becoming ethical, professional, confident and successful law students and attorneys.","","LAW","20202"
"03613","LAW-845","LAW","331","2.0","2.0","Negotiation Skills","C","","Y","15:00","18:00","MW","9","","Ray, Stephan, Mitchell","","9","Develops students' negotiating skills through role plays, reflection and instructor feedback.","","LAW","20202"
"03650","LAW-781","LAW","503","4.0","4.0","Externship I","C","","Y","TBA","TBA","","12","","Stengel, Susan;Riley, Laura","OFFICE","12","A judicial externship allows a student to gain hands-on legal experience in legal settings. Students will be assigned to a legal services program, government agency, or state or federal judge under faculty supervision.","","LAW","20202"
"03651","LAW-781","LAW","503","4.0","4.0","Externship I","C","","Y","TBA","TBA","","11","","Lu, Robert;Riley, Laura","OFFICE","11","A judicial externship allows a student to gain hands-on legal experience in legal settings. Students will be assigned to a legal services program, government agency, or state or federal judge under faculty supervision.","","LAW","20202"
"03652","LAW-781","LAW","503","4.0","4.0","Externship I","C","","Y","TBA","TBA","","10","","Ascherin, Preston;Riley, Laura","OFFICE","10","A judicial externship allows a student to gain hands-on legal experience in legal settings. Students will be assigned to a legal services program, government agency, or state or federal judge under faculty supervision.","","LAW","20202"
"03653","LAW-781","LAW","503","4.0","4.0","Externship I","C","","Y","TBA","TBA","","10","","Mathai, Suma;Riley, Laura","OFFICE","10","A judicial externship allows a student to gain hands-on legal experience in legal settings. Students will be assigned to a legal services program, government agency, or state or federal judge under faculty supervision.","","LAW","20202"
"03654","LAW-781","LAW","503","4.0","4.0","Externship I","C","","Y","TBA","TBA","","9","","Ascherin, Preston;Riley, Laura","OFFICE","9","A judicial externship allows a student to gain hands-on legal experience in legal settings. Students will be assigned to a legal services program, government agency, or state or federal judge under faculty supervision.","","LAW","20202"
"03660","LAW-782","LAW","503","4.0","4.0","Externship II","C","","Y","TBA","TBA","","2","","Mathai, Suma;Riley, Laura","OFFICE","2","Advanced externship.","","LAW","20202"
"03661","LAW-782","LAW","503","4.0","4.0","Externship II","C","","Y","TBA","TBA","","2","","Lu, Robert;Riley, Laura","OFFICE","2","Advanced externship.","","LAW","20202"
"03900","LAW-890","LAW","303","1.0","1.0","Directed Research","C","","Y","TBA","TBA","","4","B","Chasalow, Michael","OFFICE","4","One CR/D/F unit for a research proposal approved by a full- or part-time faculty supervisor; up to four graded units with academic deans approval of proposal by LLM or third-year JD student to produce a publishable paper under full-time professor.","","LAW","20202"
"03901","LAW-890","LAW","303","3.0","3.0","Directed Research","C","","Y","TBA","TBA","","0","","Scotten, Donald","OFFICE","0","One CR/D/F unit for a research proposal approved by a full- or part-time faculty supervisor; up to four graded units with academic deans approval of proposal by LLM or third-year JD student to produce a publishable paper under full-time professor.","","LAW","20202"
"03910","LAW-596","LAW","170","1.0","1.0","Internship for Curricular Practical Training","C","","Y","TBA","TBA","","6","","Gruzas, Sarah","OFFICE","6","Part-time or full-time, practical work experience in the student's field of study. The internship must be located at an off-campus facility. Students are individually supervised by faculty. May not be taken until the student has completed at least one semester of enrollment in the graduate program w ith a cumulative 3.0 GPA.","","LAW","20202"
"04100","LAW-890","LAW","529","1.0","1.0","Directed Research","C","","Y","TBA","TBA","","1","","Cadambi, Anitha","OFFICE","1","One CR/D/F unit for a research proposal approved by a full- or part-time faculty supervisor; up to four graded units with academic deans approval of proposal by LLM or third-year JD student to produce a publishable paper under full-time professor.","","LAW","20202"
"04101","LAW-890","LAW","529","2.0","2.0","Directed Research","C","","Y","TBA","TBA","","1","","Cadambi, Anitha","OFFICE","1","One CR/D/F unit for a research proposal approved by a full- or part-time faculty supervisor; up to four graded units with academic deans approval of proposal by LLM or third-year JD student to produce a publishable paper under full-time professor.","","LAW","20202"
"04103","LAW-890","LAW","529","4.0","4.0","Directed Research","C","","Y","TBA","TBA","","2","","Cadambi, Anitha","OFFICE","2","One CR/D/F unit for a research proposal approved by a full- or part-time faculty supervisor; up to four graded units with academic deans approval of proposal by LLM or third-year JD student to produce a publishable paper under full-time professor.","","LAW","20202"
"04108","LAW-890","LAW","529","3.0","3.0","Directed Research","C","","Y","TBA","TBA","","1","","Cadambi, Anitha","OFFICE","1","One CR/D/F unit for a research proposal approved by a full- or part-time faculty supervisor; up to four graded units with academic deans approval of proposal by LLM or third-year JD student to produce a publishable paper under full-time professor.","","LAW","20202"
"04201","LAW-567","LAW","529","2.0","2.0","Introduction to Litigation in U.S. Courts","C","","Y","17:00","19:05","W","11","A","Roy, Marissa, Alexandra","OFFICE","11","Provides an overview of the United States legal system for those unfamiliar with common law courts, including the mechanics of the U.S. Court system in both criminal and civil courts, as well as more detailed analysis of torts and intellectual property disputes.","","LAW","20202"
"04203","LAW-613","LAW","529","2.0","2.0","Corporate Governance","C","","Y","17:00","19:05","M","14","A","Kaye, Barry","OFFICE","14","Examines the purpose, evolution and history of corporate governance standards, priorities and culture of boards, shareholder/stakeholder engagement, and corporate social responsibility, as it relates to law.","","LAW","20202"
"04204","LAW-676","LAW","529","2.0","2.0","Dealmaking","C","","Y","17:00","19:05","T","18","A","Brumer, Daniel","OFFICE","18","Covers the nuts and bolts of negotiating a deal with investors, and emphasizes legal concepts used in drafting key business agreements.","","LAW","20202"
"04205","LAW-574","LAW","529","3.0","3.0","Health Care Compliance","C","","Y","17:00","20:10","H","13","A","Merkin, Nicholas","OFFICE","13","Provides background on about the importance of compliance for health care organizations and legal challenges facing the health care industry.","","LAW","20202"
"04206","LAW-567","LAW","275","2.0","2.0","Introduction to Litigation in U.S. Courts","C","","Y","17:00","19:05","W","4","A","","OFFICE","4","Provides an overview of the United States legal system for those unfamiliar with common law courts, including the mechanics of the U.S. Court system in both criminal and civil courts, as well as more detailed analysis of torts and intellectual property disputes.","","LAW","20202"
"04207","LAW-574","LAW","275","3.0","3.0","Health Care Compliance","C","","Y","17:00","20:10","H","6","A","Merkin, Nicholas","OFFICE","6","Provides background on about the importance of compliance for health care organizations and legal challenges facing the health care industry.","","LAW","20202"
"04208","LAW-613","LAW","275","2.0","2.0","Corporate Governance","C","","Y","17:00","19:05","M","10","A","Kaye, Barry","OFFICE","10","Examines the purpose, evolution and history of corporate governance standards, priorities and culture of boards, shareholder/stakeholder engagement, and corporate social responsibility, as it relates to law.","","LAW","20202"
"04209","LAW-676","LAW","275","2.0","2.0","Dealmaking","C","","Y","17:00","19:05","T","9","A","Brumer, Daniel","OFFICE","9","Covers the nuts and bolts of negotiating a deal with investors, and emphasizes legal concepts used in drafting key business agreements.","","LAW","20202"
"04500","LAW-505","LAW","351","2.0","2.0","Legal Profession","C","","N","TBA","TBA","","8","A","Shah, Mona","OFFICE","8","Functions of the lawyer in modern society; history and organization of the legal profession; the adversary system; equal access to justice; other problems of ethics and professional responsibility.","","LAW","20202"
"04501","LAW-505","LAW","351","2.0","2.0","Legal Profession","C","","N","TBA","TBA","","9","A","Shah, Mona","OFFICE","9","Functions of the lawyer in modern society; history and organization of the legal profession; the adversary system; equal access to justice; other problems of ethics and professional responsibility.","","LAW","20202"
"04503","LAW-508","LAW","351","3.0","3.0","Constitutional Law: Structure","C","","N","TBA","TBA","","5","A","Paz, Jonathan","OFFICE","5","Considers the delineation of spheres of responsibility between the judiciary and legislature, the nation and the state, and the government and the individual.","","LAW","20202"
"04504","LAW-508","LAW","351","3.0","3.0","Constitutional Law: Structure","C","","N","TBA","TBA","","11","A","King, Jennifer","OFFICE","11","Considers the delineation of spheres of responsibility between the judiciary and legislature, the nation and the state, and the government and the individual.","","LAW","20202"
"04505","LAW-510","LAW","351","1.0","1.0","Legal Research","C","","N","TBA","TBA","","8","A","Metheny, Ryan","OFFICE","8","Examination of the basic sources of law for federal and California jurisdictions, utilizing a vast array of sources from books to computer-assisted research and analyzing research methodology and techniques. Graded CR/D/F.","","LAW","20202"
"04506","LAW-510","LAW","351","1.0","1.0","Legal Research","C","","N","TBA","TBA","","7","A","Metheny, Ryan","OFFICE","7","Examination of the basic sources of law for federal and California jurisdictions, utilizing a vast array of sources from books to computer-assisted research and analyzing research methodology and techniques. Graded CR/D/F.","","LAW","20202"
"04507","LAW-520","LAW","351","2.0","2.0","Introduction to U.S. Legal System","C","","N","TBA","TBA","","6","A","Cadambi, Anitha","OFFICE","6","The basic structure of government in the U.S., including the constitutionally mandated division of power in the federal government and the federal system of power sharing between state and federal systems.  A comparative perspective on selected substantive and procedural matters, such as common law reasoning, jury trials, adversary process, and various aspects of civil procedure.  Open to incoming LL.M. students only.","","LAW","20202"
"04508","LAW-520","LAW","351","2.0","2.0","Introduction to U.S. Legal System","C","","N","TBA","TBA","","4","A","Cadambi, Anitha","OFFICE","4","The basic structure of government in the U.S., including the constitutionally mandated division of power in the federal government and the federal system of power sharing between state and federal systems.  A comparative perspective on selected substantive and procedural matters, such as common law reasoning, jury trials, adversary process, and various aspects of civil procedure.  Open to incoming LL.M. students only.","","LAW","20202"
"04509","LAW-527","LAW","351","2.0","2.0","Intellectual Property: Copyright","C","","N","TBA","TBA","","5","A","Valentina, Elizabeth","OFFICE","5","Provides an introduction to copyright law, the application of copyright laws in litigation, and the management of copyrighted works.","","LAW","20202"
"04510","LAW-527","LAW","351","2.0","2.0","Intellectual Property: Copyright","C","","N","TBA","TBA","","2","A","Pa Moye, Monica","OFFICE","2","Provides an introduction to copyright law, the application of copyright laws in litigation, and the management of copyrighted works.","","LAW","20202"
"04511","LAW-574","LAW","351","2.0","2.0","Health Care Compliance","C","","N","TBA","TBA","","5","A","Anstine, Jay","OFFICE","5","Provides background on about the importance of compliance for health care organizations and legal challenges facing the health care industry.","","LAW","20202"
"04512","LAW-574","LAW","351","2.0","2.0","Health Care Compliance","C","","N","TBA","TBA","","2","A","Tondravi, Nazanin","OFFICE","2","Provides background on about the importance of compliance for health care organizations and legal challenges facing the health care industry.","","LAW","20202"
"04513","LAW-598","LAW","351","2.0","2.0","Regulatory Compliance","C","","N","TBA","TBA","","1","A","Mardesich, Christopher","OFFICE","1","Provides an overview of regulatory compliance law and the ways that various organizations ensure compliance with governing laws and regulations.","","LAW","20202"
"04514","LAW-598","LAW","351","2.0","2.0","Regulatory Compliance","C","","N","TBA","TBA","","1","A","Fridman, Anna","OFFICE","1","Provides an overview of regulatory compliance law and the ways that various organizations ensure compliance with governing laws and regulations.","","LAW","20202"
"04515","LAW-603","LAW","351","4.0","4.0","Business Organizations","C","","N","TBA","TBA","","2","A","Butler, Allison","OFFICE","2","Organization of economic activity especially the modern corporation as institutions of social power. The roles of managers, owners, and regulatory agencies in shaping processes ofdecision making.","","LAW","20202"
"04516","LAW-603","LAW","351","4.0","4.0","Business Organizations","C","","N","TBA","TBA","","4","A","Pao, Roger","OFFICE","4","Organization of economic activity especially the modern corporation as institutions of social power. The roles of managers, owners, and regulatory agencies in shaping processes ofdecision making.","","LAW","20202"
"04517","LAW-609","LAW","351","2.0","2.0","Contemporary Issues in Human Resource Compliance","C","","N","TBA","TBA","","1","A","Holmes, Aariel","OFFICE","1","Explores regulations and compliance issues as well as related problem-solving techniques in the workplace.","","LAW","20202"
"04518","LAW-609","LAW","351","2.0","2.0","Contemporary Issues in Human Resource Compliance","C","","N","TBA","TBA","","1","A","Holmes, Eugene","OFFICE","1","Explores regulations and compliance issues as well as related problem-solving techniques in the workplace.","","LAW","20202"
"04519","LAW-633","LAW","351","2.0","2.0","Business Principles in Law","C","","N","TBA","TBA","","1","A","Desai, Ruchi","OFFICE","1","Focuses on fundamental business concepts, including, business strategy, management, sales and marketing, finance and risk, as they relate to law.","","LAW","20202"
"04520","LAW-640","LAW","351","2.0","2.0","Financial Institution Regulation","C","","N","TBA","TBA","","5","A","Buchman, John;Penton, Janis","OFFICE","5","Introduces foundational concepts on general financial institution compliance, including compliance methods and regulatory rules affecting banks, securities firms, funds, and financial services.","","LAW","20202"
"04521","LAW-664","LAW","351","2.0","2.0","Patient Privacy Law","C","","N","TBA","TBA","","1","A","Ghoogassian, Chloe","OFFICE","1","Emphasizes the Health Insurance Portability and Accountability Act (HIPAA) and other important federal and state privacy laws, and their enforcement.","","LAW","20202"
"04522","LAW-710","LAW","351","2.0","2.0","Contract Drafting and Analysis","C","","N","TBA","TBA","","7","A","Uribe, Valerie","OFFICE","7","Students present to the class their assessment of assigned contracts, then draft their own contracts, interpret a complex contract, followed by team-based rewrites.","","LAW","20202"
"04523","LAW-710","LAW","351","2.0","2.0","Contract Drafting and Analysis","C","","N","TBA","TBA","","5","A","Maier, Anastasia","OFFICE","5","Students present to the class their assessment of assigned contracts, then draft their own contracts, interpret a complex contract, followed by team-based rewrites.","","LAW","20202"
"04524","LAW-749","LAW","351","3.0","3.0","Securities Regulation","C","","N","TBA","TBA","","1","A","Hopson, Preston","OFFICE","1","Regulation by state and federal authorities of issuance of, and trading in, stocks, bonds, and other securities. Particular reference to SEC regulations.","","LAW","20202"
"04525","LAW-749","LAW","351","3.0","3.0","Securities Regulation","C","","N","TBA","TBA","","4","A","","OFFICE","4","Regulation by state and federal authorities of issuance of, and trading in, stocks, bonds, and other securities. Particular reference to SEC regulations.","","LAW","20202"
"04526","LAW-505","LAW","351","2.0","2.0","Legal Profession","C","","N","TBA","TBA","","4","A","Shah, Mona","OFFICE","4","Functions of the lawyer in modern society; history and organization of the legal profession; the adversary system; equal access to justice; other problems of ethics and professional responsibility.","","LAW","20202"
"04527","LAW-505","LAW","351","2.0","2.0","Legal Profession","C","","N","TBA","TBA","","4","A","Shah, Mona","OFFICE","4","Functions of the lawyer in modern society; history and organization of the legal profession; the adversary system; equal access to justice; other problems of ethics and professional responsibility.","","LAW","20202"
"04528","LAW-508","LAW","351","3.0","3.0","Constitutional Law: Structure","C","","N","TBA","TBA","","11","A","Paz, Jonathan","OFFICE","11","Considers the delineation of spheres of responsibility between the judiciary and legislature, the nation and the state, and the government and the individual.","","LAW","20202"
"04529","LAW-508","LAW","351","3.0","3.0","Constitutional Law: Structure","C","","N","TBA","TBA","","5","A","King, Jennifer","OFFICE","5","Considers the delineation of spheres of responsibility between the judiciary and legislature, the nation and the state, and the government and the individual.","","LAW","20202"
"04530","LAW-510","LAW","351","1.0","1.0","Legal Research","C","","N","TBA","TBA","","19","A","Metheny, Ryan","OFFICE","19","Examination of the basic sources of law for federal and California jurisdictions, utilizing a vast array of sources from books to computer-assisted research and analyzing research methodology and techniques. Graded CR/D/F.","","LAW","20202"
"04531","LAW-510","LAW","351","1.0","1.0","Legal Research","C","","N","TBA","TBA","","23","A","Metheny, Ryan","OFFICE","23","Examination of the basic sources of law for federal and California jurisdictions, utilizing a vast array of sources from books to computer-assisted research and analyzing research methodology and techniques. Graded CR/D/F.","","LAW","20202"
"04532","LAW-520","LAW","351","2.0","2.0","Introduction to U.S. Legal System","C","","N","TBA","TBA","","14","A","Cadambi, Anitha","OFFICE","14","The basic structure of government in the U.S., including the constitutionally mandated division of power in the federal government and the federal system of power sharing between state and federal systems.  A comparative perspective on selected substantive and procedural matters, such as common law reasoning, jury trials, adversary process, and various aspects of civil procedure.  Open to incoming LL.M. students only.","","LAW","20202"
"04533","LAW-520","LAW","351","2.0","2.0","Introduction to U.S. Legal System","C","","N","TBA","TBA","","16","A","Cadambi, Anitha","OFFICE","16","The basic structure of government in the U.S., including the constitutionally mandated division of power in the federal government and the federal system of power sharing between state and federal systems.  A comparative perspective on selected substantive and procedural matters, such as common law reasoning, jury trials, adversary process, and various aspects of civil procedure.  Open to incoming LL.M. students only.","","LAW","20202"
"04534","LAW-527","LAW","351","2.0","2.0","Intellectual Property: Copyright","C","","N","TBA","TBA","","18","A","Valentina, Elizabeth","OFFICE","18","Provides an introduction to copyright law, the application of copyright laws in litigation, and the management of copyrighted works.","","LAW","20202"
"04535","LAW-527","LAW","351","2.0","2.0","Intellectual Property: Copyright","C","","N","TBA","TBA","","17","A","Pa Moye, Monica","OFFICE","17","Provides an introduction to copyright law, the application of copyright laws in litigation, and the management of copyrighted works.","","LAW","20202"
"04536","LAW-574","LAW","351","2.0","2.0","Health Care Compliance","C","","N","TBA","TBA","","11","A","Anstine, Jay","OFFICE","11","Provides background on about the importance of compliance for health care organizations and legal challenges facing the health care industry.","","LAW","20202"
"04538","LAW-598","LAW","351","2.0","2.0","Regulatory Compliance","C","","N","TBA","TBA","","14","A","Mardesich, Christopher","OFFICE","14","Provides an overview of regulatory compliance law and the ways that various organizations ensure compliance with governing laws and regulations.","","LAW","20202"
"04539","LAW-598","LAW","351","2.0","2.0","Regulatory Compliance","C","","N","TBA","TBA","","14","A","Fridman, Anna","OFFICE","14","Provides an overview of regulatory compliance law and the ways that various organizations ensure compliance with governing laws and regulations.","","LAW","20202"
"04540","LAW-603","LAW","351","4.0","4.0","Business Organizations","C","","N","TBA","TBA","","16","A","Butler, Allison","OFFICE","16","Organization of economic activity especially the modern corporation as institutions of social power. The roles of managers, owners, and regulatory agencies in shaping processes ofdecision making.","","LAW","20202"
"04541","LAW-603","LAW","351","4.0","4.0","Business Organizations","C","","N","TBA","TBA","","15","A","Pao, Roger","OFFICE","15","Organization of economic activity especially the modern corporation as institutions of social power. The roles of managers, owners, and regulatory agencies in shaping processes ofdecision making.","","LAW","20202"
"04542","LAW-609","LAW","351","2.0","2.0","Contemporary Issues in Human Resource Compliance","C","","N","TBA","TBA","","12","A","Holmes, Aariel","OFFICE","12","Explores regulations and compliance issues as well as related problem-solving techniques in the workplace.","","LAW","20202"
"04543","LAW-609","LAW","351","2.0","2.0","Contemporary Issues in Human Resource Compliance","C","","N","TBA","TBA","","9","A","Holmes, Eugene","OFFICE","9","Explores regulations and compliance issues as well as related problem-solving techniques in the workplace.","","LAW","20202"
"04544","LAW-633","LAW","351","2.0","2.0","Business Principles in Law","C","","N","TBA","TBA","","11","A","Desai, Ruchi","OFFICE","11","Focuses on fundamental business concepts, including, business strategy, management, sales and marketing, finance and risk, as they relate to law.","","LAW","20202"
"04545","LAW-640","LAW","351","2.0","2.0","Financial Institution Regulation","C","","N","TBA","TBA","","12","A","Buchman, John;Penton, Janis","OFFICE","12","Introduces foundational concepts on general financial institution compliance, including compliance methods and regulatory rules affecting banks, securities firms, funds, and financial services.","","LAW","20202"
"04546","LAW-664","LAW","351","2.0","2.0","Patient Privacy Law","C","","N","TBA","TBA","","6","A","Ghoogassian, Chloe","OFFICE","6","Emphasizes the Health Insurance Portability and Accountability Act (HIPAA) and other important federal and state privacy laws, and their enforcement.","","LAW","20202"
"04547","LAW-710","LAW","351","2.0","2.0","Contract Drafting and Analysis","C","","N","TBA","TBA","","11","A","Uribe, Valerie","OFFICE","11","Students present to the class their assessment of assigned contracts, then draft their own contracts, interpret a complex contract, followed by team-based rewrites.","","LAW","20202"
"04548","LAW-710","LAW","351","2.0","2.0","Contract Drafting and Analysis","C","","N","TBA","TBA","","15","A","Maier, Anastasia","OFFICE","15","Students present to the class their assessment of assigned contracts, then draft their own contracts, interpret a complex contract, followed by team-based rewrites.","","LAW","20202"
